,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Interest Coverage,8.96,9.21,8.96,8.85,8.93,9.50,9.44,8.27,6.61,6.21,5.77,4.96,4.40,3.92,2.86,3.36,2.34,2.21,2.16,1.76,1.50,1.60,1.60,0.80,0.33,-3.00,2.82,3.89,4.53,9.21,7.49,9.42,4.86,2.65,1.87,0.57,0.97,0.76,0.73,0,0
Return on Equity (ROE),Upgrade,12.28%,12.01%,11.95%,11.83%,11.48%,11.40%,11.21%,11.12%,10.68%,10.36%,10.20%,10.21%,10.18%,10.13%,9.56%,9.93%,9.75%,9.45%,10.42%,10.55%,10.85%,11.31%,10.92%,9.59%,6.97%,1.52%,0.88%,0.97%,3.06%,8.18%,9.27%,10.80%,10.88%,9.37%,8.60%,6.82%,7.44%,8.47%,9.63%,9.68%
Return on Assets (ROA),Upgrade,1.39%,1.36%,1.33%,1.29%,1.25%,1.26%,1.24%,1.20%,1.14%,1.11%,1.07%,1.06%,1.05%,1.08%,1.02%,1.05%,1.05%,1.03%,1.11%,1.09%,1.14%,1.17%,1.09%,0.93%,0.64%,0.14%,0.08%,0.09%,0.29%,0.80%,0.90%,1.04%,1.01%,0.88%,0.81%,0.65%,0.71%,0.81%,0.91%,0.93%
Return on Capital (ROIC),Upgrade,6.40%,6.06%,5.84%,5.84%,5.56%,5.52%,5.36%,5.06%,4.58%,4.28%,4.11%,4.29%,4.33%,4.51%,4.32%,5.21%,4.31%,4.21%,4.53%,4.63%,4.61%,4.62%,4.61%,4.16%,3.17%,0.85%,0.39%,0.63%,1.59%,4.65%,5.72%,6.08%,6.14%,5.12%,4.42%,3.16%,3.16%,3.61%,3.85%,10.14%
Earnings Yield,2.11%,1.92%,1.97%,1.86%,1.91%,1.83%,2.04%,1.84%,2.05%,2.13%,2.33%,1.74%,1.85%,1.95%,1.50%,1.90%,1.87%,1.77%,2.16%,2.64%,2.46%,2.73%,1.82%,1.11%,0.24%,-3.96%,2.98%,2.17%,2.61%,3.05%,2.52%,2.89%,1.88%,1.91%,2.14%,1.62%,3.29%,2.93%,3.62%,1.75%,9.54%
FCF Yield,1.07%,-1.15%,5.48%,0.99%,0.88%,-0.56%,7.11%,-12.57%,-13.33%,-5.93%,-4.82%,9.46%,-6.78%,11.14%,2.18%,-1.67%,6.02%,-0.31%,2.64%,6.94%,3.55%,-0.31%,-5.86%,5.41%,13.87%,15.34%,-8.80%,-18.05%,-2.13%,-4.28%,-2.53%,2.54%,0.11%,5.07%,7.76%,4.55%,5.17%,-0.47%,10.30%,0.00%,11.75%
Dividend Yield,0.71%,0.72%,0.78%,0.72%,0.74%,0.76%,0.84%,0.79%,0.90%,0.93%,1.01%,0.81%,0.80%,0.81%,0.84%,0.75%,0.90%,0.85%,0.93%,1.10%,1.02%,1.11%,1.11%,1.07%,1.86%,2.28%,0.67%,0.62%,0.40%,0.41%,0.55%,0.61%,0.63%,0.86%,0.87%,0.93%,0.95%,0.91%,1.01%,0.00%,2.70%
Payout Ratio,33.83%,37.24%,39.66%,38.67%,38.93%,41.39%,41.26%,42.94%,44.13%,43.67%,43.47%,46.31%,43.32%,41.38%,55.89%,39.69%,48.28%,48.18%,43.04%,41.55%,41.60%,40.60%,60.89%,96.86%,760.53%,-57.62%,22.58%,28.38%,15.48%,13.32%,21.85%,21.15%,33.57%,44.85%,40.90%,57.10%,28.79%,31.10%,27.78%,0.00%,29.05%
Buyback Yield / Dilution,0.00%,0.63%,1.32%,1.48%,2.05%,2.44%,2.20%,1.92%,1.99%,1.96%,1.91%,1.93%,1.34%,1.57%,1.92%,2.27%,2.76%,2.74%,3.47%,5.29%,7.03%,8.26%,8.99%,9.92%,10.45%,8.67%,5.86%,1.97%,-1.61%,-1.23%,1.01%,4.49%,7.24%,8.10%,6.49%,3.33%,1.30%,2.48%,3.78%,4.58%,4.58%
Total Shareholder Return,0.72%,1.34%,2.10%,2.20%,2.79%,3.19%,3.04%,2.71%,2.89%,2.89%,2.92%,2.73%,2.14%,2.38%,2.76%,3.02%,3.66%,3.59%,4.41%,6.38%,8.05%,9.37%,10.10%,10.99%,12.31%,10.95%,6.54%,2.58%,-1.21%,-0.83%,1.56%,5.11%,7.87%,8.96%,7.36%,4.26%,2.24%,3.39%,4.78%,4.58%,7.28%
