,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Other Expense / Income,"-3,283.49","-1,622.27","-4,223.91","-1,792.88","-1,946.74","-2,413.26","-21,851.65","-5,829.83","-3,558.47","-2,595.17","-2,877.85","-2,791.82","-2,892.46","-3,298.73","-3,657.76","-3,284.62","-3,646.59","-3,804.53","-3,727.74","-4,350.18","-4,923.04","-4,826.67","-5,151.97","-5,240.12","-5,114.15","-4,072.26","-5,607.24","-5,394.53","-4,739.42","-5,250.04","-4,735.5","-3,961.29","-4,001.08","-5,041.95","-6,625.83","-9,634.04","-12,870.18","-16,037.99","-15,804.04","-17,192.18"
Pretax Income,"50,870","53,322","74,136","85,407","89,326","88,265","98,136","83,407","80,688","72,245","93,384","108,220","111,989","97,830","86,118","100,494","111,679","99,941","87,585","98,870","111,094","68,188","80,534","112,304","128,757","132,071","136,362","155,056","161,027","155,016","149,268","173,631","184,599","226,691","265,845","316,588","334,576","244,312","214,757","242,145"
Income Tax,"10,229","5,455","14,438","9,076","18,921","9,275","18,719","8,077","11,574","7,463","20,878","11,461","14,322","10,202","19,847","10,569","10,506","10,156","15,294","9,799",-812.25,"6,794","13,770","11,234","4,037","15,084","16,124","17,746","25,402","15,326","14,909","17,372","22,548","23,958","28,818","35,722","62,279","37,326","32,958","31,145"
Net Income,"40,641","47,867","59,698","76,331","70,405","78,990","79,418","75,329","69,114","64,781","72,506","96,759","97,667","87,629","66,271","89,925","101,173","89,785","72,291","89,072","111,906","61,394","66,765","101,070","124,719","116,987","120,238","137,310","135,625","139,690","134,359","156,258","162,051","202,733","237,027","280,866","272,297","206,987","181,799","211,000"
Net Income Growth,16.90%,20.95%,15.23%,46.93%,73.24%,65.02%,33.03%,-1.31%,-1.83%,-17.99%,-8.70%,28.45%,41.31%,35.27%,-8.60%,-7.06%,3.59%,2.46%,9.08%,-0.95%,10.61%,-31.62%,-7.64%,13.47%,11.45%,90.55%,80.09%,35.86%,8.74%,19.41%,11.74%,13.80%,19.48%,45.13%,76.41%,79.74%,68.03%,2.10%,-23.30%,-24.88%
Shares Outstanding (Basic),"25,924","25,929","25,929","25,929","25,929","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,930","25,932","25,932"
Shares Change,0.01%,0.05%,0.02%,0.02%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01%,0.01%
EPS (Basic),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.70,-,-,11.85,12.85,19.50,24.05,22.55,23.20,26.50,26.15,26.95,25.90,30.15,31.25,39.10,45.70,54.15,52.50,39.90,35.05,40.70
EPS (Diluted),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.70,-,-,11.85,12.85,19.50,24.05,22.55,23.20,26.50,26.15,26.95,25.90,30.15,31.25,39.10,45.70,54.15,52.50,39.90,35.05,40.70
EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-47.98%,-,-,90.30%,80.54%,35.90%,8.73%,19.51%,11.64%,13.77%,19.50%,45.08%,76.45%,79.60%,68.00%,2.05%,-23.30%,-24.84%
Free Cash Flow,"28,960","-19,809.89","30,904","50,658","101,350","107,274","83,653","62,178","61,017","83,542","62,602","38,144","72,737","58,766","37,017","79,605","142,469","89,306","101,491","24,531","88,608","77,041","39,079","43,840","47,088","11,914","74,917","107,246","168,626","-20,953.03","74,101","159,528","142,977","111,286","180,651","173,227","150,307","83,486","37,017","69,627"
Free Cash Flow Per Share,5.58,-3.82,5.96,9.77,19.54,20.69,16.13,11.99,11.77,16.11,12.07,7.36,14.03,11.33,7.14,15.35,27.47,17.22,19.57,4.73,17.09,14.86,7.54,8.45,9.08,2.30,14.45,20.68,32.52,-4.04,14.29,30.76,27.57,21.46,34.83,33.40,28.98,16.10,7.14,13.43
Dividend Per Share,-,-,-,0.400,-,-,0.582,-,-,-,0.929,-,-,-,0.927,-,-,-,1.345,-,-,-,1.276,0.320,0.410,0.417,0.420,0.427,0.442,0.448,0.451,0.497,0.496,0.490,0.467,0.448,0.451,0.449,0.448,0.471
Dividend Growth,-,-,-,0%,-,-,-,-,-,-,59.62%,-,-,-,-0.22%,-,-,-,45.09%,-,-,-,-5.13%,-,-,-,-67.08%,33.44%,7.80%,7.43%,7.38%,16.39%,12.22%,9.38%,3.55%,-9.86%,-9.07%,-8.37%,-4.07%,5.13%
Gross Margin,44.76%,47.48%,49.83%,50.50%,49.68%,49.29%,48.53%,48.15%,48.60%,44.90%,51.55%,50.71%,52.29%,51.94%,50.85%,49.93%,49.97%,50.38%,47.84%,47.39%,47.64%,41.31%,43.02%,47.58%,50.20%,51.77%,53.01%,53.44%,53.98%,52.38%,50.03%,51.30%,52.66%,55.63%,59.06%,60.43%,62.22%,56.33%,54.11%,54.26%
Operating Margin,33.18%,35.42%,38.64%,40.39%,39.64%,39.02%,37.51%,36.88%,38.30%,34.64%,41.17%,40.80%,41.91%,40.76%,38.95%,38.89%,39.22%,39.08%,36.22%,36.59%,36.94%,29.38%,31.64%,36.82%,39.18%,41.38%,42.22%,42.09%,43.44%,41.54%,39.14%,41.24%,41.71%,45.57%,49.07%,50.61%,51.96%,45.46%,42.00%,41.71%
Profit Margin,27.87%,32.30%,32.62%,36.51%,31.64%,35.58%,38.66%,35.45%,33.96%,31.83%,32.69%,37.16%,37.25%,37.46%,30.99%,35.67%,36.45%,36.19%,30.99%,34.21%,38.62%,28.07%,27.70%,34.49%,39.31%,37.67%,38.70%,38.52%,37.51%,38.54%,36.10%,37.68%,36.98%,41.28%,44.38%,45.81%,43.53%,40.69%,37.81%,38.59%
Free Cash Flow Margin,19.86%,-13.37%,16.89%,24.23%,45.55%,48.31%,40.72%,29.26%,29.98%,41.05%,28.22%,14.65%,27.74%,25.12%,17.31%,31.58%,51.33%,36.00%,43.51%,9.42%,30.58%,35.23%,16.22%,14.96%,14.84%,3.84%,24.11%,30.09%,46.64%,-5.78%,19.91%,38.47%,32.63%,22.66%,33.82%,28.25%,24.03%,16.41%,7.70%,12.74%
Effective Tax Rate,20.11%,10.23%,19.47%,10.63%,21.18%,10.51%,19.07%,9.68%,14.34%,10.33%,22.36%,10.59%,12.79%,10.43%,23.05%,10.52%,9.41%,10.16%,17.46%,9.91%,-0.73%,9.96%,17.10%,10.00%,3.14%,11.42%,11.82%,11.44%,15.78%,9.89%,9.99%,10.01%,12.21%,10.57%,10.84%,11.28%,18.61%,15.28%,15.35%,12.86%
EBITDA,"92,807","95,741","120,917","142,456","146,565","144,537","153,543","140,348","137,764","128,942","149,481","165,311","169,238","158,819","144,950","172,502","183,322","172,247","159,622","173,219","187,999","146,635","156,448","179,903","196,932","201,156","207,646","250,162","259,358","256,689","254,208","281,992","297,436","339,934","381,974","425,304","445,493","357,599","341,702","392,537"
EBITDA Margin,63.65%,64.60%,66.07%,68.14%,65.87%,65.10%,74.74%,66.04%,67.69%,63.36%,67.39%,63.48%,64.54%,67.90%,67.78%,68.42%,66.05%,69.43%,68.43%,66.53%,64.88%,67.05%,64.92%,61.39%,62.08%,64.76%,66.83%,70.19%,71.74%,70.83%,68.31%,68.00%,67.88%,69.22%,71.51%,69.36%,71.22%,70.31%,71.06%,71.80%
Depreciation & Amortization,"41,152","41,622","45,979","56,233","56,417","55,478","54,623","56,149","56,256","55,847","55,275","56,269","56,438","60,172","57,992","71,165","70,813","71,498","71,409","73,610","76,030","77,548","75,048","66,756","67,532","68,554","70,875","94,733","97,562","100,900","103,805","107,027","110,663","111,102","113,225","105,346","107,582","110,323","123,940","147,280"
EBIT,"51,655","54,119","74,937","86,223","90,148","89,059","98,920","84,199","81,508","73,095","94,206","109,042","112,801","98,647","86,958","101,338","112,509","100,749","88,213","99,610","111,970","69,087","81,399","113,147","129,400","132,602","136,771","155,429","161,796","155,788","150,403","174,965","186,773","228,832","268,750","319,958","337,911","247,276","217,762","245,257"
EBIT Margin,35.43%,36.51%,40.94%,41.25%,40.51%,40.11%,48.15%,39.62%,40.05%,35.92%,42.47%,41.87%,43.02%,42.17%,40.66%,40.20%,40.53%,40.61%,37.81%,38.26%,38.64%,31.59%,33.78%,38.61%,40.79%,42.69%,44.02%,43.61%,44.75%,42.99%,40.42%,42.19%,42.62%,46.60%,50.31%,52.18%,54.02%,48.62%,45.29%,44.86%
