,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Shares Change,-2.69%,-3.20%,-3.06%,-2.64%,-2.49%,-2.21%,-1.55%,-1.90%,-1.64%,-2.01%,-2.06%,-2.02%,-1.99%,-1.62%,-1.69%,-1.38%,-1.25%,-0.97%,-0.70%,-0.65%,-0.29%,-0.16%,-0.11%,-0.19%,-0.16%,-0.20%,0.17%,0.54%,0.77%,1.00%,0.97%,0.89%,0.55%,0.39%,0.37%,-0.27%,-0.49%,-1.34%,-1.70%,-1.64%
EPS (Basic),1.25,0.99,0.49,1.33,0.50,1.13,1.37,1.40,1.48,1.27,1.43,1.44,-0.27,1.33,1.59,1.45,1.26,1.55,1.71,1.74,0.52,1.28,1.95,2.03,-0.12,1.12,2.04,2.25,-3.87,5.50,3.06,2.66,3.54,3.05,3.26,2.97,3.99,2.20,2.42,1.31
EPS (Diluted),1.24,0.98,0.49,1.32,0.50,1.12,1.35,1.39,1.48,1.27,1.43,1.44,-0.27,1.33,1.58,1.44,1.26,1.55,1.71,1.73,0.52,1.28,1.94,2.01,-0.12,1.11,2.03,2.24,-3.85,5.47,3.05,2.65,3.52,3.03,3.25,2.96,3.96,2.19,2.42,1.31
EPS Growth,-,-9.26%,-56.64%,13.79%,-59.68%,14.29%,175.51%,5.30%,196.00%,13.39%,5.93%,3.60%,-,4.72%,10.49%,0%,-,16.54%,8.23%,20.14%,-58.73%,-17.42%,13.45%,16.18%,-,-13.28%,4.64%,11.44%,-,392.79%,50.25%,18.30%,-,-44.61%,6.56%,11.70%,12.50%,-27.72%,-25.54%,-55.74%
Free Cash Flow,"1,798","1,949",-920,"1,746",676,"2,388",901,"1,492",296,"2,246","1,495",-139,-6,-688,"1,314",102,"-4,452","2,550","1,836",591,"1,488",767,585,66,841,"1,618","2,264","2,182","-1,017","3,697","3,087","2,407","1,622","3,932","2,973","1,589",841,"1,748","2,026",944
Free Cash Flow Per Share,1.94,2.11,-1.00,1.91,0.75,2.65,1.00,1.67,0.33,2.54,1.69,-0.16,-0.01,-0.79,1.51,0.12,-5.17,2.96,2.13,0.69,1.73,0.89,0.68,0.08,0.98,1.89,2.63,2.53,-1.18,4.26,3.55,2.76,1.87,4.52,3.40,1.83,0.97,2.04,2.36,1.10
Dividend Per Share,0.620,0.670,0.670,0.670,0.670,0.730,0.730,0.730,0.730,0.780,0.780,0.780,0.780,0.830,0.830,0.830,0.830,0.910,0.910,0.910,0.910,0.960,0.960,0.960,0.960,1.010,1.010,1.010,1.010,1.020,1.020,1.020,1.020,1.520,1.520,1.520,1.520,1.620,1.620,1.620
Dividend Growth,8.77%,8.06%,8.06%,8.06%,8.06%,8.96%,8.96%,8.96%,8.96%,6.85%,6.85%,6.85%,6.85%,6.41%,6.41%,6.41%,6.41%,9.64%,9.64%,9.64%,9.64%,5.49%,5.49%,5.49%,5.49%,5.21%,5.21%,5.21%,5.21%,0.99%,0.99%,0.99%,0.99%,49.02%,49.02%,49.02%,49.02%,6.58%,6.58%,6.58%
Gross Margin,90.84%,90.56%,90.74%,90.77%,91.74%,92.89%,92.93%,93.12%,94.31%,94.35%,93.93%,93.79%,94.16%,93.48%,93.67%,93.60%,93.48%,93.08%,92.70%,92.52%,92.97%,92.98%,92.63%,92.85%,93.76%,92.66%,94.85%,94.38%,94.47%,93.78%,93.54%,93.23%,93.59%,92.12%,90.21%,90.64%,91.94%,91.29%,91.97%,91.21%
Operating Margin,12.74%,10.98%,5.24%,13.67%,4.74%,11.97%,13.91%,13.94%,12.78%,12.64%,13.93%,13.63%,10.17%,10.43%,12.79%,11.20%,10.87%,8.88%,10.16%,9.90%,10.10%,8.12%,11.87%,11.62%,10.37%,5.94%,10.81%,11.13%,8.18%,12.07%,13.91%,12.49%,14.01%,13.34%,14.27%,12.88%,11.82%,11.08%,12.60%,6.38%
Profit Margin,7.79%,6.61%,3.18%,8.50%,2.85%,7.34%,8.73%,8.83%,8.29%,7.84%,8.67%,8.51%,-1.41%,7.52%,8.69%,7.78%,5.78%,7.86%,8.51%,8.64%,2.28%,6.47%,9.34%,9.55%,-0.52%,5.35%,8.64%,9.21%,-13.44%,20.92%,11.42%,10.05%,11.14%,10.92%,11.50%,10.69%,12.77%,8.27%,9.44%,5.35%
Free Cash Flow Margin,12.01%,14.14%,-6.45%,12.22%,4.25%,17.09%,6.39%,10.48%,1.84%,15.58%,10.22%,-0.93%,-0.03%,-4.44%,8.25%,0.63%,-23.46%,14.90%,10.52%,3.39%,7.50%,4.47%,3.24%,0.36%,4.09%,8.97%,11.07%,10.27%,-4.08%,16.14%,13.18%,10.38%,5.84%,16.13%,12.00%,6.58%,3.11%,7.62%,9.19%,4.48%
Effective Tax Rate,36.02%,35.98%,33.53%,35.05%,31.57%,35.47%,34.50%,34.02%,32.40%,35.26%,34.99%,34.97%,-,31.81%,34.69%,35.00%,20.06%,19.02%,22.90%,20.17%,16.57%,22.85%,23.55%,20.67%,-,22.80%,24.99%,22.50%,-,22.76%,22.12%,22.19%,21.93%,21.52%,22.94%,20.95%,22.70%,24.86%,23.49%,11.12%
EBITDA,"2,385","1,981","1,245","2,441","1,246","2,183","2,474","2,515","2,595","2,392","2,601","2,601",132,"2,366","2,792","2,620","2,094","2,410","2,617","2,568","1,236","2,177","2,938","2,952",598,"2,065","3,201","3,378","-3,401","7,103","4,342","3,908","4,889","4,330","4,630","4,220","5,537","3,544","3,739","2,304"
EBITDA Margin,15.93%,14.38%,8.73%,17.08%,7.84%,15.62%,17.55%,17.67%,16.16%,16.59%,17.78%,17.42%,0.75%,15.25%,17.53%,16.20%,11.04%,14.08%,14.99%,14.72%,6.23%,12.69%,16.28%,16.12%,2.91%,11.45%,15.65%,15.91%,-13.66%,31.01%,18.54%,16.86%,17.60%,17.76%,18.69%,17.47%,20.48%,15.46%,16.95%,10.94%
Depreciation & Amortization,467,468,473,485,497,506,510,527,541,552,555,554,563,554,562,572,594,596,542,524,545,568,575,587,630,648,661,677,712,722,739,738,754,764,762,774,888,834,828,837
EBIT,"1,918","1,513",772,"1,956",749,"1,677","1,964","1,988","2,054","1,840","2,046","2,047",-431,"1,812","2,230","2,048","1,500","1,814","2,075","2,044",691,"1,609","2,363","2,365",-32,"1,417","2,540","2,701","-4,113","6,381","3,603","3,170","4,135","3,566","3,868","3,446","4,649","2,710","2,911","1,467"
EBIT Margin,12.81%,10.98%,5.41%,13.69%,4.71%,12.00%,13.93%,13.96%,12.79%,12.76%,13.99%,13.71%,-2.44%,11.68%,14.00%,12.66%,7.91%,10.60%,11.89%,11.72%,3.48%,9.38%,13.09%,12.91%,-0.16%,7.86%,12.42%,12.72%,-16.52%,27.85%,15.38%,13.67%,14.89%,14.63%,15.62%,14.26%,17.20%,11.82%,13.20%,6.97%
