,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-03-28,2015-06-27,2015-09-26,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-03-28,2020-06-27,2020-09-26,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,Current
Current Ratio,1.57,1.36,0.95,0.92,1.22,0.90,1.02,1.05,1.38,1.03,1.15,1.56,1.45,1.37,1.47,1.26,1.35,1.36,1.58,1.84,1.71,1.69,1.49,1.80,1.91,2.32,2.62,2.93,2.13,2.53,2.78,3.19,1.50,1.56,1.65,1.74,1.48,1.27,1.42,1.63,1.63
Asset Turnover,Upgrade,0.11,0.08,0.10,0.10,0.10,0.09,0.10,0.10,0.11,0.10,0.11,0.09,0.11,0.10,0.11,0.09,0.11,0.10,0.11,0.11,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.13,0.15,0.15,0.14,0.13,0.11,0.13,0.12,0.12,0.12,0.11,0.11,0.11
Interest Coverage,6.59,7.43,2.70,5.48,5.50,4.50,5.79,5.60,6.70,4.88,5.37,4.78,5.73,4.60,5.63,4.06,5.77,4.82,5.51,5.63,6.67,4.87,8.27,5.77,8.68,7.19,10.15,16.85,21.03,24.39,17.73,17.80,15.76,20.74,13.52,9.88,6.92,5.21,4.84,5.19,5.19
Return on Equity (ROE),Upgrade,7.25%,7.17%,7.97%,9.22%,8.72%,9.52%,9.47%,9.25%,9.52%,9.39%,9.21%,9.39%,9.96%,10.12%,9.42%,8.75%,8.62%,9.05%,9.55%,10.65%,11.46%,12.33%,12.24%,12.45%,12.85%,12.41%,15.33%,18.47%,22.60%,23.32%,22.13%,18.94%,18.56%,17.59%,16.15%,15.80%,14.26%,13.08%,13.11%,12.83%
Return on Assets (ROA),Upgrade,3.21%,3.34%,3.83%,4.42%,4.15%,4.71%,4.80%,4.84%,4.64%,4.73%,4.16%,4.40%,4.70%,4.87%,4.16%,3.93%,3.98%,4.32%,4.66%,5.22%,5.71%,6.11%,6.33%,6.33%,6.25%,6.02%,7.62%,9.23%,12.02%,12.70%,11.64%,8.12%,8.20%,8.21%,7.77%,7.15%,6.36%,6.08%,6.12%,6.07%
Return on Capital (ROIC),Upgrade,4.74%,5.04%,5.70%,6.55%,6.26%,6.84%,6.99%,7.05%,6.65%,6.83%,6.02%,6.43%,6.80%,7.01%,6.11%,5.91%,5.91%,6.36%,6.59%,7.32%,7.87%,8.24%,8.65%,8.82%,8.51%,8.22%,10.24%,12.23%,16.03%,16.64%,15.17%,11.60%,11.69%,11.77%,11.31%,9.73%,8.59%,8.21%,8.09%,8.37%
Earnings Yield,0.85%,1.17%,0.59%,0.97%,1.21%,0.72%,0.97%,0.97%,1.06%,0.71%,0.88%,0.75%,1.13%,0.92%,0.90%,0.71%,0.69%,0.70%,0.90%,0.72%,1.00%,0.74%,0.95%,0.66%,0.77%,0.72%,0.83%,1.16%,1.35%,1.30%,0.91%,0.84%,0.63%,0.95%,0.77%,0.75%,0.73%,0.58%,0.68%,0.88%,2.83%
FCF Yield,1.57%,-0.01%,1.72%,1.21%,1.60%,-0.03%,1.27%,1.31%,1.94%,0.31%,1.32%,1.10%,1.93%,0.45%,1.12%,1.09%,2.17%,-0.05%,1.51%,1.07%,1.69%,0.41%,0.91%,0.78%,1.25%,0.09%,1.17%,1.40%,1.49%,0.75%,0.84%,0.94%,0.71%,0.67%,0.48%,0.70%,1.36%,0.12%,0.62%,1.07%,2.80%
Dividend Yield,0.13%,0.12%,0.13%,0.12%,0.12%,0.11%,0.11%,0.12%,0.11%,0.11%,0.10%,0.10%,0.11%,0.10%,0.09%,0.08%,0.08%,0.07%,0.08%,0.07%,0.08%,0.06%,0.06%,0.07%,0.06%,0.07%,0.06%,0.05%,0.05%,0.05%,0.05%,0.05%,0.04%,0.04%,0.05%,0.06%,0.05%,0.05%,0.07%,0.07%,0.26%
Payout Ratio,15.84%,10.11%,21.47%,12.74%,9.98%,15.79%,11.67%,12.64%,9.94%,14.99%,11.44%,12.63%,9.40%,10.72%,9.60%,11.11%,11.34%,10.36%,9.18%,9.73%,7.57%,8.34%,6.79%,10.13%,7.58%,9.64%,7.53%,4.50%,3.48%,3.72%,5.63%,5.36%,6.21%,4.65%,7.03%,7.89%,7.42%,9.08%,9.92%,7.87%,9.06%
Buyback Yield / Dilution,-10.15%,-10.89%,-9.91%,-8.22%,-0.75%,0.40%,0.42%,-0.25%,0.67%,1.20%,1.14%,1.34%,1.15%,0.86%,-0.55%,-2.02%,-3.02%,-2.41%,-0.74%,-0.25%,0.74%,0.58%,-0.35%,0.74%,0.74%,0.62%,1.24%,0.50%,0.75%,0.50%,0.50%,0.50%,0.50%,0.51%,0.50%,1.26%,1.77%,1.52%,1.77%,1.27%,1.27%
Total Shareholder Return,-10.01%,-10.78%,-9.78%,-8.10%,-0.63%,0.51%,0.53%,-0.13%,0.78%,1.30%,1.24%,1.44%,1.26%,0.96%,-0.47%,-1.94%,-2.94%,-2.34%,-0.66%,-0.18%,0.81%,0.64%,-0.29%,0.81%,0.80%,0.69%,1.30%,0.55%,0.80%,0.55%,0.55%,0.55%,0.54%,0.55%,0.56%,1.32%,1.83%,1.58%,1.84%,1.34%,1.53%
