,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Interest Coverage,2.49,2.48,1.86,2.99,2.83,1.79,-0.88,-1.29,2.34,2.23,2.24,2.30,2.29,2.20,2.22,2.94,11.92,23.40,12.35,1.41,13.44,8.90,12.67,9.44,-28.42,19.22,23.65,23.21,39.85,37.04,36.50,33.47,26.47,1.10,2.20,5.15,3.47,7.63,14.25,0,0
Return on Equity (ROE),Upgrade,20.00%,23.35%,24.68%,22.44%,26.12%,21.93%,16.27%,11.32%,3.78%,4.78%,13.70%,15.93%,20.14%,22.82%,23.64%,22.16%,21.14%,25.20%,26.25%,24.17%,25.59%,19.32%,23.17%,29.24%,9.32%,13.50%,12.62%,15.71%,49.21%,54.73%,57.52%,62.16%,68.40%,58.42%,48.04%,36.62%,7.28%,27.37%,35.39%,-
Return on Assets (ROA),Upgrade,4.23%,5.24%,5.42%,5.03%,6.01%,6.34%,4.49%,3.15%,1.04%,1.28%,3.53%,3.90%,4.73%,4.93%,4.90%,4.27%,4.93%,5.91%,6.02%,5.33%,5.54%,3.94%,4.80%,6.29%,1.86%,2.65%,3.11%,3.98%,12.99%,13.82%,13.34%,14.22%,15.24%,12.11%,9.05%,6.59%,1.26%,4.75%,6.06%,-
Return on Capital (ROIC),Upgrade,15.98%,19.62%,22.98%,18.38%,21.12%,22.47%,17.18%,11.43%,5.14%,5.31%,10.29%,12.78%,15.48%,15.85%,15.47%,14.05%,16.23%,15.95%,14.54%,11.10%,11.27%,8.27%,9.38%,11.96%,3.15%,4.85%,7.52%,10.04%,29.90%,34.18%,33.65%,36.42%,32.01%,25.48%,17.70%,10.43%,4.98%,7.96%,10.91%,-
Earnings Yield,1.33%,2.55%,1.30%,2.61%,2.59%,0.52%,-1.26%,1.07%,0.83%,1.25%,1.88%,2.06%,2.35%,1.55%,1.73%,1.30%,1.71%,3.38%,1.67%,-0.05%,2.02%,0.97%,2.36%,1.28%,-3.46%,1.44%,2.17%,1.65%,3.31%,1.87%,1.67%,1.49%,2.68%,-0.40%,0.01%,1.01%,0.32%,1.71%,0.68%,0.00%,2.16%
FCF Yield,4.87%,4.22%,1.12%,-1.99%,2.60%,3.69%,-1.28%,5.37%,1.10%,0.20%,2.49%,-6.76%,0.72%,-4.69%,-4.16%,-3.00%,-8.23%,-4.08%,4.99%,6.84%,0.47%,0.48%,3.22%,1.53%,3.20%,1.21%,0.25%,0.59%,4.31%,1.26%,1.90%,-0.89%,2.89%,2.86%,1.44%,1.21%,0.43%,2.36%,0.00%,0.00%,2.14%
Dividend Yield,3.54%,2.04%,3.41%,2.69%,3.99%,4.17%,4.31%,3.07%,4.12%,2.08%,2.61%,2.85%,3.02%,4.71%,3.02%,2.46%,4.93%,1.95%,2.92%,3.90%,3.06%,1.44%,1.85%,1.59%,2.53%,1.20%,1.29%,1.45%,2.38%,1.46%,1.10%,1.49%,2.10%,2.58%,2.75%,2.16%,1.74%,1.49%,0.00%,0.00%,2.94%
Payout Ratio,266.87%,80.13%,262.37%,103.04%,154.26%,801.84%,-342.11%,288.37%,496.65%,166.46%,138.48%,138.49%,128.53%,304.49%,174.96%,189.04%,288.89%,57.49%,174.70%,-7210.17%,151.74%,148.26%,78.29%,124.78%,-73.21%,83.41%,59.33%,88.05%,71.81%,78.16%,66.00%,100.03%,78.40%,-650.52%,46193.78%,212.94%,539.84%,87.46%,0.00%,0.00%,144.62%
Buyback Yield / Dilution,-3.41%,-3.94%,-3.72%,-3.95%,-4.22%,-3.98%,-3.88%,-3.14%,-89.20%,-88.35%,-87.19%,-2.49%,-0.44%,-0.46%,-0.39%,-2.05%,-0.92%,43.17%,-0.45%,-0.00%,0.83%,1.18%,43.92%,-0.27%,43.66%,-78.70%,-3.59%,-3.53%,-4.97%,40.11%,-3.13%,-3.75%,-3.53%,1.92%,-2.78%,-2.27%,-1.59%,-7.23%,-2.09%,-2.03%,-2.03%
Total Shareholder Return,0.13%,-1.90%,-0.31%,-1.26%,-0.23%,0.18%,0.43%,-0.07%,-85.08%,-86.26%,-84.58%,0.36%,2.59%,4.25%,2.63%,0.42%,4.01%,45.11%,2.48%,3.89%,3.89%,2.62%,45.77%,1.33%,46.20%,-77.50%,-2.30%,-2.08%,-2.59%,41.58%,-2.03%,-2.26%,-1.43%,4.50%,-0.03%,-0.11%,0.15%,-5.74%,-2.09%,-2.03%,0.91%
