,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Shares Outstanding (Basic),594,586,574,565,555,545,541,535,532,529,528,527,528,525,513,504,486,476,459,451,518,673,662,656,647,648,650,650,649,651,650,633,601,564,532,491,464,444,417,394
Shares Outstanding (Diluted),598,590,578,569,559,549,544,538,536,531,531,530,527,530,517,508,494,480,464,456,526,673,666,660,652,648,650,650,649,651,654,637,605,568,536,494,468,447,419,396
Shares Change,-11.01%,-11.41%,-10.80%,-8.52%,-6.52%,-6.95%,-5.88%,-5.45%,-4.11%,-3.28%,-2.39%,-1.49%,-1.68%,-0.19%,-2.64%,-4.15%,-6.26%,-9.43%,-10.25%,-10.24%,6.48%,40.21%,43.53%,44.74%,23.95%,-3.71%,-2.40%,-1.52%,-0.46%,0.46%,0.62%,-2.00%,-6.78%,-12.75%,-18.04%,-22.45%,-22.64%,-21.30%,-21.83%,-19.84%
EPS (Basic),1.02,0.34,1.49,1.19,1.42,1.63,1.52,1.77,0.36,0.00,1.51,0.28,0.43,0.06,0.94,1.79,4.01,0.08,2.30,1.63,1.40,-0.01,1.67,1.67,0.69,-14.25,0.01,-1.36,0.45,-0.37,13.09,1.10,1.44,1.50,11.03,9.12,7.13,6.13,5.34,8.31
EPS (Diluted),1.02,0.34,1.48,1.18,1.41,1.62,1.51,1.76,0.36,0.00,1.51,0.27,0.43,0.06,0.93,1.77,3.97,0.08,2.27,1.62,1.36,-0.01,1.66,1.66,0.69,-14.25,0.01,-1.36,0.45,-0.37,13.00,1.09,1.43,1.49,10.95,9.06,7.08,6.09,5.32,8.28
EPS Growth,-8.93%,-69.12%,61.75%,337.04%,38.24%,383.58%,2.03%,49.15%,-74.47%,-99.81%,0%,-84.66%,19.44%,1900.00%,-38.41%,555.56%,823.26%,33.33%,144.09%,-8.47%,-65.74%,-,-26.87%,2.47%,-49.26%,-,-99.40%,-,-34.78%,-,129900.00%,-,217.78%,-,-15.77%,731.19%,395.10%,308.72%,-51.42%,-8.61%
Free Cash Flow,886,501,591,697,-132,812,620,558,106,-338,"1,583",-302,283,500,233,"1,270","1,956",-885,"1,682",338,"1,866",406,"1,453","1,742","1,077","-1,671",-197,702,948,226,"1,083","-1,508","3,248","2,025","6,519","1,820","3,667","3,603","3,524","4,542"
Free Cash Flow Per Share,1.49,0.85,1.03,1.23,-0.24,1.49,1.15,1.04,0.20,-0.64,3.00,-0.57,0.54,0.95,0.45,2.52,4.03,-1.86,3.66,0.75,3.60,0.60,2.19,2.65,1.67,-2.58,-0.30,1.08,1.46,0.35,1.67,-2.38,5.40,3.59,12.25,3.71,7.90,8.12,8.45,11.53
Dividend Per Share,0.210,0.210,0.210,0.250,0.250,0.250,0.250,0.320,0.320,0.320,0.320,0.360,0.360,0.360,0.360,0.400,0.400,0.460,0.460,0.460,0.460,0.530,0.530,0.530,0.530,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.580,0.750,0.750,0.750,0.750
Dividend Growth,20.00%,20.00%,20.00%,19.05%,19.05%,19.05%,19.05%,28.00%,28.00%,28.00%,28.00%,12.50%,12.50%,12.50%,12.50%,11.11%,11.11%,27.78%,27.78%,15.00%,15.00%,15.22%,15.22%,15.22%,15.22%,9.43%,9.43%,9.43%,9.43%,0%,0%,0%,0%,0%,0%,0%,29.31%,29.31%,29.31%,29.31%
Gross Margin,7.05%,4.84%,7.83%,7.11%,9.36%,13.27%,10.66%,13.56%,10.52%,9.32%,11.57%,8.96%,9.06%,8.08%,11.46%,13.52%,10.51%,7.76%,12.43%,10.92%,12.50%,9.23%,11.84%,12.07%,12.57%,3.12%,6.49%,4.99%,5.34%,7.86%,8.88%,9.35%,9.62%,8.64%,18.49%,17.82%,16.26%,16.49%,13.75%,16.00%
Operating Margin,4.04%,1.55%,5.08%,4.17%,5.63%,8.53%,6.49%,8.26%,2.16%,0.58%,7.83%,2.64%,3.25%,1.78%,5.35%,8.13%,5.50%,2.32%,7.62%,6.07%,5.16%,2.34%,6.06%,6.07%,1.98%,-57.89%,4.67%,-6.02%,2.14%,0.95%,3.24%,4.11%,4.99%,4.47%,15.35%,14.15%,11.82%,11.58%,8.98%,11.43%
Profit Margin,2.51%,0.85%,3.17%,2.64%,3.57%,5.17%,4.01%,5.05%,1.19%,0.01%,4.77%,0.88%,1.31%,0.18%,2.63%,4.66%,9.49%,0.19%,4.70%,3.19%,4.32%,-0.02%,3.28%,3.95%,1.57%,-43.98%,0.07%,-5.05%,1.57%,-1.06%,28.54%,2.13%,2.17%,2.20%,10.83%,9.48%,8.28%,7.77%,6.04%,7.89%
Free Cash Flow Margin,3.55%,2.15%,2.19%,2.74%,-0.59%,4.71%,3.01%,2.97%,0.68%,-2.63%,9.43%,-1.83%,1.64%,3.05%,1.27%,6.55%,9.21%,-4.66%,7.49%,1.46%,8.47%,1.42%,4.32%,6.29%,3.83%,-7.96%,-1.60%,4.00%,5.21%,0.99%,3.63%,-4.62%,9.12%,5.28%,12.02%,3.85%,9.15%,10.27%,9.57%,10.92%
Effective Tax Rate,35.06%,35.18%,34.83%,33.13%,32.37%,35.29%,34.34%,35.47%,26.38%,91.67%,33.03%,34.09%,36.06%,57.75%,34.11%,31.49%,-137.18%,37.29%,21.03%,23.15%,20.08%,107.22%,24.19%,18.89%,29.35%,-,94.34%,-,-209.78%,-,0.06%,-2.66%,23.89%,25.02%,23.45%,24.16%,22.86%,23.20%,20.75%,23.44%
EBITDA,"1,335",673,"1,685","1,377","1,611","1,821","1,684","1,903",770,644,"1,833",868,"1,003",756,"1,412","1,993","1,599",770,"2,064","1,754","2,119","1,322","2,667","2,232","1,774","-9,990","1,333",-133,"1,274",989,"9,760","1,840","2,260","2,194","8,803","6,937","5,288","4,501","3,785","5,247"
EBITDA Margin,5.35%,2.88%,6.26%,5.40%,7.21%,10.56%,8.18%,10.15%,4.91%,5.02%,10.92%,5.27%,5.80%,4.61%,7.69%,10.28%,7.53%,4.06%,9.20%,7.58%,9.62%,4.62%,7.92%,8.06%,6.30%,-47.58%,10.84%,-0.76%,7.01%,4.32%,32.72%,5.64%,6.35%,5.72%,16.23%,14.69%,13.19%,12.83%,10.28%,12.62%
Depreciation & Amortization,332,320,325,322,359,363,362,364,413,490,500,507,504,536,521,517,540,528,533,555,554,919,886,570,850,863,833,830,849,844,871,836,813,805,819,794,797,800,834,845
EBIT,"1,003",353,"1,360","1,055","1,252","1,458","1,322","1,539",357,154,"1,333",361,499,220,891,"1,476","1,059",242,"1,531","1,199","1,565",403,"1,781","1,662",924,"-10,853",500,-963,425,145,"8,889","1,004","1,447","1,389","7,984","6,143","4,491","3,701","2,951","4,402"
EBIT Margin,4.02%,1.51%,5.05%,4.14%,5.60%,8.46%,6.42%,8.20%,2.28%,1.20%,7.94%,2.19%,2.89%,1.34%,4.85%,7.61%,4.99%,1.27%,6.82%,5.18%,7.10%,1.41%,5.29%,6.00%,3.28%,-51.69%,4.07%,-5.49%,2.34%,0.63%,29.80%,3.08%,4.06%,3.62%,14.72%,13.00%,11.20%,10.55%,8.01%,10.59%
