,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Investing Cash Flow,-497,124,"-1,877","-1,205",55,-270,-590,-372,-296,-143,-327,215,-502,-281,-264,123,-217,-460,-702,"1,103",-146,"1,196",-93,-489,-58,-68,-77,-339,-10,"-3,364",-128,-93,546,-80,-39,-86,-127,"-2,350",-152,-129
Dividends Paid,-41,-41,-50,-49,-56,-51,-51,-50,-49,-48,-9,-9,-10,-9,-10,-9,-10,-10,-9,-9,-9,-8,-8,-8,-8,-74,-74,-73,-74,-80,-79,-80,-80,-85,-83,-84,-80,-87,-87,-121
Share Issuance / Repurchase,2,3,5,7,-33,-78,-107,-167,-84,0,0,1,0,0,0,0,-2,-86,-403,-496,-244,-781,-292,-246,-118,-179,-49,0,0,-8,0,0,-39,-188,-178,-118,-122,-8,-8,-53
Debt Issued / Paid,148,668,206,217,-355,154,-199,-244,-69,-255,-62,33,-632,2,378,-454,-692,-41,668,-621,-691,-37,-672,212,-219,551,-637,-24,"2,846",822,-753,-395,-518,-1,-1,-3,-9,"1,659",-260,-412
Other Financing Activities,67,-214,57,732,168,15,746,6,-204,39,-195,-82,461,-146,-197,231,-220,123,208,25,69,42,-,-,-5,-5,-2,-1,-1,190,1,205,542,561,389,646,399,972,-19,14
Financing Cash Flow,176,416,218,907,-276,40,389,-455,-406,-264,-266,-57,-181,-153,171,-232,-924,-14,464,"-1,101",-875,-784,-972,-42,-350,293,-762,-98,"2,771",924,-831,-270,-95,287,127,441,188,"2,536",-374,-572
Exchange Rate Effect,-1,2,-26,26,-12,18,-15,12,-5,-6,3,-3,7,-7,-1,-2,9,0,0,1,0,0,0,0,0,0,-1,-1,0,1,0,-3,0,3,-3,-5,2,3,0,-3
Net Cash Flow,125,933,"-1,706",472,163,48,-18,119,-498,141,-301,541,-563,-359,213,657,-285,-70,-139,473,-737,272,-549,-59,108,433,-356,256,"3,212","-3,356",335,"1,112",-911,"1,886","1,598","-1,081","-1,335","-1,409",44,-138
Free Cash Flow,41,154,-291,576,162,8,-133,628,-183,275,94,713,282,-303,-165,"1,032",792,195,36,493,265,-140,458,396,471,142,434,643,388,-980,"1,214","1,402","-1,412","1,616","1,423","-1,531","-1,515","-1,740",388,397
Free Cash Flow Growth,-,-,-,-4.16%,295.12%,-94.81%,-,9.03%,-,3337.50%,-,13.54%,-,-,-,44.74%,180.85%,-,-,-52.23%,-66.54%,-,1172.22%,-19.68%,77.74%,-,-5.24%,62.37%,-17.62%,-,179.72%,118.04%,-,-,17.22%,-,-,-,-72.73%,-
Free Cash Flow Margin,1.47%,4.42%,-8.04%,12.61%,3.86%,0.21%,-3.91%,14.16%,-27.52%,8.52%,4.18%,20.84%,48.04%,-12.72%,-6.11%,37.66%,43.33%,9.44%,1.46%,16.66%,13.30%,-6.47%,18.58%,13.22%,21.46%,7.03%,19.39%,22.89%,19.14%,-12.11%,23.15%,21.21%,-20.04%,20.47%,19.54%,-17.99%,-19.29%,-22.53%,6.11%,5.00%
Free Cash Flow Per Share,0.13,0.47,-0.86,1.70,0.48,0.02,-0.40,1.90,-0.58,0.87,0.30,2.26,0.88,-0.96,-0.52,3.26,2.50,0.61,0.12,1.65,0.92,-0.50,1.73,1.56,1.88,0.57,1.77,2.63,1.60,-4.00,4.96,5.72,-5.76,6.68,6.00,-6.51,-6.59,-7.57,1.68,1.73
