,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-03-28,2015-06-27,2015-09-26,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,2.16,1.78,1.83,1.78,2.08,1.99,1.98,1.87,2.05,1.97,2.13,1.82,2.03,1.67,1.59,1.46,2.65,1.40,1.40,1.27,1.77,1.47,1.44,1.42,1.96,1.33,1.18,1.26,1.47,1.19,1.23,1.24,1.52,1.38,1.42,1.47,1.76,1.48,1.50,1.65,1.65
Asset Turnover,Upgrade,0.15,0.16,0.16,0.17,0.14,0.16,0.12,0.14,0.13,0.15,0.10,0.10,0.10,0.15,0.14,0.15,0.14,0.21,0.19,0.19,0.16,0.19,0.17,0.18,0.16,0.17,0.19,0.19,0.20,0.22,0.22,0.21,0.20,0.22,0.16,0.16,0.15,0.17,0.16,0.15
Interest Coverage,11.46,13.01,15.64,10.80,9.41,11.72,5.75,4.71,4.69,6.11,5.33,4.73,3.95,8.41,13.83,10.49,11.04,12.14,25.21,24.04,9.26,14.23,15.77,18.82,14.59,14.43,23.72,31.15,30.80,42.58,64.35,150.70,25.58,20.74,7.62,4.04,5.67,6.56,6.55,6.28,6.28
Return on Equity (ROE),Upgrade,10.17%,10.69%,5.08%,4.77%,4.93%,4.49%,11.15%,10.30%,11.33%,10.98%,11.10%,12.27%,11.49%,12.72%,12.14%,13.23%,14.44%,24.32%,23.62%,18.92%,15.81%,20.40%,18.77%,18.20%,19.93%,17.18%,17.24%,17.03%,18.89%,20.89%,21.70%,22.83%,21.65%,21.96%,20.26%,17.76%,17.55%,16.80%,16.76%,19.36%
Return on Assets (ROA),Upgrade,5.13%,5.26%,2.31%,2.09%,2.06%,1.94%,3.99%,3.78%,3.85%,3.90%,4.14%,4.53%,4.25%,7.19%,7.05%,7.72%,7.28%,12.07%,11.66%,9.13%,6.75%,8.84%,8.60%,8.59%,8.52%,8.14%,8.61%,8.54%,9.45%,10.90%,11.34%,11.63%,10.89%,11.55%,8.21%,7.46%,7.39%,7.57%,7.95%,9.49%
Return on Capital (ROIC),Upgrade,7.45%,7.89%,8.65%,8.70%,8.47%,8.40%,6.19%,6.03%,6.31%,6.48%,6.50%,6.92%,6.32%,8.49%,8.56%,9.90%,8.84%,21.82%,20.15%,15.81%,10.82%,11.79%,11.96%,12.92%,11.92%,12.66%,13.29%,12.94%,13.64%,16.56%,16.87%,17.02%,15.00%,16.23%,10.92%,10.35%,10.50%,11.34%,11.83%,14.39%
Earnings Yield,1.16%,1.71%,-2.16%,1.58%,1.51%,1.92%,1.83%,1.54%,1.63%,2.02%,1.80%,1.91%,1.14%,3.25%,1.51%,2.20%,1.25%,0.56%,1.46%,1.42%,0.66%,1.80%,1.45%,1.27%,1.46%,1.14%,1.46%,1.17%,1.24%,1.18%,1.19%,1.23%,1.31%,2.03%,1.73%,1.28%,1.42%,1.43%,1.23%,1.73%,5.03%
FCF Yield,-0.26%,4.05%,2.74%,3.52%,-2.23%,3.72%,2.81%,5.16%,-0.81%,4.92%,2.14%,4.11%,-1.69%,3.05%,2.34%,2.77%,-2.25%,4.51%,1.32%,2.15%,-3.50%,5.35%,2.41%,0.96%,-3.63%,6.61%,2.90%,0.63%,-0.31%,3.29%,1.37%,0.43%,-1.67%,3.77%,1.08%,0.96%,-1.35%,4.00%,1.33%,-,4.17%
Dividend Yield,0.48%,0.53%,0.66%,0.68%,0.76%,0.75%,0.92%,0.97%,0.91%,0.84%,0.79%,0.91%,0.82%,0.78%,0.76%,0.73%,0.77%,0.84%,0.41%,0.47%,0.40%,0.49%,0.48%,0.39%,0.64%,0.50%,0.42%,0.36%,0.32%,0.30%,0.28%,0.27%,0.39%,0.46%,0.52%,0.47%,0.40%,0.34%,0.34%,-,1.23%
Payout Ratio,41.48%,30.90%,-30.70%,42.86%,50.48%,39.31%,50.09%,63.34%,55.96%,41.74%,43.90%,47.33%,71.53%,24.00%,50.08%,33.12%,61.52%,150.84%,27.97%,32.83%,60.43%,27.12%,32.94%,30.98%,44.15%,43.83%,28.61%,30.78%,25.89%,25.28%,23.12%,22.26%,29.51%,22.76%,29.98%,36.32%,27.91%,23.74%,27.55%,-,24.60%
Buyback Yield / Dilution,4.08%,4.43%,4.78%,7.84%,8.51%,7.18%,5.44%,1.78%,0.16%,-0.38%,-0.55%,-0.60%,-0.88%,-0.44%,0.05%,0.22%,1.36%,2.83%,4.25%,5.23%,4.96%,4.54%,4.04%,1.90%,2.20%,2.40%,0.89%,1.93%,0.59%,-0.84%,-0.30%,0.30%,0.72%,1.37%,1.43%,1.02%,0.42%,-0.36%,-0.85%,-0.91%,-0.91%
Total Shareholder Return,4.56%,4.96%,5.45%,8.51%,9.27%,7.93%,6.35%,2.75%,1.08%,0.46%,0.24%,0.30%,-0.06%,0.34%,0.81%,0.95%,2.13%,3.67%,4.66%,5.70%,5.36%,5.02%,4.52%,2.29%,2.85%,2.91%,1.31%,2.29%,0.91%,-0.54%,-0.02%,0.57%,1.10%,1.83%,1.95%,1.48%,0.82%,-0.02%,-0.51%,-0.91%,0.32%
