,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Total Assets,"6,048","6,326","6,778","7,043","9,241","9,655","9,916","10,203","11,262","11,594","12,347","13,587","14,359","16,517","16,952","19,013","20,153","22,664","23,366","25,974","27,219","30,171","30,942","33,976","35,060","37,175","38,623","39,280","40,123","40,971","42,740","44,585","45,331","46,351","47,562","48,595","49,490","50,817","49,502","48,732"
Accounts Payable,"1,979","1,995","2,225","2,319","2,616","2,768","2,832","3,043","3,378","3,483","3,783","3,946","4,156","4,369","4,444","4,533","4,902","4,989","5,054","5,245","5,303","5,290","5,305","5,088","5,307","5,111","5,141","5,086","4,831","4,821","4,754","5,130","4,683","4,679","4,786","5,152","4,937","5,056","4,794","5,214"
Deferred Revenue,230.02,241.33,252.96,274.59,285.34,301.75,329.74,346.72,374.22,396.98,427.21,443.47,458.69,505.3,535.43,618.62,673.89,697.74,716.72,760.9,808.69,892.78,915.51,924.75,986.75,"1,029","1,040","1,118","1,140","1,187","1,183","1,209","1,239","1,225","1,176","1,265","1,262","1,312","1,306","1,443"
Current Debt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.81,499.16,499.52,499.88,698.79,699.13,699.47,699.82,0,0,0,0,399.16,399.39,399.61,399.84
Other Current Liabilities,54.86,98.55,70.56,69.75,107.32,150.41,179.35,140.39,181.63,172.07,201.23,197.63,296.26,248.87,331.72,315.09,429.43,392.6,527.08,481.87,746.27,750.81,"1,038",843.04,"1,061",986.6,"1,259","1,102","1,292","1,126","1,413","1,449","1,817","1,596","1,804","1,515","1,718","1,909","1,839","1,804"
Total Current Liabilities,"2,264","2,335","2,549","2,663","3,009","3,220","3,341","3,530","3,934","4,052","4,411","4,587","4,911","5,123","5,311","5,466","6,006","6,080","6,298","6,487","6,858","6,934","7,258","6,856","7,854","7,626","7,940","7,806","7,962","7,833","8,049","8,489","7,740","7,500","7,766","7,931","8,316","8,676","8,339","8,861"
Long-Term Debt,900,900,900,885.85,"2,400","2,400","2,400","2,371","2,372","2,373","2,374","3,364","3,365","4,837","4,889","6,499","6,542","8,342","8,337","10,360","10,305","12,594","12,426","14,759","14,171","15,295","15,548","15,809","14,861","14,927","14,794","14,693","14,535","14,233","13,888","14,353","14,038","14,070","13,901","14,143"
Other Long-Term Liabilities,"1,406","1,481","1,605","1,636","1,923","2,003","2,008","2,078","2,639","2,753","3,033","2,956","3,109","3,445","3,425","3,465","3,584","3,745","3,722","3,888","4,353","4,538","4,397","4,779","4,626","4,919","4,802","4,600","4,417","4,347","4,582","5,553","5,513","5,542","5,380","5,533","5,308","5,239","5,155","5,140"
Total Long-Term Liabilities,"2,306","2,381","2,505","2,522","4,323","4,403","4,408","4,450","5,011","5,126","5,407","6,320","6,474","8,282","8,314","9,964","10,126","12,087","12,058","14,248","14,658","17,132","16,822","19,538","18,797","20,214","20,349","20,409","19,277","19,274","19,376","20,246","20,047","19,775","19,268","19,886","19,346","19,309","19,055","19,283"
Total Liabilities,"4,570","4,716","5,053","5,185","7,331","7,623","7,749","7,979","8,945","9,178","9,818","10,907","11,385","13,405","13,624","15,431","16,132","18,167","18,357","20,736","21,516","24,066","24,080","26,394","26,651","27,841","28,289","28,215","27,239","27,107","27,425","28,735","27,787","27,275","27,034","27,817","27,662","27,985","27,394","28,144"
Total Debt,900,900,900,885.85,"2,400","2,400","2,400","2,371","2,372","2,373","2,374","3,364","3,365","4,837","4,889","6,499","6,542","8,342","8,337","10,360","10,305","12,594","12,426","14,759","14,670","15,794","16,047","16,309","15,559","15,626","15,493","15,393","14,535","14,233","13,888","14,353","14,437","14,470","14,300","14,543"
Debt Growth,28.57%,80.00%,80.00%,77.17%,166.67%,166.67%,166.67%,167.69%,-1.16%,-1.12%,-1.08%,41.87%,41.87%,103.81%,105.93%,93.19%,94.40%,72.48%,70.52%,59.40%,57.51%,50.97%,49.05%,42.46%,42.35%,25.41%,29.14%,10.50%,6.07%,-1.06%,-3.45%,-5.62%,-6.59%,-8.91%,-10.36%,-6.76%,-0.67%,1.66%,2.97%,1.33%
Common Stock,868.26,926.59,987.32,"1,043","1,109","1,201","1,306","1,325","1,382","1,444","1,504","1,600","1,669","1,728","1,807","1,871","1,995","2,103","2,216","2,316","2,440","2,566","2,678","2,794","2,936","3,128","3,303","3,448","3,600","3,221","3,253","3,200","3,331","3,493","3,650","3,813","3,533","2,997",611.75,"-1,777.03"
Retained Earnings,605.6,676.62,735.91,819.28,842.98,869.32,898.75,941.93,969.58,"1,010","1,062","1,129","1,350","1,416","1,546","1,731","2,021","2,406","2,808","2,942","3,289","3,560","4,225","4,812","5,521","6,241","7,031","7,573","9,280","10,633","12,082","12,689","14,287","15,728","17,126","17,181","18,486","19,974","21,651","22,589"
Comprehensive Income,4.5,6.5,1.65,-4.45,-43.15,-38.12,-37.89,-43.31,-34.4,-38.21,-36.53,-48.57,-45.86,-31.37,-25.36,-20.56,4.26,-12.43,-14.51,-19.58,-25.6,-20.35,-41.25,-23.52,-47.05,-34.07,-1.15,44.4,4.14,9.78,-19.84,-40.5,-74.17,-144.48,-247.64,-217.31,-191.7,-139.27,-155.57,-223.95
Shareholders' Equity,"1,478","1,610","1,725","1,858","1,909","2,032","2,167","2,223","2,317","2,416","2,529","2,680","2,974","3,113","3,327","3,582","4,021","4,497","5,010","5,239","5,703","6,106","6,862","7,582","8,409","9,335","10,333","11,065","12,884","13,864","15,315","15,849","17,544","19,076","20,528","20,777","21,828","22,832","22,108","20,588"
Net Cash / Debt,768.24,814.37,766.82,722.65,557.71,396.76,209.64,-60.65,-299.75,-538.86,"-1,030.71","-1,630.53","-2,024.2","-2,671.6","-3,142.31","-3,676.64","-3,948.71","-4,435.71","-5,269.05","-6,565.58","-6,956.47","-7,589.89","-7,990.73","-9,740.82","-9,517.62","-8,640.91","-7,654.74","-8,103.42","-7,155.64","-7,848.49","-7,966.48","-9,365.09","-8,525.62","-8,413.85","-7,774.38","-8,294.62","-6,609.62","-5,892.55","-6,432.92","-7,405.38"
Net Cash / Debt Growth,135.75%,40.38%,20.76%,3.18%,-27.40%,-51.28%,-72.66%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Net Cash Per Share,1.78,1.89,1.77,1.67,1.29,0.91,0.48,-0.14,-0.68,-1.23,-2.35,-3.71,-4.54,-5.99,-7.02,-8.20,-8.77,-9.82,-11.66,-14.55,-15.39,-16.78,-17.70,-21.58,-21.03,-19.04,-16.82,-17.80,-15.70,-17.24,-17.51,-20.55,-18.82,-18.69,-17.26,-18.36,-14.61,-13.05,-14.30,-16.68
Working Capital,"1,323","1,333","1,275","1,264","2,530","2,380","2,228","1,902","1,610","1,335",782.49,"1,134",749.1,"1,578","1,075","2,204","1,812","3,267","2,432","3,207","-2,688.9","-1,056.83","-1,930.14",-677.19,"-1,405.94",937.72,"1,887","1,956","2,146","1,771","1,367",-419.14,358.36,340.76,"1,051","1,335","2,167","2,831","2,441","1,057"
Book Value Per Share,3.53,3.83,4.09,4.40,4.51,4.78,5.08,5.20,5.41,5.64,5.90,6.24,6.91,7.21,7.70,8.27,9.26,10.34,11.49,12.01,13.05,13.95,15.66,17.29,19.14,21.19,23.40,25.02,29.07,31.28,34.59,35.74,39.50,42.91,46.14,46.67,49.02,51.44,50.07,47.26
