,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-04-03,2022-07-03,2022-10-02,2022-12-31,2023-04-02,2023-07-02,2023-10-01,2023-12-31,Current
Current Ratio,1.77,1.72,1.73,2.00,2.18,3.23,2.48,1.89,1.57,1.91,2.03,2.22,2.27,1.87,2.04,2.22,2.07,2.98,1.22,1.54,1.42,1.82,1.90,1.82,1.77,1.74,1.64,2.14,1.78,2.26,1.37,2.13,1.85,2.15,2.08,2.12,1.75,1.82,1.92,1.91,1.91
Asset Turnover,Upgrade,0.19,0.21,0.24,0.22,0.21,0.18,0.18,0.06,0.09,0.10,0.10,0.10,0.09,0.09,0.10,0.10,0.09,0.10,0.12,0.11,0.10,0.11,0.11,0.11,0.10,0.09,0.11,0.13,0.13,0.13,0.14,0.15,0.15,0.15,0.15,0.14,0.13,0.14,0.14,0.14
Interest Coverage,5.23,7.11,9.03,7.56,6.28,7.06,6.82,12.99,0,-0.26,1.74,1.73,19.52,0.67,2.14,2.88,1.84,2.25,36.25,2.95,0.62,1.76,2.38,2.05,0.83,-1.54,0.32,5.38,5.66,6.37,7.41,8.41,8.39,8.90,9.18,9.07,7.43,8.60,9.10,0,0
Return on Equity (ROE),Upgrade,46.09%,50.68%,82.94%,100.19%,70.77%,71.12%,79.08%,13.25%,11.03%,8.47%,6.18%,-1.82%,12.20%,12.50%,12.41%,16.37%,7.07%,7.09%,25.25%,21.02%,21.86%,22.69%,4.31%,2.57%,2.69%,-0.14%,-1.61%,0.58%,5.13%,13.93%,23.42%,28.66%,33.42%,35.16%,37.53%,37.41%,34.53%,33.93%,33.25%,31.22%
Return on Assets (ROA),Upgrade,7.27%,8.00%,7.76%,7.82%,4.56%,5.65%,8.52%,5.79%,4.87%,3.75%,2.63%,-0.78%,6.40%,6.66%,6.68%,9.21%,4.01%,4.30%,12.75%,10.26%,10.30%,10.05%,1.91%,1.21%,1.25%,-0.06%,-0.68%,0.26%,2.20%,5.03%,7.89%,8.97%,10.20%,10.86%,11.63%,11.99%,11.57%,11.65%,11.76%,11.49%
Return on Capital (ROIC),Upgrade,14.85%,16.17%,19.93%,21.78%,24.90%,21.15%,21.34%,10.45%,6.93%,5.34%,5.01%,0.63%,10.71%,10.97%,10.40%,14.51%,8.00%,8.91%,19.80%,14.47%,14.66%,13.90%,4.42%,3.49%,3.66%,1.90%,1.04%,2.48%,4.94%,8.37%,12.22%,13.22%,14.99%,15.79%,16.94%,17.19%,16.48%,16.14%,16.00%,16.69%
Earnings Yield,0.76%,1.00%,0.75%,0.84%,-0.46%,1.31%,1.79%,4.41%,-1.44%,-0.05%,0.27%,0.39%,3.75%,0.13%,0.28%,1.87%,0.15%,0.14%,6.64%,1.28%,-0.08%,0.15%,0.36%,0.32%,-0.09%,-0.69%,-0.06%,0.69%,0.59%,0.72%,1.03%,0.99%,1.37%,1.75%,1.85%,1.76%,1.30%,1.30%,1.53%,1.18%,4.67%
FCF Yield,1.48%,0.91%,1.91%,2.47%,1.22%,1.12%,1.29%,0.79%,1.11%,1.33%,1.78%,1.77%,1.26%,0.89%,1.21%,1.47%,1.13%,0.70%,8.90%,2.59%,0.46%,1.38%,1.93%,1.81%,1.36%,1.00%,1.26%,2.00%,0.91%,0.82%,1.35%,0.77%,1.10%,1.36%,2.04%,1.96%,0.72%,0.94%,1.45%,1.92%,4.56%
Dividend Yield,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.34%,0.27%,0.25%,0.23%,0.29%,0.44%,0.34%,0.30%,0.24%,0.18%,0.28%,0.30%,0.25%,0.31%,0.58%,0.56%,0.54%,0.46%,0.49%,0.51%,0.44%,1.75%
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,262.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,26.81%,-347.62%,173.17%,64.22%,92.11%,-500.00%,-49.07%,-477.27%,33.98%,29.75%,39.04%,29.29%,24.92%,22.68%,33.13%,30.22%,30.61%,35.61%,37.82%,33.29%,37.45%,37.87%
Buyback Yield / Dilution,-2.20%,2.01%,3.98%,5.18%,8.64%,2.73%,1.80%,-11.88%,-46.64%,-40.29%,-42.23%,-26.42%,-0.64%,-1.08%,-0.52%,-1.06%,-0.84%,-0.59%,6.03%,15.04%,17.20%,17.85%,12.84%,2.97%,2.54%,2.09%,1.43%,-3.67%,-1.19%,0.15%,2.90%,9.36%,6.41%,5.04%,2.45%,2.78%,1.47%,1.28%,1.36%,0.44%,0.44%
Total Shareholder Return,-2.20%,2.01%,3.98%,5.18%,8.64%,2.73%,1.80%,-0.30%,-46.64%,-40.29%,-42.23%,-26.42%,-0.64%,-1.08%,-0.52%,-1.06%,-0.84%,-0.59%,6.03%,15.39%,17.47%,18.10%,13.07%,3.26%,2.98%,2.42%,1.73%,-3.44%,-1.01%,0.43%,3.20%,9.61%,6.72%,5.62%,3.01%,3.32%,1.93%,1.77%,1.87%,0.88%,2.19%
