,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-03-28,2020-06-27,2020-09-26,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-31,Current
Current Ratio,4.46,4.51,4.70,4.88,1.86,1.85,1.85,1.88,1.88,1.90,1.94,1.95,1.99,2.03,2.05,2.10,2.69,2.65,2.51,2.26,1.75,1.35,0.94,0.74,0.66,1.72,1.69,1.64,2.15,2.28,2.35,2.26,2.17,1.97,2.03,2.11,1.13,2.08,0.60,0,0
Asset Turnover,Upgrade,0.12,0.13,0.13,0.15,0.12,0.12,0.12,0.14,0.11,0.12,0.12,0.13,0.10,0.11,0.11,0.13,0.12,0.14,0.14,0.19,0.16,0.21,0.23,0.28,0.17,0.20,0.22,0.28,0.19,0.22,0.21,0.27,0.23,0.23,0.23,0.26,0.21,0.16,0.16,0.18
Interest Coverage,14.72,18.88,19.00,22.74,18.08,19.91,21.63,29.87,18.68,24.63,24.16,36.19,22.09,26.92,30.38,51.93,34.61,63.91,105.13,199.62,37.30,31.85,21.65,24.11,6.80,17.21,22.93,38.59,25.02,23.58,22.48,29.10,21.85,22.45,20.16,27.49,16.77,8.59,6.76,-10.14,-10.14
Return on Equity (ROE),Upgrade,21.94%,22.05%,22.91%,22.78%,24.56%,24.14%,23.84%,22.78%,22.22%,22.78%,22.05%,22.65%,22.26%,21.31%,20.84%,0.91%,1.26%,2.56%,2.96%,37.89%,61.05%,104.19%,499.29%,-273.81%,-158.81%,-268.74%,-1211.92%,224.68%,266.77%,246.20%,235.39%,188.50%,187.91%,179.06%,180.91%,140.29%,114.84%,87.46%,72.12%,55.83%
Return on Assets (ROA),Upgrade,10.94%,10.90%,11.25%,11.13%,11.81%,11.58%,11.39%,11.01%,10.69%,11.01%,10.88%,11.19%,11.08%,10.74%,10.61%,0.38%,0.59%,1.22%,1.37%,15.93%,18.18%,20.53%,22.52%,23.16%,20.13%,19.46%,18.81%,18.37%,19.18%,21.28%,22.30%,22.39%,23.17%,23.09%,22.70%,21.57%,20.83%,14.83%,14.52%,13.88%
Return on Capital (ROIC),Upgrade,13.41%,13.23%,13.58%,13.55%,10.34%,10.07%,9.76%,9.41%,9.03%,9.23%,9.12%,9.31%,9.38%,9.10%,8.98%,0.46%,0.71%,1.30%,1.38%,16.74%,19.93%,22.48%,22.81%,19.87%,16.42%,32.78%,31.60%,31.23%,30.78%,35.26%,36.45%,37.00%,39.44%,37.53%,36.25%,34.22%,34.57%,20.46%,20.79%,62.03%
Earnings Yield,0.77%,1.08%,1.35%,1.61%,0.93%,0.99%,1.19%,1.37%,0.87%,1.12%,0.98%,1.61%,0.84%,0.90%,0.95%,-2.30%,0.71%,1.03%,0.95%,1.31%,0.60%,0.97%,0.94%,1.35%,0.46%,1.14%,1.07%,1.42%,0.84%,0.76%,0.74%,0.95%,0.85%,0.81%,0.97%,1.12%,0.77%,0.96%,0.83%,1.11%,3.34%
FCF Yield,1.03%,0.94%,1.19%,1.36%,1.29%,0.83%,1.15%,1.12%,1.25%,1.15%,0.91%,1.39%,1.25%,1.05%,0.94%,1.06%,1.02%,0.53%,0.59%,1.06%,0.83%,0.59%,0.70%,0.93%,0.87%,1.41%,1.22%,1.43%,1.01%,0.45%,0.59%,0.76%,0.88%,0.09%,0.72%,0.67%,0.89%,-0.18%,0.74%,-,2.03%
Buyback Yield / Dilution,1.54%,1.62%,2.27%,2.33%,2.47%,2.17%,1.92%,1.94%,2.12%,2.25%,1.69%,1.73%,1.47%,0.86%,1.07%,1.85%,1.30%,2.87%,4.20%,5.17%,9.16%,11.40%,13.44%,14.60%,13.52%,10.52%,6.69%,2.87%,-0.01%,0.04%,0.67%,1.72%,2.68%,2.65%,2.92%,2.90%,2.68%,2.48%,1.37%,0.56%,0.56%
Total Shareholder Return,1.54%,1.62%,2.27%,2.33%,2.47%,2.17%,1.92%,1.94%,2.12%,2.25%,1.69%,1.73%,1.47%,0.86%,1.07%,1.85%,1.30%,2.87%,4.20%,5.17%,9.16%,11.40%,13.44%,14.60%,13.52%,10.52%,6.69%,2.87%,-0.01%,0.04%,0.67%,1.72%,2.68%,2.65%,2.92%,2.90%,2.68%,2.48%,1.37%,0.56%,0.56%
