,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,0.64,0.95,0.58,0.49,0.54,0.43,0.53,0.49,0.54,0.57,0.55,0.48,0.46,0.44,0.45,0.83,0.40,0.51,0.51,0.45,0.43,0.44,1.53,0.51,1.58,1.47,0.76,0.67,0.71,0.78,0.59,0.60,0.57,0.56,0.56,0.45,0.63,0.48,0.45,0,0
Asset Turnover,Upgrade,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Interest Coverage,2.30,2.20,2.43,2.80,2.58,3.04,2.86,3.07,3.12,3.08,3.15,3.34,3.41,3.31,3.47,3.66,3.42,3.57,3.60,3.69,3.78,3.43,3.49,4.09,3.49,2.29,2.00,2.34,2.99,3.02,3.07,3.06,3.35,3.35,3.47,3.41,3.32,3.02,3.27,-3.52,-3.52
Return on Equity (ROE),Upgrade,23.46%,27.61%,27.58%,27.66%,28.95%,33.66%,37.87%,36.92%,38.55%,37.91%,39.68%,42.66%,44.69%,47.29%,48.07%,52.85%,59.64%,66.92%,67.93%,74.02%,73.70%,79.33%,86.22%,83.18%,91.25%,86.22%,77.09%,36.60%,36.58%,45.91%,59.73%,66.92%,68.51%,68.70%,65.17%,68.14%,72.02%,74.93%,74.71%,50.69%
Return on Assets (ROA),Upgrade,4.21%,4.72%,4.67%,4.77%,4.72%,4.97%,5.43%,5.39%,5.64%,5.58%,5.80%,5.91%,5.93%,5.69%,5.71%,6.04%,6.74%,7.31%,7.40%,7.95%,7.68%,7.54%,6.81%,6.73%,5.83%,5.14%,4.27%,3.20%,3.26%,4.26%,5.94%,6.66%,6.67%,6.38%,6.00%,6.48%,6.50%,6.56%,6.69%,4.47%
Return on Capital (ROIC),Upgrade,8.34%,8.94%,9.27%,9.24%,8.95%,9.53%,9.57%,9.79%,9.86%,9.69%,9.69%,9.84%,9.90%,10.04%,10.08%,9.80%,10.27%,10.56%,10.61%,10.80%,11.04%,10.91%,9.74%,10.58%,9.26%,8.65%,8.31%,6.52%,6.47%,6.81%,7.49%,7.84%,7.94%,8.19%,8.56%,8.77%,8.83%,9.21%,9.24%,9.54%
Earnings Yield,0.71%,0.79%,0.49%,0.72%,0.60%,0.88%,0.74%,0.65%,0.75%,0.67%,0.78%,0.71%,0.89%,0.76%,1.03%,1.07%,1.30%,1.04%,1.02%,1.37%,0.97%,1.01%,1.14%,1.12%,2.61%,1.22%,0.74%,1.01%,1.20%,1.44%,1.59%,0.96%,0.99%,1.60%,1.84%,1.76%,1.24%,1.13%,1.68%,0.00%,3.13%
FCF Yield,0.95%,0.87%,1.10%,0.83%,0.73%,1.02%,0.79%,0.93%,0.83%,1.15%,0.99%,1.11%,1.18%,1.69%,1.48%,1.18%,1.40%,1.58%,1.21%,1.55%,1.10%,1.76%,1.55%,1.54%,3.14%,-0.25%,2.82%,2.99%,2.04%,2.07%,1.60%,1.48%,1.47%,3.04%,2.67%,1.95%,1.81%,2.10%,2.00%,0.04%,4.70%
Dividend Yield,0.95%,0.92%,0.93%,0.84%,0.84%,1.01%,0.99%,0.96%,0.90%,0.85%,0.92%,1.07%,1.17%,1.25%,1.29%,1.24%,1.46%,1.32%,1.31%,1.37%,1.29%,1.49%,1.56%,1.63%,4.42%,0.01%,2.32%,1.70%,1.31%,1.14%,2.56%,1.18%,1.44%,2.05%,2.24%,1.75%,1.85%,1.61%,1.27%,0.00%,5.20%
Payout Ratio,132.94%,116.20%,187.58%,116.84%,140.67%,114.92%,133.41%,147.41%,120.43%,127.18%,118.19%,151.24%,132.04%,164.49%,125.57%,116.09%,112.33%,127.04%,128.07%,100.06%,133.02%,147.16%,136.59%,145.60%,169.66%,0.52%,313.10%,168.74%,109.31%,79.19%,160.38%,123.22%,145.40%,128.63%,121.67%,99.92%,149.36%,142.47%,75.71%,0.00%,166.31%
Buyback Yield / Dilution,-0.21%,-0.16%,-0.14%,-0.11%,-0.15%,0.08%,0.44%,0.44%,0.54%,-0.93%,-1.56%,-1.38%,-1.10%,0.58%,1.08%,0.90%,0.71%,0.71%,0.50%,0.50%,0.52%,0.21%,0.65%,0.63%,0.80%,0.92%,0.44%,-3.01%,-7.18%,-7.43%,-7.42%,-3.80%,-0.03%,0.05%,0.41%,0.51%,0.50%,-14.00%,0.04%,-0.06%,-0.06%
Total Shareholder Return,0.74%,0.76%,0.79%,0.73%,0.69%,1.09%,1.42%,1.40%,1.44%,-0.08%,-0.64%,-0.31%,0.08%,1.83%,2.37%,2.15%,2.17%,2.04%,1.81%,1.88%,1.81%,1.70%,2.21%,2.26%,5.22%,0.92%,2.77%,-1.31%,-5.87%,-6.28%,-4.87%,-2.61%,1.41%,2.10%,2.64%,2.26%,2.35%,-12.39%,1.31%,-0.06%,5.14%
