,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,1.25,1.20,1.31,0.94,1.14,1.23,1.45,1.28,1.37,1.36,1.57,1.56,1.58,1.64,1.47,1.24,1.23,1.12,1.15,0.94,0.78,0.82,0.88,1.25,1.38,1.29,1.40,1.72,1.76,1.38,1.62,1.56,1.46,1.54,1.46,1.22,1.34,0.92,1.12,1.31,1.31
Asset Turnover,Upgrade,0.18,0.19,0.19,0.19,0.17,0.20,0.19,0.19,0.18,0.19,0.19,0.18,0.19,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.16,0.17,0.16,0.15,0.15,0.14,0.20,0.21,0.20,0.20,0.20,0.20,0.19,0.18,0.19,0.18,0.18,0.17,0.17,0.16
Interest Coverage,5.33,6.24,6.24,6.12,5.07,8.14,18.03,6.64,7.14,12.41,8.70,7.67,7.75,8.39,7.84,6.90,6.63,7.26,7.41,5.12,5.64,6.82,7.11,8.64,4.27,6.90,17.10,20.38,17.37,14.03,17.16,14.49,13.86,10.78,11.88,4.22,8.71,9.41,8.55,-6.67,-6.67
Return on Equity (ROE),Upgrade,20.48%,19.19%,12.17%,12.93%,12.09%,11.54%,15.49%,15.14%,16.18%,18.23%,14.52%,13.92%,15.25%,14.99%,14.04%,15.69%,15.61%,15.53%,16.23%,14.11%,13.67%,13.37%,13.06%,15.21%,14.02%,12.90%,17.27%,21.17%,26.70%,38.09%,34.17%,30.96%,29.50%,23.15%,19.81%,16.05%,13.11%,12.71%,11.88%,13.54%
Return on Assets (ROA),Upgrade,8.56%,8.05%,5.19%,5.63%,4.83%,5.12%,7.06%,7.12%,7.43%,8.18%,6.65%,6.38%,6.98%,6.92%,6.45%,7.35%,7.34%,7.55%,7.86%,6.69%,6.06%,6.21%,6.09%,6.68%,6.58%,5.79%,7.81%,10.20%,12.93%,17.47%,16.09%,14.66%,13.99%,11.15%,9.34%,7.37%,6.20%,5.91%,5.66%,6.09%
Return on Capital (ROIC),Upgrade,11.54%,11.14%,7.78%,8.43%,7.70%,8.89%,11.19%,11.15%,11.04%,11.63%,9.60%,9.23%,9.65%,9.52%,9.10%,10.27%,10.28%,10.67%,11.22%,9.70%,8.57%,8.41%,8.20%,8.64%,8.73%,7.94%,10.21%,13.05%,16.24%,19.53%,18.21%,16.48%,15.57%,14.46%,12.87%,10.70%,9.09%,8.39%,7.97%,9.21%
Earnings Yield,1.25%,1.57%,1.47%,1.95%,0.55%,1.13%,3.86%,1.85%,1.00%,1.71%,1.63%,1.22%,1.22%,1.27%,1.26%,1.90%,1.30%,1.46%,1.45%,1.12%,1.36%,1.63%,1.49%,1.77%,0.92%,1.21%,3.67%,3.60%,2.75%,3.83%,2.83%,1.85%,2.18%,1.50%,1.80%,0.57%,1.27%,1.49%,1.65%,1.24%,6.13%
FCF Yield,0.19%,2.73%,1.92%,2.20%,-0.04%,2.05%,1.81%,1.74%,0.94%,2.32%,2.04%,1.39%,1.14%,1.50%,2.33%,1.80%,0.78%,1.64%,2.18%,1.27%,1.89%,1.71%,1.40%,1.23%,1.52%,1.79%,4.99%,2.36%,3.78%,2.28%,2.64%,1.60%,2.56%,2.10%,2.70%,1.06%,-0.21%,2.16%,0.75%,-,4.27%
Dividend Yield,0.52%,0.57%,0.55%,0.49%,0.43%,0.53%,0.62%,0.53%,0.54%,0.49%,0.48%,0.43%,0.46%,0.41%,0.48%,0.46%,0.45%,0.45%,0.47%,0.60%,0.60%,0.51%,0.50%,0.50%,0.66%,0.49%,0.49%,0.47%,0.44%,0.49%,0.43%,0.36%,0.45%,0.50%,0.55%,0.42%,0.47%,0.51%,0.59%,-,2.42%
Payout Ratio,41.35%,36.09%,37.21%,25.26%,78.69%,46.61%,16.08%,28.72%,53.92%,28.72%,29.69%,35.48%,37.80%,32.12%,38.51%,24.02%,34.46%,31.05%,32.39%,53.54%,43.90%,31.42%,33.49%,28.06%,71.72%,40.54%,13.38%,12.95%,15.99%,12.84%,15.05%,19.74%,20.85%,33.33%,30.47%,74.26%,36.63%,34.04%,35.56%,-,40.05%
Buyback Yield / Dilution,9.03%,5.91%,3.91%,0.68%,-0.69%,-,0.69%,1.37%,1.37%,2.07%,2.07%,2.08%,2.08%,1.41%,1.41%,1.42%,1.42%,0.71%,0.71%,1.44%,2.16%,2.16%,1.44%,0.73%,0.74%,0.74%,-,-0.74%,0.75%,6.62%,8.76%,8.76%,10.37%,6.30%,5.60%,8.00%,6.61%,4.20%,3.39%,1.74%,1.74%
Total Shareholder Return,9.55%,6.47%,4.46%,1.18%,-0.26%,0.53%,1.31%,1.90%,1.91%,2.56%,2.55%,2.52%,2.54%,1.82%,1.89%,1.87%,1.87%,1.17%,1.18%,2.04%,2.75%,2.67%,1.94%,1.23%,1.40%,1.23%,0.49%,-0.27%,1.19%,7.11%,9.18%,9.12%,10.82%,6.80%,6.15%,8.42%,7.08%,4.71%,3.98%,1.74%,4.16%
