,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Dividends Paid,-361,-344,-360,-765,-837,-846,-917,-961,-850,-974,-879,"-1,178","-1,163","-1,255","-1,148","-1,721","-1,576","-1,674","-1,571","-1,905","-1,745","-1,926","-1,696",-464,"-1,848","-2,083","-1,833","-1,983","-1,828","-2,114","-1,831","-2,145","-1,965","-2,222","-1,995","-2,254","-2,105","-2,352","-2,091","-2,411"
Share Issuance / Repurchase,"-1,351","-1,442",-233,0,0,0,-775,-800,-799,"-1,000","-1,383","-1,399","-1,330","-2,728","-2,236","-2,981","-4,869","-4,858","-4,965","-5,040","-5,231","-6,263","-6,507","-7,626","-7,748","-6,362",-286,-114,-263,"-3,470","-4,209","-9,914","-7,533","-2,650",-975,-450,-998,"-2,215",-550,"-1,000"
Debt Issued / Paid,"-26,885","14,402","9,113","-14,126","-23,221","2,155","23,142","-24,617","-27,435","9,308","-12,851","-10,399","-10,158","39,764","2,906","-8,050","-15,052","14,390",-276,"-7,002","1,712","-4,294","17,954","14,219","-44,128","21,723","-4,196","5,515","-13,656","30,664","34,051",19,"-8,447","36,274","4,171","10,956","-13,061","151,355","-35,837","23,602"
Other Financing Activities,"9,146","14,401","2,159","-19,292","8,344","37,203","-3,620","12,440","35,215","21,994",-305,"16,836","28,034","10,623","-9,159","21,410","25,340","20,744","-20,273","34,992","35,820","-3,025","-1,828","16,699","41,858","147,869","135,447","-15,816","93,685","88,547","23,309","55,703","100,985","9,484","-85,852","-46,141","-8,221","-20,667","-33,217","7,437"
Financing Cash Flow,"-19,451","27,017","10,679","-34,183","-15,714","38,512","17,830","-13,938","6,131","29,328","-15,418","3,860","15,383","46,404","-9,637","8,658","3,843","28,602","-27,085","21,045","30,556","-15,508","7,923","22,828","-11,866","161,147","129,132","-12,398","77,938","113,627","51,320","43,663","83,040","40,886","-84,651","-37,889","-24,385","126,121","-71,695","27,628"
Exchange Rate Effect,-202,-2,191,"-1,474","-1,782","-1,291",946,-178,-74,"1,406",837,351,"-2,354",813,651,414,227,700,"-1,419",-710,229,-607,"1,024","-1,293",508,-949,"1,179","1,719",807,"-2,581",526,-936,-417,"-1,335","-2,970","-3,052","4,234",348,-640,"-1,293"
Net Cash Flow,"10,089","20,323","1,254","-24,240","9,930","23,954",971,"6,912","-11,073","20,257","-8,403","-27,773","4,304","20,287","-9,321","13,677","-14,947","46,807","-33,042","13,659","-7,454","-5,781",-229,"-14,300","4,466","88,830","38,956","11,660","79,457","-54,362","-66,071","19,824","68,367","-74,287","-75,932","6,974","25,227","146,015","-2,665","-21,827"
Free Cash Flow,"12,347","22,457","4,593","2,713","1,032",245,"-3,332","25,796","5,688","10,897","15,294",526,"-9,440","-12,989","9,649","20,304","-7,100","40,354","-6,518","19,606","-13,922","15,101","-6,725","-5,702","59,103","19,043","-3,006","-32,638","54,594","-52,328","-9,311","9,795","44,651","-45,430","-5,049","13,154","30,998","-11,300","11,786","11,772"
Free Cash Flow Growth,-,-15.33%,-90.01%,-65.97%,-91.64%,-98.91%,-,850.83%,451.16%,4347.76%,-,-97.96%,-,-,-36.91%,3760.08%,-,-,-,-3.44%,-,-62.58%,-,-,-,26.10%,-,-,-7.63%,-,-,-,-18.21%,-,-,34.29%,-30.58%,-,-,-10.51%
Free Cash Flow Margin,57.46%,99.52%,21.12%,12.79%,5.07%,1.17%,-15.18%,122.88%,29.05%,52.41%,71.85%,2.43%,-47.22%,-58.38%,42.27%,92.97%,-35.13%,174.92%,-28.91%,86.28%,-61.39%,65.65%,-29.13%,-25.00%,264.45%,83.64%,-13.46%,-160.49%,271.63%,-229.30%,-43.38%,43.02%,202.41%,-195.58%,-22.25%,53.69%,126.36%,-43.03%,46.78%,46.78%
Free Cash Flow Per Share,1.16,2.13,0.44,0.26,0.10,0.02,-0.32,2.47,0.55,1.05,1.48,0.05,-0.93,-1.29,0.96,1.99,-0.68,3.91,-0.64,1.95,-1.41,1.55,-0.71,-0.61,6.56,2.16,-0.34,-3.74,6.26,-6.01,-1.08,1.16,5.43,-5.58,-0.62,1.62,3.83,-1.40,1.47,1.47
