,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Investing Cash Flow,"-4,284","-8,910","-7,737","-4,716","-5,481","-5,067","-5,066","-3,328","-5,483","-10,073","-18,470","-14,751","-6,191","-7,369","-6,904",-331,"3,844","-2,670","-2,953","-4,200","-1,363","-7,257","-1,776","-6,036",51,"-4,462","-5,371","-1,669","-9,684","-10,853","-3,250","-1,161","-16,171","-9,729","-3,132","-7,150","-3,264","-9,134",503,"-71,925"
Dividends Paid,"-2,322","-2,309","-2,307","-2,547","-2,532","-2,496","-2,475","-2,868","-2,842","-2,821","-2,800","-3,024","-3,012","-3,009","-3,003","-3,238","-3,232","-3,226","-3,220","-3,544","-3,526","-3,521","-3,510","-3,886","-3,876","-3,865","-3,856","-4,230","-4,221","-4,214","-4,206","-4,652","-4,645","-4,632","-4,621","-5,066","-5,059","-5,054","-5,051","-5,574"
Share Issuance / Repurchase,"-1,704","-1,024","-2,672","-2,024","-4,985","-4,128","-4,538","-3,561","-3,698","-3,504","-4,121","-3,468","-1,883","-1,544","-2,263","-1,819","-3,530","-2,107","-3,384","-6,213","-4,479","-4,325","-4,485","-4,972","-6,717","-5,451","-6,198","-6,233","-6,534","-6,727","-7,072","-7,142","-8,345","-8,296","-4,998","-5,216","-4,973","-5,192","-4,146","-3,739"
Debt Issued / Paid,-300,0,"1,499","4,798","4,105","3,259","3,261","5,976","1,747","7,299","21,362","9,196",-966,"1,867",-925,"3,661","-12,256",-681,0,"-3,000",0,"-1,000","-2,500",-18,"-3,000","-3,417",0,"-3,250","-2,254",0,"-4,826",0,"-4,197",0,"-1,000",-750,0,"-1,000","24,265",-633
Other Financing Activities,22,-247,502,307,316,-239,-178,-65,-123,-3,-112,312,-375,-15,-150,-156,-640,-25,-780,-459,404,160,286,-39,"-1,052",471,-235,79,-183,-430,-172,-192,-158,-341,-264,-317,-258,-167,-307,-201
Financing Cash Flow,"-4,304","-3,580","-2,978",534,"-3,096","-3,604","-3,930",-518,"-4,916",971,"14,329","3,016","-6,236","-2,701","-6,341","-1,552","-19,658","-6,039","-7,384","-13,216","-7,601","-8,686","-10,209","-8,915","-14,645","-12,262","-10,289","-13,634","-13,192","-11,371","-16,276","-11,986","-17,345","-13,269","-10,883","-11,349","-10,290","-11,413","14,761","-10,147"
Exchange Rate Effect,2,-198,-6,-34,-36,3,-44,-18,17,-22,10,-18,12,15,26,-17,25,16,-129,17,18,-21,-72,18,-64,-83,-46,14,-33,36,-73,106,24,-198,-230,88,29,-81,-99,72
Net Cash Flow,"1,513","-2,903","-2,367",124,988,"-1,819",-164,"1,754",-15,-660,"7,418","-5,460","-1,755",950,-779,"5,975","-3,638","2,725","3,191","-8,499","4,574",144,"1,761","-4,253","2,846","1,866","3,629","-2,773",-730,522,"4,941","1,439","-8,106","1,433","8,953","-7,238","10,916","8,142","45,748","-63,147"
Free Cash Flow,"8,907","8,455","7,072","2,850","8,210","5,068","7,520","3,594","8,059","5,809","9,386","4,305","8,965","8,722","10,308","5,289","9,217","7,438","10,055","5,193","10,955","12,057","10,433","7,135","13,737","13,929","14,428","8,342","17,090","16,258","18,730","8,615","20,046","17,758","16,915","4,899","17,834","19,827","20,666","9,118"
Free Cash Flow Growth,1.96%,105.77%,1.41%,6.30%,-7.83%,-40.06%,6.33%,26.11%,-1.84%,14.62%,24.81%,19.78%,11.24%,50.15%,9.82%,22.86%,2.81%,-14.72%,-2.45%,-1.82%,18.86%,62.10%,3.76%,37.40%,25.39%,15.53%,38.29%,16.92%,24.41%,16.72%,29.82%,3.27%,17.30%,9.23%,-9.69%,-43.13%,-11.03%,11.65%,22.18%,86.12%
Free Cash Flow Margin,43.66%,36.16%,30.48%,10.77%,37.78%,22.85%,36.90%,15.10%,39.25%,21.96%,42.80%,16.67%,38.62%,34.06%,42.01%,18.29%,34.37%,24.72%,34.57%,15.99%,35.83%,35.76%,31.56%,19.33%,39.23%,36.62%,38.83%,19.37%,40.98%,35.23%,41.33%,16.65%,40.61%,34.24%,33.75%,9.29%,33.74%,35.29%,36.57%,14.70%
Free Cash Flow Per Share,1.07,1.02,0.86,0.35,1.00,0.63,0.94,0.45,1.02,0.74,1.21,0.56,1.16,1.13,1.34,0.69,1.20,0.97,1.31,0.68,1.43,1.57,1.37,0.94,1.81,1.84,1.91,1.10,2.27,2.16,2.49,1.15,2.67,2.38,2.27,0.66,2.40,2.67,2.78,1.23
