,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,1.25,1.24,1.03,1.14,1.17,1.26,1.28,1.39,1.60,1.33,1.34,1.16,1.34,1.02,1.11,0.99,0.94,0.96,0.86,1.33,1.35,1.02,0.90,0.85,0.74,0.80,0.83,0.80,0.74,0.71,0.81,0.74,0.84,0.74,0.74,0.79,0.73,0.78,0.83,0.80,0.80
Asset Turnover,Upgrade,0.15,0.15,0.15,0.15,0.14,0.14,0.15,0.14,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.06,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.09,0.10,0.10,0.11,0.12,0.10,0.10,0.10,0.10,0.16
Interest Coverage,14.67,16.21,15.80,6.65,14.16,12.00,16.97,14.86,8.52,13.36,11.56,15.76,14.20,15.89,15.27,15.51,14.20,15.66,16.73,44.94,26.48,66.90,-333.33,81.88,30.54,32.83,25.50,29.40,60.65,63.44,161.50,43.13,164.44,117.80,89.61,54.42,52.24,38.67,51.30,28.56,28.56
Return on Equity (ROE),Upgrade,27.45%,26.54%,28.48%,30.13%,33.12%,30.28%,33.47%,35.25%,30.42%,30.70%,28.90%,29.87%,27.73%,26.52%,25.90%,20.72%,20.73%,23.13%,23.04%,8.49%,8.67%,8.86%,9.71%,4.66%,5.23%,5.00%,4.86%,5.29%,6.29%,7.19%,8.05%,8.69%,9.36%,8.95%,10.22%,10.36%,11.23%,14.26%,15.38%,15.61%
Return on Assets (ROA),Upgrade,8.82%,8.76%,9.15%,8.55%,8.69%,7.88%,7.73%,8.44%,7.82%,7.97%,7.62%,7.76%,7.80%,7.71%,7.95%,6.10%,6.41%,7.03%,7.19%,4.69%,4.84%,5.14%,5.63%,2.64%,2.77%,2.65%,2.57%,2.83%,3.42%,3.90%,4.24%,4.69%,4.86%,4.56%,5.17%,5.21%,5.59%,7.23%,7.69%,7.67%
Return on Capital (ROIC),Upgrade,12.55%,12.53%,13.03%,12.46%,12.60%,11.54%,11.38%,12.21%,11.32%,11.33%,10.93%,11.25%,11.10%,10.94%,11.28%,8.99%,9.35%,10.39%,10.68%,6.56%,6.67%,6.73%,7.18%,3.43%,3.69%,3.50%,3.45%,3.92%,4.63%,5.31%,5.78%,6.44%,6.60%,6.16%,6.96%,6.88%,7.44%,9.78%,10.45%,10.73%
Earnings Yield,1.16%,1.20%,1.27%,0.80%,1.19%,0.89%,1.38%,1.44%,1.09%,1.24%,0.98%,1.21%,1.15%,1.07%,1.05%,0.07%,1.13%,1.05%,0.95%,4.12%,0.54%,0.47%,0.70%,0.45%,0.62%,0.41%,0.56%,0.56%,0.67%,0.56%,0.65%,0.58%,0.72%,0.26%,0.95%,0.82%,0.87%,0.84%,0.86%,0.78%,2.96%
FCF Yield,0.37%,1.19%,0.75%,0.77%,0.32%,1.03%,0.93%,1.38%,0.69%,1.11%,1.19%,0.95%,1.13%,0.99%,1.18%,1.12%,0.89%,0.96%,1.01%,0.73%,0.30%,0.13%,0.87%,1.02%,0.59%,0.88%,0.88%,1.02%,0.92%,0.72%,1.20%,1.35%,0.83%,0.91%,1.40%,0.72%,0.62%,0.69%,0.87%,0.79%,2.64%
Dividend Yield,0.50%,0.49%,0.50%,0.50%,0.59%,0.60%,0.70%,0.70%,0.66%,0.67%,0.62%,0.64%,0.66%,0.59%,0.56%,0.51%,0.58%,0.52%,0.49%,0.63%,0.50%,0.43%,0.45%,0.41%,0.56%,0.45%,0.40%,0.37%,0.38%,0.37%,0.36%,0.31%,0.37%,0.41%,0.43%,0.36%,0.36%,0.33%,0.34%,0.31%,1.18%
Payout Ratio,42.63%,40.69%,39.62%,62.58%,49.76%,66.56%,50.62%,48.34%,60.11%,53.63%,63.13%,52.71%,57.84%,55.42%,53.70%,684.85%,51.30%,49.38%,51.63%,15.25%,92.26%,90.80%,64.08%,91.78%,89.18%,110.48%,72.29%,65.58%,56.43%,65.28%,55.77%,52.73%,50.43%,157.26%,45.64%,44.13%,41.09%,39.56%,39.62%,39.92%,54.06%
Buyback Yield / Dilution,0.82%,0.90%,1.05%,1.57%,1.88%,1.98%,2.69%,2.28%,1.71%,0.82%,-0.31%,-0.38%,-0.25%,-0.28%,-0.35%,-0.87%,-1.19%,-0.82%,-0.79%,-59.30%,-88.83%,-87.86%,-86.48%,-16.91%,2.58%,3.19%,2.43%,2.20%,1.50%,1.01%,1.95%,2.41%,2.94%,3.52%,3.64%,3.56%,3.08%,2.32%,2.01%,1.94%,1.94%
Total Shareholder Return,1.31%,1.38%,1.55%,2.07%,2.48%,2.58%,3.38%,2.98%,2.37%,1.49%,0.31%,0.26%,0.41%,0.31%,0.21%,-0.36%,-0.61%,-0.30%,-0.31%,-58.67%,-88.34%,-87.43%,-86.03%,-16.50%,3.14%,3.64%,2.83%,2.56%,1.88%,1.37%,2.31%,2.72%,3.31%,3.93%,4.07%,3.92%,3.43%,2.65%,2.35%,2.25%,3.12%
