,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Current Ratio,2.61,2.94,3.35,3.19,3.04,3.00,3.04,2.91,3.10,2.27,2.16,2.01,2.00,2.15,2.25,1.77,2.10,2.10,1.94,1.88,2.00,2.06,2.19,2.39,2.41,2.50,2.66,2.66,2.60,2.62,2.02,1.89,1.60,1.70,2.13,2.09,2.20,2.40,2.43,2.41,2.41
Asset Turnover,Upgrade,0.21,0.19,0.20,0.19,0.21,0.17,0.15,0.20,0.20,0.15,0.19,0.20,0.22,0.18,0.21,0.23,0.24,0.19,0.22,0.24,0.23,0.19,0.21,0.23,0.22,0.18,0.20,0.24,0.24,0.24,0.25,0.23,0.22,0.22,0.24,0.21,0.20,0.17,0.19,0.21
Interest Coverage,7.60,5.59,6.84,5.76,6.70,3.99,3.67,6.65,2.58,2.44,3.87,4.99,7.12,2.95,4.80,6.83,9.12,5.57,7.77,10.84,10.87,6.93,8.70,9.86,10.33,6.94,11.29,19.22,21.63,24.49,23.70,21.75,18.42,16.20,21.19,5.64,5.49,1.93,3.42,4.24,4.24
Return on Equity (ROE),Upgrade,44.91%,45.12%,38.79%,35.65%,31.75%,23.17%,24.11%,16.69%,14.39%,16.50%,16.06%,24.63%,24.12%,24.82%,25.30%,28.48%,31.61%,33.30%,33.61%,30.12%,29.87%,29.02%,27.45%,24.37%,24.54%,23.26%,24.15%,25.27%,29.90%,31.21%,29.89%,24.87%,22.33%,22.52%,20.33%,17.70%,12.74%,7.73%,8.00%,9.17%
Return on Assets (ROA),Upgrade,8.75%,10.08%,9.47%,9.23%,8.66%,6.43%,6.42%,4.34%,3.53%,3.88%,3.56%,5.31%,5.43%,5.63%,5.98%,7.89%,8.67%,9.30%,10.06%,9.44%,9.71%,9.96%,9.89%,9.44%,9.46%,9.23%,9.99%,10.86%,13.32%,13.94%,12.99%,11.29%,10.00%,9.95%,8.99%,7.73%,5.72%,3.51%,3.66%,4.21%
Return on Capital (ROIC),Upgrade,12.94%,13.06%,12.60%,12.59%,12.05%,10.22%,10.08%,7.43%,6.49%,6.85%,6.45%,8.90%,8.94%,9.36%,9.92%,13.08%,14.39%,15.96%,17.24%,16.42%,15.47%,15.06%,14.40%,14.20%,14.11%,13.40%,14.39%,15.20%,18.56%,19.96%,19.02%,16.42%,14.70%,14.12%,13.01%,11.41%,8.45%,5.88%,6.40%,7.04%
Earnings Yield,1.26%,0.86%,1.62%,1.31%,1.54%,0.59%,0.54%,1.66%,0.46%,0.41%,0.91%,1.12%,1.62%,0.55%,1.14%,1.40%,2.65%,1.18%,1.60%,1.98%,2.47%,1.38%,1.42%,1.53%,1.13%,0.77%,0.87%,0.96%,0.88%,0.73%,0.49%,0.51%,0.64%,0.60%,1.17%,0.52%,1.13%,0.19%,0.49%,0.90%,2.98%
FCF Yield,2.28%,0.78%,1.21%,1.72%,3.07%,0.56%,0.31%,1.43%,5.11%,0.61%,2.27%,1.77%,4.45%,-0.35%,2.39%,2.13%,3.97%,0.79%,1.41%,1.32%,2.81%,-0.04%,-0.24%,2.06%,2.56%,-0.03%,1.16%,1.22%,1.34%,0.61%,0.37%,0.16%,0.18%,-0.20%,0.04%,-0.66%,1.27%,-0.64%,0.58%,1.74%,3.76%
Dividend Yield,0.00%,0.01%,0.00%,0.01%,0.01%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.57%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Payout Ratio,0.01%,0.96%,0.23%,0.67%,0.40%,7.25%,0.00%,0.01%,0.08%,0.74%,0.00%,0.00%,35.16%,0.00%,0.00%,0.00%,0.00%,0.93%,0.00%,0.00%,0.42%,0.00%,0.00%,0.00%,0.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.44%,0.00%,0.00%,0.00%,0.44%
Buyback Yield / Dilution,-0.65%,-0.40%,-0.21%,-0.36%,-0.11%,0.04%,1.21%,3.84%,4.98%,5.24%,5.86%,5.84%,5.50%,5.65%,4.31%,1.63%,0.73%,0.93%,0.15%,0.48%,0.40%,-0.57%,-0.88%,-1.64%,-1.70%,-1.54%,-1.58%,-1.21%,-1.29%,-1.14%,-0.70%,-0.78%,-1.14%,-0.98%,-0.09%,1.40%,3.91%,3.66%,3.39%,4.00%,4.00%
Total Shareholder Return,-0.65%,-0.39%,-0.21%,-0.35%,-0.11%,0.08%,1.21%,3.84%,4.98%,5.25%,5.86%,5.84%,6.07%,5.65%,4.31%,1.63%,0.73%,0.94%,0.15%,0.48%,0.41%,-0.57%,-0.88%,-1.64%,-1.70%,-1.54%,-1.58%,-1.21%,-1.29%,-1.14%,-0.70%,-0.78%,-1.14%,-0.98%,-0.09%,1.40%,3.91%,3.66%,3.39%,4.00%,4.00%
