,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,1.04,1.10,1.06,1.05,1.06,1.05,1.03,1.07,1.10,1.09,1.10,1.05,1.19,1.17,1.14,1.07,1.11,1.07,1.06,1.08,1.10,1.08,1.03,1.06,1.01,1.09,1.08,1.07,1.12,1.12,1.07,1.00,1.07,1.05,1.03,1.02,1.08,1.04,1.02,1.00,1.00
Asset Turnover,Upgrade,0.10,0.09,0.10,0.11,0.10,0.10,0.10,0.12,0.10,0.10,0.11,0.12,0.09,0.09,0.09,0.11,0.11,0.09,0.09,0.10,0.11,0.09,0.08,0.10,0.11,0.08,0.08,0.09,0.11,0.08,0.08,0.10,0.11,0.09,0.09,0.10,0.11,0.09,0.09,0.10
Interest Coverage,8.09,6.85,6.42,9.48,6.78,4.07,5.74,10.54,6.52,5.55,6.03,8.99,4.90,-1.66,3.79,6.89,11.41,-0.23,3.80,7.13,12.11,5.36,4.62,6.55,12.45,6.67,5.51,8.70,15.76,8.62,-10.01,11.46,15.02,6.86,5.73,9.20,13.27,6.48,5.81,-6.28,-6.28
Return on Equity (ROE),Upgrade,14.81%,16.10%,17.92%,21.26%,22.00%,19.91%,21.42%,22.68%,25.98%,26.66%,27.20%,25.50%,23.84%,34.06%,33.76%,26.75%,28.84%,17.78%,18.07%,27.32%,25.11%,37.23%,43.04%,45.39%,51.91%,49.04%,51.36%,56.34%,49.53%,46.86%,41.47%,118.28%,115.97%,217.40%,-356.96%,-489.41%,-3737.14%,4115.38%,-464.68%,-310.41%
Return on Assets (ROA),Upgrade,3.91%,3.90%,4.49%,4.69%,4.93%,4.36%,4.63%,5.10%,5.12%,5.49%,5.85%,5.25%,5.08%,6.87%,6.74%,4.70%,5.49%,2.97%,3.01%,4.29%,4.12%,4.79%,5.34%,5.21%,5.43%,5.52%,5.80%,6.13%,6.56%,6.05%,2.88%,3.93%,4.08%,4.28%,8.95%,7.92%,7.64%,7.42%,8.22%,7.56%
Return on Capital (ROIC),Upgrade,10.44%,10.18%,11.42%,13.12%,12.86%,11.47%,12.06%,13.16%,13.02%,14.27%,14.23%,13.97%,13.50%,10.26%,9.56%,5.11%,7.22%,8.39%,8.18%,11.56%,10.15%,12.87%,14.24%,15.64%,15.43%,16.10%,17.01%,18.77%,19.25%,18.55%,10.65%,12.99%,12.55%,14.04%,27.20%,28.36%,26.64%,27.80%,30.49%,28.55%
Earnings Yield,1.27%,1.13%,1.21%,1.69%,1.20%,0.63%,1.19%,2.30%,1.11%,0.92%,1.02%,1.69%,0.93%,2.20%,0.50%,-0.06%,1.70%,0.14%,0.39%,0.98%,1.57%,0.59%,0.48%,0.77%,2.01%,0.89%,0.57%,1.08%,1.75%,0.70%,-1.40%,1.31%,1.46%,0.87%,0.72%,1.05%,1.62%,0.79%,0.69%,0.85%,4.11%
FCF Yield,-0.26%,1.06%,1.90%,2.51%,0.27%,0.53%,2.52%,3.42%,0.78%,1.49%,2.20%,2.64%,0.66%,0.61%,-0.51%,0.96%,0.27%,0.61%,1.31%,1.84%,0.04%,0.51%,1.62%,1.26%,0.72%,1.90%,1.61%,1.52%,1.02%,1.37%,-0.20%,1.36%,0.63%,1.08%,1.75%,1.56%,0.56%,0.88%,1.50%,0.00%,3.16%
Dividend Yield,0.21%,0.28%,0.28%,0.26%,0.26%,0.30%,0.34%,0.33%,0.29%,0.30%,0.30%,0.29%,0.28%,0.27%,0.25%,0.27%,0.26%,0.29%,0.26%,0.28%,0.23%,0.23%,0.23%,0.21%,0.27%,0.23%,0.21%,0.22%,0.20%,0.21%,0.18%,0.17%,0.16%,0.21%,0.21%,0.19%,0.18%,0.18%,0.19%,0.00%,0.79%
Payout Ratio,16.31%,24.67%,23.62%,15.69%,21.65%,47.75%,28.47%,14.21%,26.03%,31.99%,28.99%,17.33%,29.90%,12.35%,49.73%,-473.68%,14.98%,204.17%,66.67%,28.12%,14.57%,38.63%,46.85%,27.54%,13.21%,25.63%,37.45%,20.04%,11.39%,30.34%,-12.89%,12.98%,10.75%,23.75%,28.92%,17.66%,10.95%,22.50%,27.41%,0.00%,19.71%
Buyback Yield / Dilution,4.00%,4.89%,5.37%,5.78%,6.54%,4.94%,4.15%,4.81%,4.67%,5.89%,5.00%,3.94%,2.45%,2.74%,4.56%,5.14%,6.29%,5.72%,4.55%,3.73%,2.60%,1.86%,2.65%,3.27%,3.78%,3.79%,2.34%,2.57%,2.73%,2.40%,3.47%,4.20%,5.13%,5.83%,5.68%,5.38%,4.30%,3.91%,3.76%,3.49%,3.49%
Total Shareholder Return,4.21%,5.17%,5.65%,6.05%,6.80%,5.24%,4.49%,5.13%,4.96%,6.19%,5.30%,4.23%,2.72%,3.02%,4.81%,5.41%,6.55%,6.01%,4.81%,4.01%,2.83%,2.09%,2.87%,3.48%,4.04%,4.02%,2.56%,2.79%,2.93%,2.61%,3.65%,4.37%,5.29%,6.04%,5.89%,5.57%,4.47%,4.09%,3.95%,3.49%,4.28%
