,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,1.33,1.29,1.38,1.69,1.55,1.41,1.20,1.34,1.10,1.28,1.45,1.33,1.27,1.29,1.44,1.67,1.78,1.77,1.92,1.98,2.19,1.92,2.03,2.37,1.94,1.96,2.53,3.33,2.38,2.72,2.39,2.98,2.21,1.92,1.74,1.76,1.57,1.45,1.73,2.10,2.10
Asset Turnover,Upgrade,0.31,0.33,0.34,0.32,0.30,0.32,0.32,0.30,0.28,0.28,0.29,0.28,0.27,0.30,0.30,0.29,0.29,0.31,0.30,0.29,0.27,0.28,0.27,0.25,0.25,0.22,0.25,0.25,0.26,0.29,0.30,0.29,0.32,0.35,0.33,0.31,0.29,0.28,0.29,0.27
Interest Coverage,38.56,75.64,86.30,77.50,66.01,120.53,120.25,87.03,84.15,125.41,121.49,118.92,181.72,249.89,295.27,396.29,13576.36,20043.73,7875.34,1585.83,1462.51,1465.56,72509.00,2046.35,1831.70,260.35,252.33,300.59,531.87,787.19,1033.45,970.03,5556.41,2388.29,497.57,1536.53,1915.25,4399.93,4944.66,0,0
Return on Equity (ROE),Upgrade,16.55%,16.80%,17.12%,17.91%,18.41%,18.49%,18.35%,18.09%,17.79%,17.12%,16.70%,15.98%,15.78%,15.97%,16.05%,20.37%,21.51%,23.06%,24.59%,22.60%,22.73%,22.88%,21.69%,19.98%,20.40%,19.75%,19.77%,20.22%,23.15%,25.30%,27.64%,28.11%,32.39%,34.91%,37.44%,37.70%,36.37%,33.37%,30.53%,29.11%
Return on Assets (ROA),Upgrade,10.41%,10.69%,11.19%,11.96%,12.14%,12.44%,12.22%,12.35%,12.02%,11.21%,11.16%,10.97%,10.98%,11.21%,11.33%,15.11%,16.14%,17.23%,18.44%,17.08%,17.00%,17.04%,16.21%,15.41%,15.64%,14.44%,14.67%,15.40%,16.98%,18.98%,20.49%,21.45%,24.03%,25.89%,27.69%,28.46%,27.48%,25.68%,23.41%,22.49%
Return on Capital (ROIC),Upgrade,14.92%,14.99%,15.50%,16.54%,17.08%,17.22%,16.77%,17.04%,16.85%,15.47%,15.27%,15.32%,15.20%,15.37%,15.43%,19.54%,21.13%,22.64%,24.15%,22.26%,22.30%,22.46%,21.29%,19.57%,20.08%,18.85%,18.98%,19.75%,22.52%,24.68%,26.93%,27.43%,31.56%,34.00%,36.45%,36.68%,35.37%,32.63%,29.86%,28.58%
Earnings Yield,0.94%,1.35%,1.28%,1.04%,0.94%,1.45%,1.62%,1.45%,1.03%,1.62%,1.51%,0.97%,0.93%,1.26%,1.13%,1.82%,0.90%,1.34%,1.31%,1.58%,1.10%,1.44%,1.21%,0.95%,0.85%,0.74%,0.95%,0.83%,0.71%,0.92%,0.87%,0.68%,0.88%,1.30%,1.36%,1.03%,0.76%,0.72%,0.76%,0.73%,2.68%
FCF Yield,0.40%,-1.03%,0.05%,0.87%,1.51%,-1.32%,-0.24%,1.63%,0.82%,-1.02%,1.10%,1.25%,0.76%,-0.05%,0.54%,0.51%,0.92%,0.18%,0.55%,1.06%,1.12%,0.80%,1.07%,0.84%,0.97%,1.22%,0.58%,0.82%,0.93%,0.15%,0.56%,0.42%,0.86%,0.68%,1.20%,0.29%,0.48%,0.11%,0.58%,0.73%,1.74%
Dividend Yield,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.12%,0.11%,0.09%,0.08%,0.09%,0.09%,0.08%,0.10%,0.11%,0.11%,0.10%,0.09%,0.12%,0.09%,0.08%,0.08%,0.08%,0.08%,0.07%,0.06%,0.10%,0.12%,0.12%,0.11%,0.12%,0.11%,0.10%,0.00%,0.49%
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.52%,8.37%,8.04%,4.17%,9.78%,6.53%,6.13%,6.62%,10.34%,7.84%,8.27%,9.41%,13.75%,11.90%,8.71%,9.25%,11.65%,8.60%,8.02%,8.24%,11.41%,9.00%,8.85%,10.20%,15.45%,14.97%,12.87%,0.00%,18.47%
Buyback Yield / Dilution,-,-,-,0.01%,0.23%,0.51%,1.07%,1.82%,2.31%,2.74%,2.86%,2.52%,1.83%,1.14%,0.52%,0.09%,0.11%,0.31%,0.49%,0.96%,1.47%,1.86%,2.42%,2.11%,1.57%,2.16%,1.71%,1.60%,2.13%,1.52%,1.50%,1.87%,1.78%,2.36%,3.33%,3.97%,3.90%,3.17%,2.19%,1.29%,1.29%
Total Shareholder Return,-,-,-,0.01%,0.23%,0.51%,1.07%,1.82%,2.31%,2.74%,2.86%,2.52%,1.95%,1.25%,0.61%,0.17%,0.20%,0.40%,0.57%,1.06%,1.59%,1.97%,2.52%,2.20%,1.69%,2.24%,1.79%,1.67%,2.21%,1.60%,1.57%,1.93%,1.88%,2.48%,3.45%,4.07%,4.02%,3.28%,2.29%,1.29%,1.78%
