,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,1.40,1.35,1.27,1.32,1.40,1.44,1.32,1.30,1.09,1.30,1.17,0.93,1.04,0.95,1.04,1.03,1.04,1.08,1.22,1.25,1.12,1.15,1.12,1.07,1.01,1.14,1.26,1.18,1.11,1.17,1.28,1.26,1.43,1.31,1.40,1.47,1.43,1.43,0.44,0,0
Asset Turnover,Upgrade,0.20,0.21,0.20,0.16,0.12,0.14,0.12,0.11,0.09,0.11,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.16,0.16,0.16,0.13,0.14,0.14,0.15,0.13,0.07,0.11,0.10,0.13,0.15,0.18,0.19,0.21,0.25,0.24,0.21,0.19,0.19,0.20,0.18
Interest Coverage,0,0,0,0,0,0,0,0,0,-43.41,3.00,-13.53,25.16,8.29,10.86,2.42,22.14,16.03,22.84,17.32,14.54,18.70,15.38,-55.65,16.10,-45.90,-0.68,-3.52,8.88,17.79,35.47,45.89,67.57,125.05,116.70,80.74,83.77,66.31,77.65,30.08,30.08
Return on Equity (ROE),Upgrade,11.09%,11.03%,11.17%,10.30%,9.23%,6.56%,4.65%,2.50%,0.72%,-0.42%,-0.85%,-0.28%,1.66%,3.33%,3.72%,5.23%,5.72%,6.78%,7.86%,8.11%,7.55%,7.95%,7.15%,1.65%,2.18%,-5.18%,-6.95%,-3.42%,-4.82%,2.22%,6.01%,9.34%,12.00%,16.16%,18.15%,18.49%,18.30%,15.18%,15.41%,13.27%
Return on Assets (ROA),Upgrade,7.65%,7.65%,7.80%,7.23%,6.42%,4.58%,3.22%,1.73%,0.49%,-0.29%,-0.58%,-0.19%,1.12%,2.29%,2.55%,3.62%,3.96%,4.70%,5.54%,5.84%,5.39%,5.76%,5.17%,1.23%,1.64%,-3.89%,-5.15%,-2.31%,-3.21%,1.48%,4.13%,6.52%,8.23%,11.26%,13.15%,13.76%,13.98%,11.98%,9.65%,8.16%
Return on Capital (ROIC),Upgrade,7.39%,7.29%,7.04%,5.66%,4.30%,2.00%,0.65%,-1.31%,-2.55%,-3.67%,-3.98%,-2.75%,-1.25%,0.44%,0.47%,1.20%,1.84%,2.82%,4.06%,4.80%,4.66%,4.78%,4.25%,-1.53%,-1.45%,-6.74%,-7.82%,-3.12%,-3.67%,1.28%,3.67%,6.69%,9.26%,13.61%,16.20%,16.72%,16.59%,13.88%,13.93%,11.96%
Earnings Yield,2.00%,2.30%,2.49%,1.65%,1.31%,0.32%,1.38%,-0.35%,-0.41%,-0.75%,0.67%,0.19%,1.33%,0.74%,0.88%,1.32%,1.68%,1.42%,1.71%,1.81%,1.12%,1.83%,1.16%,-2.93%,2.67%,-5.00%,-0.16%,-0.41%,0.69%,1.53%,3.14%,2.25%,1.99%,4.12%,4.05%,1.85%,2.13%,2.05%,2.07%,0.81%,7.34%
FCF Yield,-0.06%,-0.43%,0.19%,-1.51%,-2.70%,-0.23%,-0.98%,-1.72%,-2.48%,-0.99%,0.65%,-0.07%,0.23%,0.89%,1.03%,1.04%,0.95%,1.51%,2.53%,2.51%,0.89%,2.20%,1.99%,0.64%,1.18%,-1.22%,1.43%,0.11%,1.22%,2.57%,3.43%,3.05%,1.93%,3.76%,4.42%,2.53%,1.35%,0.86%,0.00%,0.00%,2.31%
Dividend Yield,0.84%,0.82%,0.90%,0.95%,1.02%,1.11%,1.36%,1.19%,1.12%,1.02%,1.04%,0.92%,1.01%,1.04%,0.92%,0.86%,0.98%,0.89%,0.90%,1.03%,0.95%,0.95%,1.00%,0.99%,1.78%,1.45%,1.79%,1.53%,1.23%,1.28%,1.32%,1.14%,0.87%,0.98%,0.99%,0.79%,0.93%,0.96%,0.00%,0.00%,4.22%
Payout Ratio,42.00%,35.64%,35.97%,57.68%,77.80%,349.74%,98.13%,-339.97%,-275.86%,-136.19%,156.27%,487.95%,75.65%,140.14%,104.10%,65.54%,58.38%,62.45%,52.61%,56.84%,84.71%,52.26%,86.71%,-33.71%,66.74%,-28.95%,-1154.59%,-370.68%,179.23%,83.48%,42.07%,50.78%,43.87%,23.80%,24.42%,42.70%,43.46%,46.89%,0.04%,0.12%,57.40%
Buyback Yield / Dilution,1.78%,1.78%,1.73%,1.86%,1.72%,1.35%,1.27%,0.50%,0.36%,0.25%,-0.58%,-0.84%,-1.37%,-1.12%,-0.67%,-0.85%,-0.94%,-1.37%,-1.14%,-0.04%,0.65%,0.83%,1.23%,1.81%,1.85%,2.61%,2.13%,-2.05%,-2.69%,-3.70%,-3.65%,-0.59%,-1.50%,-1.83%,-0.98%,0.12%,2.25%,4.17%,3.24%,2.69%,2.69%
Total Shareholder Return,2.62%,2.60%,2.62%,2.81%,2.74%,2.46%,2.63%,1.68%,1.48%,1.27%,0.46%,0.08%,-0.36%,-0.09%,0.25%,0.01%,0.04%,-0.48%,-0.24%,0.99%,1.60%,1.79%,2.23%,2.80%,3.63%,4.06%,3.92%,-0.52%,-1.46%,-2.42%,-2.32%,0.55%,-0.62%,-0.85%,0.00%,0.91%,3.18%,5.13%,3.24%,2.69%,6.91%
