,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-29,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,1.59,1.63,1.64,1.54,1.65,1.92,2.23,2.04,2.04,2.14,2.14,1.98,2.39,2.26,2.19,1.65,1.61,1.63,1.54,1.35,1.26,1.27,1.62,1.50,1.82,1.60,1.70,1.55,1.38,1.35,1.38,1.40,1.38,1.38,1.41,1.43,1.29,1.44,1.54,1.52,1.52
Asset Turnover,Upgrade,0.19,0.19,0.19,0.17,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.14,0.10,0.11,0.11,0.11,0.12,0.13,0.11,0.11,0.12,0.12,0.10,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.13,0.12,0.13,0.13,0.15,0.11,0.08,0.09,0.10
Interest Coverage,8.77,10.84,5.28,4.24,-5.85,31.77,-0.36,-3.67,4.81,5.86,4.98,2.62,-6.31,3.23,3.46,29.56,10.91,4.82,4.08,1.71,8.30,6.19,3.38,1.81,6.90,6.25,4.66,4.46,7.63,8.25,6.03,7.38,8.89,7.65,4.30,7.67,0.09,0.07,0.07,0.27,0.27
Return on Equity (ROE),Upgrade,13.55%,12.42%,14.47%,20.09%,13.60%,37.51%,35.72%,25.62%,29.16%,-4.55%,-0.51%,10.49%,1.94%,2.27%,1.01%,19.79%,30.76%,32.46%,32.48%,16.09%,16.14%,17.73%,19.36%,18.64%,17.31%,16.76%,16.80%,18.48%,17.41%,17.43%,19.39%,24.13%,24.70%,22.15%,20.47%,21.64%,20.72%,18.37%,14.96%,23.94%
Return on Assets (ROA),Upgrade,4.49%,4.28%,4.92%,5.76%,3.67%,11.71%,11.94%,7.73%,9.14%,-1.48%,-0.18%,3.41%,0.61%,0.77%,0.36%,5.82%,9.14%,10.11%,10.63%,5.03%,4.53%,5.04%,5.23%,4.84%,4.59%,4.78%,5.10%,5.41%,5.06%,4.99%,5.70%,6.96%,6.98%,6.27%,6.09%,6.59%,6.17%,5.19%,4.53%,11.08%
Return on Capital (ROIC),Upgrade,9.06%,9.07%,9.79%,11.41%,5.69%,14.90%,13.77%,10.69%,14.12%,1.48%,3.79%,6.95%,3.19%,2.49%,2.17%,-228.17%,-206.26%,-212.67%,-222.23%,10.46%,9.51%,10.14%,10.31%,10.68%,9.56%,9.87%,10.41%,10.62%,9.54%,9.28%,10.69%,13.83%,12.73%,11.90%,11.63%,13.37%,8.72%,5.97%,4.58%,0.14%
Earnings Yield,0.74%,1.33%,0.85%,1.16%,-0.71%,12.18%,-0.06%,-4.50%,1.03%,1.21%,1.42%,0.24%,-1.54%,0.88%,0.53%,4.80%,2.99%,1.24%,0.71%,0.38%,2.07%,1.57%,0.79%,-0.02%,1.95%,1.43%,0.81%,0.33%,1.27%,1.45%,1.34%,1.39%,1.25%,0.99%,0.91%,1.75%,1.28%,0.23%,-0.04%,13.95%,20.23%
FCF Yield,-1.95%,2.02%,0.52%,1.82%,-5.04%,1.58%,-4.07%,-1.51%,1.25%,2.06%,2.06%,1.25%,-0.54%,3.33%,0.41%,-0.29%,-1.15%,2.33%,1.81%,-1.32%,-2.85%,0.32%,2.05%,3.26%,-3.25%,1.76%,2.39%,2.47%,-2.29%,1.50%,2.44%,3.97%,-3.97%,1.12%,2.72%,3.73%,-5.95%,0.68%,0.81%,-0.69%,-12.91%
Dividend Yield,0.20%,0.24%,0.30%,0.30%,0.30%,0.36%,0.56%,0.49%,0.47%,0.41%,0.39%,0.34%,0.27%,0.26%,0.21%,0.20%,0.25%,0.21%,0.22%,0.26%,0.51%,0.47%,0.46%,0.40%,0.54%,0.44%,0.42%,0.38%,0.43%,0.44%,0.53%,0.44%,0.40%,0.50%,0.50%,0.43%,0.48%,0.56%,0.00%,0.00%,4.43%
Payout Ratio,27.44%,18.33%,35.70%,26.14%,-42.95%,2.98%,-920.83%,-10.83%,45.76%,34.05%,27.73%,139.62%,-17.79%,29.72%,40.40%,4.19%,8.35%,17.19%,30.63%,68.83%,24.66%,30.26%,57.85%,-1625.00%,27.64%,30.97%,51.35%,115.56%,34.12%,30.56%,39.20%,31.59%,32.21%,49.85%,55.29%,24.42%,37.09%,238.36%,0.00%,0.00%,22.03%
Buyback Yield / Dilution,2.75%,1.97%,0.52%,-0.15%,0.54%,-0.30%,-0.07%,0.45%,-0.54%,-0.15%,-0.22%,-0.82%,-0.60%,-0.74%,-0.89%,0.22%,-0.81%,-0.44%,-0.37%,-0.45%,2.20%,2.86%,3.52%,3.11%,2.05%,1.32%,0.61%,0.15%,0.11%,0.51%,1.38%,2.52%,2.67%,2.27%,1.63%,0.78%,0.58%,0.98%,1.25%,0.95%,0.95%
Total Shareholder Return,2.96%,2.21%,0.82%,0.15%,0.84%,0.06%,0.49%,0.93%,-0.07%,0.26%,0.17%,-0.48%,-0.32%,-0.48%,-0.68%,0.42%,-0.56%,-0.23%,-0.15%,-0.19%,2.71%,3.34%,3.98%,3.51%,2.59%,1.76%,1.02%,0.54%,0.55%,0.95%,1.91%,2.96%,3.07%,2.76%,2.13%,1.21%,1.06%,1.54%,1.25%,0.95%,5.38%
