,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Interest Coverage,1.91,1.77,1.86,2.12,1.80,2.20,1.87,1.85,1.71,1.12,1.51,1.84,1.87,1.50,1.55,1.85,1.84,1.79,1.60,2.04,2.08,2.28,2.42,2.40,2.66,2.36,2.60,2.89,2.51,3.32,3.19,3.57,3.11,3.34,3.50,3.65,3.00,3.94,3.32,3.75,3.75
Return on Equity (ROE),Upgrade,3.75%,5.01%,5.42%,-11.43%,-10.38%,-8.01%,-11.96%,6.84%,1.66%,1.39%,1.64%,2.90%,3.07%,3.08%,3.51%,3.40%,3.55%,3.98%,4.48%,5.06%,4.99%,5.67%,5.62%,5.74%,5.86%,4.79%,4.20%,3.48%,3.85%,3.22%,4.05%,4.60%,4.49%,6.01%,6.27%,6.12%,6.78%,6.71%,7.32%,7.76%
Return on Assets (ROA),Upgrade,1.22%,1.77%,1.89%,-3.32%,-2.90%,-2.25%,-2.31%,1.81%,0.59%,0.49%,0.58%,1.01%,1.16%,1.15%,1.25%,1.25%,1.27%,1.37%,1.58%,1.80%,1.87%,2.17%,2.16%,2.12%,2.15%,1.79%,1.68%,1.37%,1.49%,1.23%,1.54%,1.79%,1.75%,2.20%,2.38%,2.32%,2.61%,2.55%,2.75%,2.97%
Return on Capital (ROIC),Upgrade,5.97%,6.79%,6.78%,6.54%,7.36%,6.81%,8.19%,5.86%,4.28%,4.30%,4.41%,4.33%,3.16%,3.40%,3.87%,3.90%,3.90%,4.12%,4.14%,4.45%,4.09%,4.16%,3.98%,3.88%,3.93%,3.28%,3.51%,3.01%,3.11%,3.69%,3.76%,3.96%,3.83%,3.41%,3.67%,3.63%,3.83%,3.73%,3.96%,4.84%
Earnings Yield,0.51%,0.45%,0.11%,0.38%,-2.83%,0.58%,0.41%,0.26%,0.06%,-0.14%,0.17%,0.20%,0.24%,0.14%,0.14%,0.23%,0.18%,0.19%,0.20%,0.36%,0.39%,0.32%,0.34%,0.25%,0.25%,0.22%,0.22%,0.10%,0.08%,0.26%,0.09%,0.21%,0.16%,0.22%,0.36%,0.41%,0.21%,0.39%,0.28%,0.41%,1.21%
FCF Yield,-0.41%,0.72%,-0.56%,0.54%,-0.29%,0.63%,-0.06%,-0.01%,-0.25%,-0.41%,0.11%,0.21%,-0.34%,-0.10%,-0.13%,0.20%,0.17%,-0.15%,0.05%,-0.37%,-0.43%,0.15%,0.23%,-0.12%,-0.37%,0.22%,0.15%,-0.05%,-0.23%,-0.28%,-0.13%,-0.02%,0.10%,0.25%,0.53%,0.51%,-0.11%,0.22%,0.14%,0.25%,1.76%
Dividend Yield,0.00%,0.00%,0.00%,0.00%,0.66%,0.73%,0.67%,0.63%,1.26%,0.55%,0.45%,0.50%,0.49%,0.51%,0.47%,0.46%,0.44%,0.56%,0.53%,0.54%,0.65%,0.55%,0.49%,0.43%,0.42%,0.44%,0.38%,0.36%,0.37%,0.43%,0.36%,0.37%,0.34%,0.43%,0.47%,0.56%,0.47%,0.49%,0.44%,0.48%,1.99%
Payout Ratio,0.00%,0.00%,0.00%,0.00%,-23.45%,126.38%,162.04%,238.36%,2147.54%,-401.26%,272.55%,247.73%,202.93%,352.06%,341.21%,199.68%,241.64%,297.32%,268.80%,148.99%,167.11%,173.28%,145.23%,176.05%,168.29%,196.54%,177.04%,360.92%,466.24%,168.22%,377.61%,172.36%,210.47%,196.45%,130.85%,137.47%,223.34%,126.04%,154.68%,117.69%,165.28%
Buyback Yield / Dilution,0.18%,-4.60%,-3.09%,-3.36%,-7.19%,-11.32%,-4.47%,-10.21%,-19.06%,-22.37%,-24.61%,-18.08%,-7.68%,-11.57%,-9.47%,-9.96%,-8.56%,-1.58%,-1.99%,-2.04%,-3.06%,-6.29%,-6.59%,-6.31%,-4.94%,-3.70%,-4.61%,-4.54%,-4.29%,-2.51%,-1.06%,-1.14%,-1.47%,-1.29%,-1.84%,-2.20%,-2.39%,-2.84%,-2.21%,-2.06%,-2.06%
Total Shareholder Return,0.18%,-4.60%,-3.09%,-3.36%,-6.53%,-10.59%,-3.81%,-9.59%,-17.79%,-21.82%,-24.16%,-17.58%,-7.19%,-11.07%,-9.00%,-9.50%,-8.12%,-1.02%,-1.45%,-1.50%,-2.42%,-5.74%,-6.10%,-5.87%,-4.52%,-3.26%,-4.23%,-4.18%,-3.92%,-2.07%,-0.70%,-0.77%,-1.13%,-0.85%,-1.37%,-1.65%,-1.91%,-2.36%,-1.77%,-1.59%,-0.07%
