,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,1.21,1.14,1.07,0.96,0.82,0.90,1.27,1.24,1.28,1.33,1.47,1.28,1.32,1.17,1.07,1.12,1.13,1.20,1.04,1.01,0.96,0.80,1.01,1.02,0.94,1.09,1.19,1.00,0.90,0.84,0.83,0.88,0.88,0.87,1.00,0.99,1.00,1.00,0.94,0.83,0.83
Asset Turnover,Upgrade,0.38,0.48,0.50,0.45,0.42,0.51,0.52,0.45,0.43,0.48,0.47,0.41,0.40,0.18,0.22,0.20,0.19,0.24,0.24,0.21,0.19,0.23,0.23,0.20,0.20,0.22,0.25,0.22,0.23,0.26,0.25,0.23,0.23,0.27,0.27,0.23,0.24,0.27,0.27,0.23
Interest Coverage,11.12,26.88,29.66,13.47,16.37,40.38,33.70,16.28,9.38,14.17,13.09,7.42,12.70,9.90,5.55,4.22,4.22,6.69,7.10,2.50,4.52,8.58,9.29,5.44,5.82,9.51,11.72,6.86,8.47,10.70,8.35,4.64,6.36,9.12,9.66,5.71,5.22,9.96,11.38,7.32,7.32
Return on Equity (ROE),Upgrade,45.48%,51.54%,62.82%,86.90%,187.96%,124.16%,101.27%,121.42%,106.87%,88.05%,69.47%,59.36%,58.44%,48.01%,39.33%,48.00%,48.33%,49.57%,47.93%,29.72%,31.83%,31.25%,34.64%,37.38%,49.18%,45.03%,44.49%,56.23%,68.81%,76.43%,73.13%,76.50%,81.71%,78.89%,74.59%,65.12%,67.16%,64.51%,63.99%,10.41%
Return on Assets (ROA),Upgrade,12.15%,12.40%,13.44%,15.17%,15.05%,15.33%,16.20%,18.20%,17.71%,16.47%,16.04%,16.51%,17.27%,5.54%,5.19%,8.88%,8.76%,9.27%,9.53%,5.79%,5.27%,5.53%,6.68%,7.51%,7.86%,8.50%,9.00%,9.95%,10.37%,10.58%,9.49%,9.02%,8.40%,7.96%,8.71%,8.94%,9.19%,10.11%,10.51%,10.41%
Return on Capital (ROIC),Upgrade,23.74%,25.85%,29.11%,32.07%,30.31%,31.85%,35.15%,38.80%,37.00%,36.45%,33.70%,31.38%,32.16%,9.24%,9.08%,15.60%,15.73%,16.64%,18.57%,11.98%,10.57%,11.05%,11.85%,13.03%,13.30%,14.50%,15.59%,16.77%,17.58%,18.23%,17.02%,16.02%,14.38%,14.06%,15.06%,15.12%,14.54%,16.04%,17.07%,7.80%
Earnings Yield,0.59%,1.46%,1.57%,0.53%,0.50%,1.38%,1.82%,0.83%,0.56%,1.40%,1.52%,0.82%,0.83%,0.98%,0.95%,2.35%,0.68%,1.07%,0.83%,0.28%,0.62%,1.11%,1.14%,0.46%,0.77%,1.14%,1.12%,0.62%,0.63%,0.91%,0.69%,0.33%,0.57%,1.00%,1.30%,0.63%,0.83%,1.17%,1.17%,0.45%,3.02%
FCF Yield,-0.58%,1.89%,2.32%,0.55%,-0.37%,1.42%,2.35%,1.97%,-0.51%,1.96%,1.56%,1.12%,0.66%,0.96%,1.84%,1.43%,-0.00%,1.26%,1.85%,1.17%,-0.22%,1.69%,1.60%,1.04%,-0.12%,1.88%,2.28%,1.12%,0.20%,1.28%,1.03%,0.08%,-0.12%,0.84%,0.88%,0.67%,-0.21%,1.47%,1.78%,0.00%,2.57%
Dividend Yield,0.28%,0.27%,0.26%,0.21%,0.24%,0.25%,0.30%,0.26%,0.30%,0.29%,0.31%,0.32%,0.28%,0.24%,0.24%,0.21%,0.22%,0.21%,0.19%,0.22%,0.26%,0.25%,0.21%,0.20%,0.29%,0.23%,0.19%,0.18%,0.23%,0.20%,0.20%,0.16%,0.23%,0.27%,0.30%,0.25%,0.27%,0.23%,0.24%,0.00%,0.93%
Payout Ratio,47.71%,18.44%,16.35%,39.99%,47.65%,17.90%,16.55%,31.51%,52.83%,20.63%,20.21%,38.53%,33.22%,24.91%,25.29%,8.92%,32.39%,19.97%,22.85%,79.61%,42.72%,22.29%,18.23%,42.62%,38.20%,20.59%,17.31%,29.53%,37.06%,22.49%,28.91%,47.43%,40.70%,27.03%,22.74%,40.28%,32.78%,19.69%,20.43%,0.00%,30.92%
Buyback Yield / Dilution,3.26%,5.15%,5.76%,5.18%,6.06%,4.48%,2.36%,3.37%,1.26%,-0.58%,-0.36%,-1.44%,-1.06%,-0.32%,-0.46%,-1.08%,-1.06%,0.09%,0.08%,1.19%,1.96%,1.39%,1.61%,0.89%,0.86%,1.70%,1.60%,2.47%,2.87%,2.94%,3.52%,3.36%,2.77%,2.24%,2.06%,1.59%,1.29%,1.11%,1.03%,1.34%,1.34%
Total Shareholder Return,3.54%,5.42%,6.01%,5.39%,6.30%,4.73%,2.66%,3.63%,1.56%,-0.29%,-0.05%,-1.13%,-0.79%,-0.07%,-0.22%,-0.87%,-0.84%,0.30%,0.27%,1.41%,2.23%,1.64%,1.82%,1.08%,1.15%,1.94%,1.79%,2.65%,3.10%,3.14%,3.72%,3.52%,3.01%,2.51%,2.36%,1.84%,1.56%,1.34%,1.27%,1.34%,2.27%
