,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2021-01-02,2021-04-03,2021-07-03,2021-10-02,2022-01-01,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30,Current
Current Ratio,0.69,0.81,0.77,0.77,0.86,0.74,0.66,0.56,0.62,0.65,0.66,0.66,0.66,0.68,0.68,0.68,0.74,0.82,0.84,0.70,0.68,0.70,0.80,0.72,0.77,0.77,0.79,0.66,0.68,0.76,0.76,0.64,0.65,0.70,0.74,0.66,0.72,0.66,0.76,0.66,0.66
Asset Turnover,Upgrade,0.24,0.23,0.23,0.23,0.23,0.23,0.21,0.21,0.22,0.21,0.21,0.20,0.21,0.21,0.21,0.20,0.20,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.19,0.19,0.18,0.19,0.20,0.20,0.20,0.19,0.20,0.20,0.21,0.21,0.22,0.22,0.21,0.20
Interest Coverage,10.81,8.34,6.76,-7.96,7.11,7.10,5.96,-0.66,2.02,6.60,7.07,1.56,5.90,7.19,7.25,9.84,6.39,5.58,5.50,4.41,5.15,4.29,3.65,5.71,7.17,6.33,6.52,4.53,8.00,8.69,8.13,5.47,9.23,7.69,9.44,4.86,5.50,6.21,5.81,3.86,3.86
Return on Equity (ROE),Upgrade,54.17%,49.17%,51.52%,22.66%,17.79%,14.37%,13.59%,28.85%,27.67%,31.11%,32.31%,36.32%,38.93%,42.69%,40.89%,57.37%,57.17%,62.19%,60.63%,51.36%,46.35%,32.60%,26.81%,34.95%,38.33%,37.98%,39.13%,40.20%,40.54%,38.70%,36.17%,40.00%,40.63%,36.45%,34.81%,24.23%,20.51%,21.74%,20.33%,29.95%
Return on Assets (ROA),Upgrade,12.09%,11.67%,11.05%,4.18%,2.98%,2.55%,2.33%,4.02%,3.67%,4.02%,4.61%,4.59%,5.06%,5.04%,5.04%,7.76%,8.69%,9.86%,10.20%,7.51%,6.36%,4.63%,4.18%,5.47%,5.62%,5.88%,6.29%,6.95%,7.04%,7.14%,6.85%,8.19%,8.28%,7.86%,7.84%,5.16%,4.46%,4.76%,4.39%,6.09%
Return on Capital (ROIC),Upgrade,17.66%,17.01%,16.42%,5.30%,4.15%,4.23%,3.93%,8.09%,8.35%,8.68%,9.63%,11.43%,10.73%,10.69%,10.70%,13.61%,13.70%,13.08%,12.95%,12.07%,10.66%,9.86%,9.76%,8.80%,8.93%,9.39%,10.45%,12.04%,11.83%,11.95%,11.86%,11.26%,11.35%,10.97%,10.73%,12.24%,11.31%,12.12%,12.12%,12.12%
Earnings Yield,1.93%,1.35%,1.08%,-1.34%,1.03%,1.07%,0.91%,-0.17%,0.68%,1.04%,1.15%,-0.22%,1.09%,1.24%,1.47%,1.94%,2.10%,2.62%,1.67%,-0.45%,1.53%,1.67%,1.20%,0.65%,1.82%,1.71%,1.71%,1.02%,1.81%,1.85%,1.50%,2.10%,2.01%,1.43%,1.39%,-0.45%,1.39%,1.64%,1.41%,0.14%,5.01%
FCF Yield,0.81%,1.17%,1.90%,1.78%,0.05%,1.49%,1.15%,2.33%,-0.54%,2.01%,0.97%,1.96%,0.34%,1.34%,1.79%,1.81%,0.45%,0.36%,1.58%,2.26%,-0.42%,1.78%,1.28%,0.46%,1.46%,2.30%,2.53%,1.06%,0.30%,1.58%,1.72%,1.99%,0.90%,1.53%,1.31%,1.46%,0.34%,1.07%,3.08%,0.00%,4.71%
Dividend Yield,0.79%,0.75%,0.84%,0.80%,0.79%,0.83%,0.79%,0.74%,0.69%,0.65%,0.71%,0.75%,0.76%,0.80%,0.93%,0.84%,0.89%,0.82%,0.85%,1.04%,1.04%,1.10%,0.95%,0.88%,1.02%,0.95%,0.96%,0.98%,0.96%,0.96%,0.97%,0.96%,0.94%,0.86%,0.91%,0.88%,0.94%,0.93%,1.08%,0.00%,4.04%
Payout Ratio,40.89%,55.93%,78.13%,-59.39%,76.65%,77.58%,85.85%,-431.71%,100.57%,62.50%,62.33%,-345.28%,69.47%,64.18%,62.96%,43.46%,42.12%,31.38%,51.05%,-230.95%,68.09%,65.73%,78.54%,134.48%,56.20%,55.56%,56.32%,95.61%,52.99%,51.84%,64.50%,45.73%,46.68%,60.43%,65.16%,-195.15%,67.79%,56.58%,76.58%,0.00%,81.50%
Buyback Yield / Dilution,1.09%,1.36%,1.10%,2.47%,1.38%,1.93%,1.11%,0.56%,0.56%,0.28%,0.56%,0.57%,0.28%,0.56%,1.69%,0.86%,1.69%,1.14%,-0.29%,-0.01%,1.44%,2.01%,2.01%,1.44%,-0.29%,-1.17%,-1.17%,-0.87%,-,0.58%,0.87%,0.58%,0.58%,0.29%,-0.29%,0.58%,-0.88%,-0.88%,-0.29%,-0.58%,-0.58%
Total Shareholder Return,1.88%,2.12%,1.94%,3.27%,2.17%,2.76%,1.90%,1.30%,1.25%,0.93%,1.28%,1.32%,1.04%,1.36%,2.62%,1.71%,2.58%,1.96%,0.56%,1.03%,2.48%,3.11%,2.95%,2.32%,0.73%,-0.22%,-0.20%,0.10%,0.96%,1.54%,1.84%,1.54%,1.52%,1.15%,0.61%,1.46%,0.06%,0.05%,0.79%,-0.58%,3.45%
