,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,1.11,1.10,1.08,1.06,1.07,1.06,1.04,0.98,1.02,1.06,1.04,1.03,1.08,1.08,1.08,1.07,1.11,1.09,1.08,1.07,1.08,1.07,1.04,1.06,1.05,1.05,1.04,1.05,1.10,1.07,1.11,1.26,1.10,1.11,1.07,1.07,1.07,1.07,1.05,1.06,1.06
Asset Turnover,Upgrade,0.07,0.06,0.05,0.06,0.07,0.05,0.05,0.05,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.08,0.07,0.06,0.05,0.07,0.07,0.06,0.05,0.08,0.07,0.06,0.06,0.09,0.07,0.08,0.08,0.10
Interest Coverage,10.19,4.23,1.00,4.09,8.88,3.00,0.77,0.05,7.09,2.89,0.02,1.91,10.07,2.70,0.87,2.24,5.08,1.21,0.33,8.70,6.65,3.14,1.73,11.08,5.90,2.63,1.20,9.78,7.66,5.00,22.62,13.80,5.18,4.10,4.06,13.11,5.28,2.49,-2.61,-12.37,-12.37
Return on Equity (ROE),Upgrade,16.05%,13.67%,15.68%,18.24%,14.19%,14.58%,19.77%,16.79%,3.60%,3.65%,2.36%,3.14%,4.07%,3.69%,3.60%,5.61%,4.11%,4.54%,5.59%,7.05%,7.60%,8.39%,8.88%,10.19%,10.35%,9.85%,10.12%,9.21%,12.35%,12.97%,20.15%,31.84%,32.82%,34.70%,29.21%,10.58%,11.30%,10.97%,10.85%,11.08%
Return on Assets (ROA),Upgrade,2.48%,2.02%,2.33%,2.35%,2.02%,1.91%,2.66%,1.97%,1.21%,1.24%,0.80%,1.03%,1.30%,1.16%,1.11%,1.75%,1.28%,1.36%,1.70%,2.15%,2.14%,2.41%,2.46%,2.94%,2.81%,2.67%,2.80%,2.58%,3.69%,3.96%,6.16%,12.07%,11.00%,11.03%,9.27%,3.34%,3.58%,3.74%,3.70%,3.63%
Return on Capital (ROIC),Upgrade,12.07%,10.68%,10.22%,10.67%,9.35%,9.07%,69.75%,61.31%,22.84%,23.32%,2.85%,3.61%,4.21%,4.15%,4.41%,6.17%,4.66%,4.46%,4.33%,4.65%,4.69%,5.31%,5.31%,6.35%,6.25%,6.06%,5.79%,5.17%,5.77%,6.17%,11.29%,10.65%,10.83%,11.32%,7.42%,7.56%,7.82%,7.15%,7.24%,9.72%
Earnings Yield,3.11%,0.61%,-0.09%,0.96%,2.43%,0.83%,1.59%,-0.27%,1.49%,0.42%,-0.17%,0.20%,1.92%,0.17%,-0.26%,1.22%,1.06%,0.29%,0.24%,1.91%,1.25%,0.55%,0.30%,2.09%,1.38%,0.37%,0.45%,1.74%,2.46%,0.62%,3.01%,8.09%,0.44%,0.72%,0.86%,2.23%,0.82%,0.37%,0.62%,2.50%,3.68%
FCF Yield,-0.23%,1.48%,1.36%,2.06%,-0.94%,0.37%,0.71%,0.95%,0.32%,1.39%,0.55%,1.59%,0.10%,0.76%,0.47%,1.11%,-0.30%,1.44%,1.28%,2.53%,-0.53%,1.07%,1.01%,1.44%,-0.26%,2.26%,1.68%,1.88%,-0.60%,1.47%,4.90%,0.44%,-0.09%,0.86%,0.55%,1.22%,0.29%,0.94%,1.51%,-0.15%,2.11%
Dividend Yield,0.63%,0.68%,0.73%,0.67%,0.63%,0.65%,0.76%,1.28%,0.02%,0.39%,0.36%,0.39%,0.36%,0.36%,0.35%,0.34%,0.34%,0.40%,0.43%,0.40%,0.34%,0.33%,0.33%,0.32%,0.38%,0.34%,0.32%,0.32%,0.31%,0.59%,0.02%,0.33%,0.35%,0.41%,0.41%,0.34%,0.35%,0.36%,0.40%,0.00%,1.21%
Payout Ratio,20.33%,112.77%,-771.43%,69.74%,25.71%,78.57%,47.86%,-466.67%,1.68%,93.06%,-206.25%,194.12%,18.90%,218.18%,-133.33%,27.76%,31.63%,139.66%,179.55%,20.63%,26.83%,60.87%,112.00%,15.44%,27.54%,92.55%,72.73%,18.28%,12.55%,96.20%,0.66%,4.12%,80.33%,56.88%,47.89%,15.14%,42.86%,95.74%,64.71%,0.00%,33.50%
Buyback Yield / Dilution,-3.41%,-2.25%,-0.56%,1.10%,-,-0.56%,-2.25%,-0.07%,-97.95%,-103.77%,-100.86%,-102.94%,-1.47%,2.14%,2.90%,3.62%,3.62%,2.92%,1.49%,1.50%,2.26%,2.26%,1.52%,0.76%,-,0.77%,-,-0.78%,-,-0.78%,0.77%,3.85%,9.23%,13.85%,13.95%,12.80%,8.47%,4.46%,5.41%,4.59%,4.59%
Total Shareholder Return,-2.78%,-1.56%,0.17%,1.77%,0.63%,0.09%,-1.49%,1.21%,-97.92%,-103.38%,-100.50%,-102.55%,-1.11%,2.51%,3.25%,3.96%,3.96%,3.32%,1.92%,1.90%,2.59%,2.59%,1.85%,1.09%,0.38%,1.11%,0.32%,-0.46%,0.31%,-0.18%,0.79%,4.18%,9.58%,14.26%,14.37%,13.14%,8.82%,4.82%,5.81%,4.59%,5.80%
