,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,Current
Current Ratio,5.86,6.05,5.83,4.83,4.78,3.31,3.69,5.08,4.45,4.14,5.13,6.23,5.19,5.56,5.76,6.05,5.56,5.31,5.39,5.65,5.11,4.56,4.41,4.72,4.38,3.81,3.87,4.37,4.22,4.11,4.32,3.90,3.31,2.97,3.32,3.45,3.47,3.69,4.15,4.92,4.92
Asset Turnover,Upgrade,0.35,0.36,0.35,0.32,0.34,0.34,0.33,0.34,0.34,0.33,0.33,0.34,0.33,0.34,0.33,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.28,0.29,0.29,0.28,0.28,0.26,0.26,0.27,0.28,0.30,0.30,0.31,0.33,0.34,0.33,0.31,0.30,0.29
Interest Coverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.55,0,0,27.07,38.03,783.28,113.34,42.63,38.90,-52.22,0,0
Return on Equity (ROE),Upgrade,16.83%,15.79%,15.70%,15.01%,13.73%,13.13%,13.13%,13.77%,14.24%,13.94%,13.62%,12.70%,11.86%,12.17%,13.03%,7.46%,10.76%,11.36%,12.49%,19.03%,17.68%,17.23%,16.52%,16.36%,17.35%,16.75%,16.99%,16.50%,16.99%,18.02%,18.17%,19.37%,18.12%,13.97%,14.75%,13.97%,13.81%,16.35%,14.38%,-
Return on Assets (ROA),Upgrade,14.54%,12.52%,12.38%,11.72%,10.99%,11.22%,10.69%,10.85%,11.59%,11.71%,11.23%,10.72%,10.03%,10.37%,10.95%,5.82%,8.45%,9.08%,9.93%,14.91%,12.92%,12.69%,12.08%,11.63%,12.37%,12.29%,12.37%,12.02%,12.61%,13.46%,13.11%,13.67%,13.18%,10.28%,10.89%,10.46%,10.61%,13.03%,11.40%,1836.00%
Return on Capital (ROIC),Upgrade,16.85%,15.81%,15.64%,14.88%,14.32%,13.52%,13.12%,13.03%,12.89%,12.91%,12.93%,13.01%,12.38%,12.33%,13.00%,7.16%,10.32%,10.89%,12.00%,18.41%,15.20%,14.86%,14.45%,14.19%,14.59%,14.48%,14.46%,14.56%,15.24%,16.18%,16.98%,17.93%,17.85%,26.99%,26.68%,24.17%,22.91%,14.25%,12.31%,-
Earnings Yield,1.03%,1.15%,1.13%,0.72%,0.92%,0.81%,0.50%,0.56%,0.63%,0.71%,0.64%,0.76%,0.74%,0.76%,0.61%,0.86%,0.92%,-0.54%,1.06%,0.76%,0.88%,0.96%,0.65%,0.61%,0.67%,0.64%,0.83%,0.47%,0.50%,0.43%,0.49%,0.40%,0.36%,0.38%,0.53%,0.11%,0.75%,0.82%,0.59%,0.92%,2.31%
FCF Yield,0.70%,2.76%,0.81%,0.67%,0.88%,1.96%,0.12%,-0.09%,1.37%,0.21%,0.13%,0.96%,1.56%,1.36%,0.66%,0.51%,1.29%,1.03%,-0.06%,0.76%,1.27%,1.80%,-0.15%,0.34%,0.92%,0.66%,0.33%,0.96%,0.92%,0.70%,0.01%,0.16%,0.57%,0.60%,-0.44%,0.35%,1.12%,0.87%,0.46%,0.63%,0.99%
Buyback Yield / Dilution,-3.28%,-3.30%,-2.28%,-2.59%,-3.64%,-4.76%,-5.05%,-4.63%,-3.69%,-2.61%,-2.90%,-1.35%,-1.90%,-2.96%,-2.53%,0.94%,-4.36%,-3.17%,-3.14%,-7.58%,-1.77%,-1.81%,-1.55%,-1.89%,-1.58%,-1.10%,-1.33%,-1.40%,-1.09%,-1.31%,-1.00%,-0.82%,-0.28%,-0.02%,-0.26%,-0.16%,-0.61%,-0.27%,0.69%,0.73%,0.73%
Total Shareholder Return,-3.28%,-3.30%,-2.28%,-2.59%,-3.64%,-4.76%,-5.05%,-4.63%,-3.69%,-2.61%,-2.90%,-1.35%,-1.90%,-2.96%,-2.53%,0.94%,-4.36%,-3.17%,-3.14%,-7.58%,-1.77%,-1.81%,-1.55%,-1.89%,-1.58%,-1.10%,-1.33%,-1.40%,-1.09%,-1.31%,-1.00%,-0.82%,-0.28%,-0.02%,-0.26%,-0.16%,-0.61%,-0.27%,0.69%,0.73%,0.73%
