,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,0.72,0.85,0.69,0.68,0.57,0.63,0.96,1.03,3.08,2.44,6.82,0.69,0.75,0.75,0.69,0.64,0.52,0.66,0.64,0.64,0.56,0.64,0.59,0.59,0.59,0.67,0.61,0.62,0.66,0.74,0.77,0.77,0.81,0.82,0.77,0.78,0.77,0.87,0.73,0.70,0.70
Asset Turnover,Upgrade,0.05,0.07,0.08,0.07,0.05,0.08,0.08,0.07,0.04,0.06,0.04,0.08,0.08,0.10,0.09,0.09,0.08,0.10,0.10,0.08,0.08,0.10,0.10,0.09,0.07,0.09,0.10,0.08,0.07,0.10,0.10,0.09,0.08,0.11,0.11,0.10,0.09,0.12,0.12,0.11
Interest Coverage,-5.77,-10.08,-0.10,4.60,-4.29,-10.27,-0.30,2.68,-3.70,-4.41,-3.16,22.58,-3.82,-6.03,-6.98,-3.36,-5.16,-7.70,-6.97,-2.00,-3.03,-7.14,3.62,-4.56,1.34,-6.57,-7.49,19.79,-2.71,-8.55,-8.39,-2.67,-3.55,-1.72,5.62,-17.47,-2.68,-8.95,-12.14,0,0
Return on Equity (ROE),Upgrade,8.08%,7.90%,6.57%,6.54%,5.95%,4.86%,5.80%,5.10%,4.42%,3.86%,5.71%,17.27%,17.37%,17.90%,17.96%,10.54%,10.93%,11.57%,11.75%,8.27%,7.25%,6.44%,1.17%,1.80%,-0.21%,-1.24%,4.33%,-7.67%,-5.94%,-4.27%,-3.35%,7.50%,7.93%,5.47%,3.76%,-1.38%,-2.00%,0.32%,1.93%,7.19%
Return on Assets (ROA),Upgrade,4.52%,4.46%,3.72%,3.67%,3.33%,2.76%,3.33%,2.93%,2.87%,2.48%,2.55%,6.72%,6.82%,7.19%,7.31%,4.61%,4.87%,5.14%,5.35%,3.71%,3.32%,2.98%,0.54%,0.84%,-0.09%,-0.56%,2.04%,-3.47%,-2.75%,-1.94%,-1.61%,3.64%,3.87%,2.67%,1.85%,-0.67%,-0.98%,0.15%,0.96%,3.60%
Return on Capital (ROIC),Upgrade,6.46%,6.37%,5.62%,5.84%,5.28%,4.49%,4.75%,4.28%,4.14%,4.06%,3.93%,9.38%,9.50%,10.10%,10.05%,7.54%,7.77%,8.20%,8.44%,5.74%,5.12%,4.76%,2.17%,2.59%,1.38%,0.67%,3.53%,-3.68%,-2.65%,-1.62%,-1.13%,5.71%,5.93%,4.48%,3.37%,8.05%,7.70%,9.00%,10.17%,5.51%
Earnings Yield,1.51%,2.12%,-0.25%,0.68%,0.59%,1.77%,0.11%,0.19%,0.81%,0.79%,0.86%,6.88%,0.98%,1.74%,1.59%,3.33%,1.71%,2.89%,2.56%,0.63%,1.16%,2.70%,-3.23%,1.40%,-1.38%,2.62%,4.71%,-13.97%,0.76%,3.33%,4.50%,0.79%,1.31%,0.40%,2.08%,-5.29%,0.65%,2.40%,3.13%,-,7.07%
FCF Yield,0.78%,2.66%,3.00%,1.09%,-2.00%,2.58%,1.27%,0.97%,-0.84%,1.42%,1.27%,1.64%,-1.45%,4.10%,1.22%,3.32%,0.66%,5.71%,2.68%,3.12%,-2.27%,6.67%,2.52%,4.05%,-2.88%,12.85%,4.42%,0.86%,-2.64%,7.12%,3.65%,1.46%,-3.13%,5.42%,2.97%,2.27%,-1.59%,5.17%,4.01%,0.00%,10.79%
Dividend Yield,0.63%,0.50%,0.50%,0.50%,0.55%,0.59%,0.49%,0.43%,0.45%,0.41%,0.37%,0.42%,0.43%,0.47%,0.50%,0.50%,0.54%,0.60%,0.67%,0.73%,0.68%,0.73%,0.99%,1.06%,1.46%,0.03%,0.00%,0.00%,0.00%,0.00%,0.73%,0.73%,0.71%,0.70%,0.79%,0.74%,0.80%,0.62%,0.64%,-,2.83%
Payout Ratio,41.74%,23.55%,-198.84%,72.79%,93.96%,33.23%,456.63%,229.57%,55.60%,51.19%,43.51%,6.14%,43.86%,27.31%,31.54%,15.03%,31.82%,20.87%,26.19%,116.58%,58.59%,26.93%,-30.66%,75.44%,-105.47%,0.97%,0.00%,0.00%,0.00%,0.05%,16.27%,92.38%,54.39%,174.42%,37.99%,-13.94%,123.45%,25.91%,20.55%,0.00%,45.36%
Buyback Yield / Dilution,Upgrade,-1.42%,-0.98%,-0.27%,-0.81%,-0.75%,-0.32%,-0.49%,0.43%,-9.74%,-15.82%,-16.29%,-16.53%,-5.56%,-0.19%,-0.09%,-0.05%,-0.05%,-0.05%,-0.05%,-0.09%,-0.14%,-0.18%,-0.28%,-0.14%,0.09%,-0.05%,-0.18%,-0.18%,-0.32%,-0.28%,-0.28%,-0.09%,-0.18%,-0.09%,0.18%,0.46%,0.23%,0.28%,0.32%,-
Total Shareholder Return,-0.79%,-0.48%,0.23%,-0.31%,-0.20%,0.26%,0.01%,0.86%,-9.29%,-15.41%,-15.92%,-16.11%,-5.13%,0.29%,0.41%,0.45%,0.50%,0.56%,0.62%,0.64%,0.54%,0.54%,0.71%,0.92%,1.55%,-0.02%,-0.18%,-0.18%,-0.32%,-0.27%,0.46%,0.64%,0.53%,0.61%,0.97%,1.20%,1.03%,0.90%,0.97%,-,2.83%
