,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Dividends Paid,"-1,688","-1,814","-1,806","-1,808","-1,802","-1,871","-1,865","-1,868","-1,856","-1,847","-1,851","-1,786","-1,773","-1,826","-1,823","-1,813","-1,813","-1,861","-1,853","-1,850","-1,858","-1,937","-1,932","-1,923","-1,906","-2,028","-2,030","-2,025","-2,011","-2,197","-2,182","-2,171","-2,155","-2,262","-2,255","-2,231","-2,224","-2,289","-2,290","-2,288"
Share Issuance / Repurchase,-894,50,"-1,412",-832,654,-188,-19,"-1,477",16,148,-65,"-1,364",-677,-625,"-1,922","-1,633",-921,"-1,351",-827,310,-146,"-1,016","-2,125","-3,319",-200,217,"-1,107","-2,800","-2,632","-2,826","-2,102","-4,187",-664,"-1,045","-3,812","-1,753",-927,408,"-1,188",-918
Debt Issued / Paid,696,-992,"-1,797","1,350","-1,190","-2,317",-87,"1,589","1,739","-1,956","1,409","-1,082",850,222,"2,021","3,294","-2,904","-3,649",24,"2,572","-3,062",-351,-61,"-1,553","8,051","-1,588","-3,593","-1,616",-632,"1,938",856,"3,500","-1,613",-851,"2,560",991,"1,398","-2,012","1,441","-2,846"
Other Financing Activities,-,-,-,-,-,-,-,-,"-1,730",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,3
Financing Cash Flow,"-1,886","-2,756","-5,015","-1,290","-2,338","-4,376","-1,971","-1,756","-1,831","-3,655",-507,"-4,232","-1,600","-2,229","-1,724",-152,"-5,638","-6,861","-2,656","1,032","-5,066","-3,304","-4,118","-6,795","5,945","-3,399","-6,730","-6,441","-5,275","-3,085","-3,428","-2,858","-4,432","-4,158","-3,507","-2,993","-1,753","-3,893","-2,038","-6,049"
Exchange Rate Effect,-68,35,-132,-116,-203,40,-152,-133,-11,-85,-43,-273,128,159,82,47,82,-192,-70,-43,18,7,-65,56,-170,40,31,115,-81,36,-127,-129,-56,-185,-235,53,12,0,-156,107
Net Cash Flow,"1,253",383,"-1,072",718,170,"-1,528",869,"1,698","-1,508",-793,354,"-1,405",-234,"-1,244",-545,"2,408","-2,106","-2,757",-24,"1,151",-958,"1,501","5,065","-3,025","9,114",788,"-2,789","-1,451","-1,934",281,82,"1,174","-3,018","-1,312",-504,144,742,650,"1,487","-1,843"
Free Cash Flow,"3,165","3,265","2,823","2,603","2,732","2,714","3,006","3,789","2,478","2,848","2,341","2,255","2,239","2,534","2,499","2,916","2,443","3,292","2,487","3,306","2,765","3,337","3,090","3,759","3,333","4,148","3,889","4,857","3,431","3,407","3,552","4,495","2,499","3,021","3,180","2,866","3,133","4,607","3,979","4,283"
Free Cash Flow Growth,6.75%,16.19%,114.03%,10.25%,-13.68%,-16.88%,6.48%,45.56%,-9.30%,4.94%,-22.12%,-40.49%,-9.64%,-11.03%,6.75%,29.31%,9.11%,29.91%,-0.48%,13.37%,13.18%,1.37%,24.25%,13.70%,20.54%,24.30%,25.86%,29.21%,2.94%,-17.86%,-8.67%,-7.45%,-27.16%,-11.33%,-10.47%,-36.24%,25.37%,52.50%,25.13%,49.44%
Free Cash Flow Margin,16.11%,24.21%,15.04%,14.07%,16.14%,16.40%,18.19%,22.40%,15.73%,17.69%,14.17%,13.38%,14.35%,15.76%,15.01%,16.76%,15.01%,19.95%,14.90%,18.96%,16.80%,19.52%,17.36%,20.61%,19.36%,23.44%,20.13%,24.60%,18.95%,17.98%,17.46%,21.45%,12.89%,15.48%,15.43%,13.80%,15.61%,22.42%,18.19%,19.98%
Free Cash Flow Per Share,1.09,1.21,0.98,0.90,0.95,1.00,1.05,1.32,0.87,1.07,0.83,0.82,0.83,0.99,0.93,1.09,0.92,1.31,0.95,1.26,1.05,1.33,1.17,1.43,1.27,1.68,1.48,1.86,1.32,1.39,1.39,1.77,0.99,1.26,1.27,1.16,1.27,1.96,1.69,1.82
