,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,0.46,0.46,0.45,0.47,0.48,0.49,0.50,0.47,0.47,0.48,0.45,0.43,0.29,0.28,0.29,0.29,0.29,0.29,0.32,0.35,0.36,0.32,0.31,0.35,1.09,1.09,2.12,1.77,46.05,1.75,1.77,29.77,32.71,96.00,235.95,2.26,20.28,17.61,7.67,8.31,8.31
Asset Turnover,Upgrade,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.56
Interest Coverage,-29.69,-30.08,-32.15,25.09,-28.76,-24.09,-23.00,18.92,-20.18,-18.74,-17.24,19.31,-13.85,-9.54,-7.49,9.01,-4.03,-2.35,-1.35,5.20,-0.71,-0.93,-1.39,7.62,0.00,-5.99,-7.93,16.38,-9.60,-7.47,-7.07,16.80,14.52,14.70,6.91,4.20,2.69,1.93,-0.75,0.60,0.60
Return on Equity (ROE),Upgrade,11.01%,11.27%,11.24%,11.19%,10.67%,10.67%,10.47%,10.80%,10.73%,11.05%,11.53%,11.50%,12.02%,12.37%,12.64%,12.71%,13.31%,14.25%,15.21%,16.97%,17.05%,17.65%,17.70%,17.07%,13.46%,10.61%,9.63%,5.88%,7.17%,7.98%,9.42%,10.41%,12.00%,14.16%,18.34%,19.62%,20.32%,18.53%,15.85%,246.93%
Return on Assets (ROA),Upgrade,0.83%,0.88%,0.87%,0.85%,0.81%,0.81%,0.81%,0.79%,0.82%,0.84%,0.85%,0.85%,0.90%,0.98%,0.99%,0.97%,1.04%,1.09%,1.16%,1.18%,1.30%,1.36%,1.36%,1.26%,0.95%,0.82%,0.72%,0.60%,0.71%,0.80%,0.89%,0.88%,0.85%,0.99%,1.18%,1.30%,1.38%,1.35%,1.26%,132.19%
Return on Capital (ROIC),Upgrade,-8.58%,-8.37%,-8.75%,-8.33%,-7.84%,-7.76%,-7.18%,-6.63%,-5.73%,-4.56%,-4.87%,-4.81%,-4.53%,-4.26%,-3.29%,-1.95%,-3.12%,-2.38%,-1.45%,0.36%,1.49%,1.84%,1.68%,1.05%,1.37%,0.67%,-0.03%,0.31%,-0.71%,-0.96%,-1.09%,-0.50%,2.51%,6.64%,12.59%,11.08%,8.53%,9.27%,6.60%,133.95%
Earnings Yield,0.92%,0.92%,0.84%,0.88%,0.76%,0.82%,1.00%,0.96%,1.11%,1.35%,1.20%,1.00%,1.03%,1.00%,1.06%,0.87%,1.11%,1.26%,1.38%,1.68%,1.64%,1.73%,1.75%,1.40%,1.84%,1.54%,1.49%,1.16%,1.21%,0.92%,1.11%,0.99%,0.88%,1.50%,1.49%,1.27%,1.67%,1.25%,1.13%,0.83%,4.44%
FCF Yield,0.05%,0.91%,2.20%,1.94%,-3.41%,1.16%,2.69%,1.91%,-1.15%,5.24%,-1.50%,3.08%,-0.76%,1.32%,2.08%,-1.01%,0.18%,4.35%,1.69%,13.68%,-4.65%,3.77%,9.56%,6.73%,23.02%,-38.25%,-0.45%,13.36%,-4.02%,-0.61%,1.19%,3.35%,1.73%,-6.83%,6.51%,-1.49%,10.01%,-5.29%,-5.25%,0.00%,-0.95%
Dividend Yield,0.28%,0.25%,0.26%,0.22%,0.25%,0.21%,0.27%,0.23%,0.30%,0.36%,0.32%,0.23%,0.29%,0.23%,0.28%,0.20%,0.26%,0.25%,0.34%,0.37%,0.47%,0.48%,0.50%,0.41%,0.65%,0.61%,0.70%,0.41%,0.36%,0.33%,0.34%,0.28%,0.32%,0.43%,0.40%,0.36%,0.59%,0.56%,0.56%,0.00%,1.55%
Payout Ratio,30.67%,26.54%,31.15%,24.86%,33.11%,24.93%,26.60%,23.80%,26.70%,26.55%,26.84%,23.18%,28.01%,23.48%,26.38%,22.78%,23.50%,19.63%,24.38%,22.25%,28.63%,27.85%,28.50%,29.58%,35.35%,39.64%,46.85%,35.77%,29.99%,35.97%,30.73%,28.67%,36.31%,28.50%,26.68%,28.00%,35.43%,44.36%,49.87%,0.00%,38.46%
Buyback Yield / Dilution,-2.26%,-1.94%,-1.54%,-1.23%,-0.92%,-0.99%,-0.91%,-0.76%,-0.53%,-0.53%,-0.45%,-0.83%,-1.58%,-1.35%,-1.42%,-1.27%,-0.81%,-0.96%,-0.81%,0.29%,1.32%,1.98%,4.11%,4.51%,3.72%,3.22%,1.07%,-43.46%,-46.21%,-46.52%,-46.68%,-2.53%,-0.69%,-0.42%,0.16%,1.52%,3.31%,4.15%,3.59%,2.40%,2.40%
Total Shareholder Return,-1.98%,-1.70%,-1.28%,-1.01%,-0.66%,-0.78%,-0.65%,-0.53%,-0.23%,-0.17%,-0.13%,-0.60%,-1.29%,-1.12%,-1.15%,-1.07%,-0.55%,-0.72%,-0.48%,0.67%,1.79%,2.46%,4.60%,4.92%,4.37%,3.83%,1.77%,-43.05%,-45.85%,-46.19%,-46.34%,-2.25%,-0.37%,0.00%,0.56%,1.88%,3.90%,4.71%,4.15%,2.40%,3.96%
