,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Total Long-Term Liabilities,"23,648","23,675","23,809","22,389","23,757","22,755","22,799","22,516","21,479","22,662","22,633","23,056","25,746","25,574","25,687","25,292","20,992","20,990","20,954","19,773","19,438","34,995","35,045","34,575","34,740","34,789","34,976","35,090","35,386","35,737","35,305","32,678","32,550","31,067","30,838","30,088","32,261","31,506","29,264","29,445"
Total Liabilities,"30,706","31,259","28,855","29,756","31,430","31,650","29,060","29,083","28,549","31,278","28,145","29,951","33,121","33,874","31,269","31,954","27,784","28,465","27,342","28,419","40,631","45,114","42,997","42,237","42,914","45,943","44,376","43,380","44,449","45,741","41,088","40,790","41,129","41,995","39,149","38,185","40,877","40,652","40,928","39,826"
Total Debt,"14,517","13,992","13,993","13,993","14,693","13,901","13,920","12,921","12,847","12,850","12,837","13,878","13,881","13,884","13,887","13,890","13,894","13,897","13,900","13,903","25,746","29,168","29,240","27,903","28,042","29,971","29,042","29,255","29,471","29,680","28,241","28,127","28,044","27,922","27,680","26,291","26,680","25,387","27,195","25,098"
Debt Growth,4.60%,0.82%,-5.92%,-5.94%,1.21%,-0.65%,-0.52%,-7.66%,-12.56%,-7.56%,-7.78%,7.41%,8.05%,8.05%,8.18%,0.09%,0.09%,0.09%,0.09%,0.09%,85.30%,109.89%,110.36%,100.70%,8.92%,2.75%,-0.68%,4.85%,5.10%,-0.97%,-2.76%,-3.86%,-4.84%,-5.92%,-1.99%,-6.53%,-4.86%,-9.08%,-1.75%,-4.54%
Common Stock,"-19,671","-19,955","-20,074","-20,318","-20,581","-20,793","-21,041","-21,074","-21,097","-21,295","-21,435","-21,594","-22,084","-22,652","-23,683","-24,430","-24,977","-25,495","-25,921","-26,277","-26,628","-26,786","-26,971","-26,963","-27,453","-27,452","-27,446","-27,436","-27,499","-27,820","-28,206","-28,522","-29,214","-29,786","-30,278","-30,634","-30,994","-30,995","-31,458","-31,703"
Retained Earnings,"25,168","25,388","25,698","26,066","26,277","26,271","26,698","27,118","27,257","27,367","27,915","27,816","36,906","37,124","37,939","38,542","42,251","42,816","43,369","43,805","43,962","43,582","44,081","39,910","36,539","36,528","36,908","34,356","34,679","34,507","35,065","30,685","30,664","30,988","30,252","28,785","29,792","29,898","30,340","30,767"
Comprehensive Income,"-1,378","-1,318","-1,229","-1,454","-2,682","-2,945","-2,878","-3,157","-3,280","-3,327","-3,340","-3,278","-2,052","-2,212","-1,838","-1,946","-1,897","-1,927","-1,652","-2,034","-2,547","-2,717","-2,646","-2,402","-2,864","-2,533","-3,774","-3,781","-4,341","-3,774","-3,602","-3,430","-3,056","-2,962","-2,377","-2,383","-2,771","-2,779","-2,709","-2,471"
Shareholders' Equity,"4,119","4,115","4,395","4,294","3,014","2,533","2,779","2,887","2,880","2,745","3,140","2,944","12,770","12,260","12,418","12,166","15,377","15,394","15,796","15,494","14,787","14,079","14,464","10,545","6,222","6,543","5,688","3,139","2,839","2,913","3,257","-1,267","-1,606","-1,760","-2,403","-4,232","-3,973","-3,876","-3,827","-3,407"
Net Cash / Debt,"-11,342","-10,372","-12,800","-11,752","-11,372","-10,227","-12,797","-11,014","-10,478","-9,035","-12,018","-11,580","-9,312","-8,656","-11,632","-11,308","-12,641","-11,706","-12,470","-11,510","-24,413","-25,816","-27,444","-26,299","-25,925","-24,355","-24,216","-25,132","-24,526","-23,888","-26,364","-25,170","-23,500","-22,569","-25,113","-23,808","-22,650","-21,474","-26,321","-23,561"
Working Capital,-468,-607,-571,"-1,705",-795,"-1,662","-1,628","-1,056","-2,159","-1,118",-912,-492,-115,-674,-971,"-1,506","-2,448","-2,651","-2,257","-3,481","-16,894","-3,857","-3,469","-3,371","-3,350","-3,219","-2,396","-1,891","-1,946","-1,975","-1,599","-2,092","-2,496","-4,166","-4,225","-4,077","-1,396","-1,994","-7,326","-6,991"
Book Value Per Share,2.06,2.06,2.21,2.17,1.52,1.29,1.41,1.47,1.47,1.40,1.60,1.51,6.55,6.32,6.43,6.34,8.06,8.10,8.35,8.22,7.87,7.51,7.73,5.64,3.33,3.52,3.06,1.69,1.53,1.57,1.76,-0.69,-0.87,-0.97,-1.33,-2.35,-2.22,-2.17,-2.14,-1.92
