,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Shares Outstanding (Basic),"2,000","1,993","1,986","1,983","1,976","1,969","1,967","1,961","1,961","1,958","1,956","1,954","1,950","1,939","1,932","1,919","1,908","1,900","1,893","1,885","1,879","1,874","1,871","1,868","1,868","1,858","1,858","1,858","1,858","1,859","1,851","1,844","1,837","1,817","1,811","1,801","1,792","1,786","1,785","1,775"
Shares Change,-1.24%,-0.85%,-1.11%,-1.05%,-1.18%,-1.18%,-1.00%,-1.15%,-0.80%,-0.58%,-0.52%,-0.35%,-0.53%,-0.95%,-1.27%,-1.81%,-2.16%,-2.01%,-2.02%,-1.74%,-1.53%,-1.37%,-1.15%,-0.91%,-0.58%,-0.86%,-0.67%,-0.52%,-0.52%,0.02%,-0.42%,-0.77%,-1.15%,-2.23%,-2.17%,-2.35%,-2.44%,-1.74%,-1.41%,-1.46%
EPS (Basic),0.24,0.59,0.64,0.70,0.63,0.52,0.73,0.78,0.64,0.62,0.85,0.55,5.26,0.72,1.03,0.97,2.59,1.00,0.99,1.03,0.67,0.60,1.07,-1.39,-0.97,0.83,1.04,-0.51,1.03,0.77,1.16,-1.48,0.88,1.08,0.49,0.12,1.50,1.00,1.19,1.22
EPS (Diluted),0.24,0.59,0.64,0.70,0.63,0.52,0.73,0.78,0.64,0.62,0.85,0.55,5.26,0.72,1.03,0.97,2.59,1.00,0.99,1.03,0.66,0.60,1.07,-1.39,-0.97,0.83,1.04,-0.51,1.04,0.77,1.16,-1.48,0.88,1.08,0.49,0.12,1.50,1.00,1.19,1.22
EPS Growth,-56.36%,-14.49%,1.59%,0%,162.50%,-11.86%,14.06%,11.43%,1.59%,19.23%,16.44%,-29.49%,721.88%,16.13%,21.18%,76.36%,-50.76%,38.89%,-3.88%,6.19%,-74.52%,-40.00%,8.08%,-,-,38.33%,-2.80%,-,-,-7.23%,11.54%,-,-15.38%,40.26%,-57.76%,-,70.45%,-7.41%,142.86%,916.67%
Free Cash Flow,"1,475","2,098","-1,399","2,245","1,556","2,450","-1,302","2,780","1,686","2,692","-1,681","2,391",235,"2,642",-788,"2,139",709,"2,775","1,003","2,656","1,719","2,251",62,"2,801","2,477","3,077","1,763",842,"2,472","3,014",-388,"3,014","2,596","3,030",-552,"3,012","2,561","2,929",76,"2,912"
Free Cash Flow Per Share,0.74,1.05,-0.70,1.13,0.79,1.24,-0.66,1.42,0.86,1.38,-0.86,1.22,0.12,1.36,-0.41,1.11,0.37,1.46,0.53,1.41,0.92,1.20,0.03,1.50,1.33,1.66,0.95,0.45,1.33,1.62,-0.21,1.63,1.41,1.67,-0.30,1.67,1.43,1.64,0.04,1.64
Dividend Per Share,0.480,0.480,0.480,0.520,0.520,0.520,0.520,0.565,0.565,0.565,0.565,0.610,0.610,0.610,0.610,0.660,0.660,0.700,0.700,0.800,0.800,0.800,0.800,0.840,0.840,0.840,0.840,0.860,0.860,0.860,0.860,0.900,0.900,0.900,0.900,0.940,0.940,0.940,0.940,0.980
Dividend Growth,9.09%,9.09%,9.09%,8.33%,8.33%,8.33%,8.33%,8.65%,8.65%,8.65%,8.65%,7.96%,7.96%,7.96%,7.96%,8.20%,8.20%,14.75%,14.75%,21.21%,21.21%,14.29%,14.29%,5.00%,5.00%,5.00%,5.00%,2.38%,2.38%,2.38%,2.38%,4.65%,4.65%,4.65%,4.65%,4.44%,4.44%,4.44%,4.44%,4.26%
Gross Margin,39.61%,40.89%,41.61%,41.20%,41.98%,42.64%,43.41%,45.47%,43.08%,43.79%,45.35%,45.62%,44.93%,45.64%,46.74%,47.12%,47.57%,48.07%,49.82%,47.61%,47.79%,49.95%,50.14%,51.01%,51.34%,45.18%,51.63%,52.18%,49.90%,54.21%,53.81%,54.13%,53.00%,57.25%,56.03%,56.44%,57.44%,58.21%,57.73%,58.89%
Operating Margin,29.59%,31.43%,31.57%,30.80%,30.55%,32.13%,33.63%,35.05%,31.10%,32.59%,36.96%,34.50%,31.86%,36.81%,37.94%,38.48%,36.67%,37.92%,39.62%,37.40%,28.52%,39.77%,41.05%,42.94%,40.40%,36.74%,43.91%,44.36%,40.94%,44.57%,45.93%,43.49%,43.69%,48.95%,47.46%,47.51%,46.11%,48.21%,44.64%,49.18%
Profit Margin,8.03%,21.30%,20.17%,21.52%,19.75%,17.54%,21.90%,22.81%,19.74%,20.06%,25.35%,15.83%,164.36%,23.03%,29.85%,27.73%,81.40%,31.01%,29.75%,28.42%,20.44%,19.90%,30.16%,-37.92%,-30.11%,24.41%,30.52%,-13.37%,30.52%,23.59%,30.98%,-40.11%,25.96%,33.25%,13.62%,3.42%,44.02%,31.25%,32.53%,34.48%
Free Cash Flow Margin,24.26%,38.03%,-22.36%,34.59%,24.86%,42.21%,-19.69%,41.50%,26.69%,44.38%,-25.78%,34.63%,3.76%,43.43%,-11.83%,31.79%,11.62%,45.43%,15.91%,38.85%,28.12%,40.00%,0.94%,40.85%,41.24%,48.39%,27.69%,11.82%,39.21%,49.93%,-5.59%,44.41%,41.50%,51.43%,-8.44%,45.98%,41.91%,51.22%,1.17%,46.36%
Effective Tax Rate,31.56%,34.94%,35.12%,33.92%,35.25%,34.83%,35.73%,33.25%,36.76%,35.33%,34.74%,36.67%,34.57%,32.97%,31.63%,29.40%,-127.69%,23.16%,26.60%,25.47%,26.86%,26.07%,23.23%,-,-,26.45%,24.40%,-,24.34%,26.60%,26.10%,-,28.77%,26.71%,44.49%,44.96%,0.52%,27.91%,24.55%,25.52%
EBITDA,"1,022","2,009","2,225","2,376","2,180","1,820","2,499","2,544","2,255","2,131","2,774","1,956","15,937","2,321","3,138","2,863","2,415","2,684","2,785","2,830","1,930","1,952","2,965","-1,776",-864,"2,450","2,943",52,"2,924","2,311","3,268","-2,976","2,627","3,006","1,942",732,"2,993","2,760","3,125","3,260"
EBITDA Margin,16.81%,36.41%,35.57%,36.60%,34.84%,31.36%,37.79%,37.98%,35.69%,35.13%,42.54%,28.33%,254.91%,38.16%,47.10%,42.55%,39.58%,43.94%,44.17%,41.39%,31.57%,34.68%,44.80%,-25.90%,-14.38%,38.53%,46.22%,0.73%,46.38%,38.29%,47.12%,-43.85%,42.00%,51.02%,29.68%,11.18%,48.98%,48.26%,48.02%,51.90%
Depreciation & Amortization,54,50,50,49,59,49,51,50,75,49,49,51,55,52,52,51,54,53,51,64,59,53,53,57,63,65,65,62,65,63,65,62,54,52,57,54,63,52,62,80
EBIT,968,"1,959","2,175","2,327","2,121","1,771","2,448","2,494","2,180","2,082","2,725","1,905","15,882","2,269","3,086","2,812","2,361","2,631","2,734","2,766","1,871","1,899","2,912","-1,833",-927,"2,385","2,878",-10,"2,859","2,248","3,203","-3,038","2,573","2,954","1,885",678,"2,930","2,708","3,063","3,180"
EBIT Margin,15.92%,35.51%,34.77%,35.85%,33.89%,30.51%,37.02%,37.23%,34.50%,34.32%,41.79%,27.59%,254.03%,37.30%,46.32%,41.79%,38.70%,43.07%,43.36%,40.46%,30.60%,33.74%,43.99%,-26.74%,-15.43%,37.51%,45.20%,-0.14%,45.35%,37.24%,46.18%,-44.77%,41.14%,50.14%,28.81%,10.35%,47.95%,47.35%,47.07%,50.63%
