,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Current Ratio,1.13,1.29,1.21,1.32,1.49,1.66,1.64,1.70,0.79,0.78,0.92,0.80,0.78,0.84,0.98,1.11,1.30,1.67,1.34,1.52,1.22,1.00,1.00,1.20,1.34,1.60,1.77,1.85,1.97,3.24,1.21,1.08,1.16,1.12,1.15,1.06,0.95,0.89,1.00,0.93,0.93
Asset Turnover,Upgrade,0.25,0.26,0.26,0.25,0.22,0.24,0.23,0.22,0.12,0.14,0.13,0.14,0.14,0.15,0.15,0.14,0.14,0.14,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.12,0.11,0.11,0.11,0.09,0.09,0.10,0.09,0.10,0.10,0.10,0.10,0.10,0.11,0.11
Interest Coverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.24,0,0,0,0,3.08,10.41,9.64,11.63,9.13,6.58,5.02,5.85,-9.69,-11.01,-11.01
Return on Equity (ROE),Upgrade,15.93%,18.08%,18.29%,17.49%,17.56%,17.08%,16.60%,7.55%,8.17%,7.80%,7.58%,9.77%,10.82%,11.53%,12.37%,14.05%,13.44%,13.21%,12.50%,11.13%,10.08%,9.13%,8.64%,9.06%,9.73%,10.31%,9.88%,9.81%,8.94%,7.39%,7.31%,6.95%,6.89%,7.28%,7.38%,6.26%,5.78%,5.94%,5.54%,3.55%
Return on Assets (ROA),Upgrade,9.79%,9.90%,10.37%,10.27%,11.32%,10.59%,10.55%,4.78%,4.91%,4.58%,4.94%,6.58%,7.72%,8.16%,8.93%,10.31%,10.42%,10.06%,9.53%,8.23%,7.17%,6.66%,6.39%,6.69%,7.51%,7.92%,7.52%,7.47%,5.70%,3.36%,3.43%,3.41%,3.48%,3.74%,4.02%,3.50%,3.41%,3.54%,3.41%,3.55%
Return on Capital (ROIC),Upgrade,16.21%,18.34%,18.47%,17.56%,17.54%,17.00%,16.49%,6.98%,6.95%,6.78%,7.42%,9.80%,10.95%,11.61%,12.41%,13.96%,13.29%,13.03%,12.25%,10.89%,9.12%,8.73%,8.39%,8.73%,9.37%,9.93%,9.53%,9.57%,6.84%,4.53%,4.80%,4.94%,5.06%,5.24%,5.74%,5.13%,5.01%,5.16%,4.91%,3.40%
Earnings Yield,0.32%,0.43%,0.49%,0.58%,0.42%,0.43%,0.43%,0.40%,0.14%,0.36%,0.31%,0.36%,0.60%,0.57%,0.48%,0.59%,0.93%,0.47%,0.46%,0.42%,0.44%,0.35%,0.38%,0.40%,0.40%,0.41%,0.39%,0.28%,0.31%,0.21%,0.14%,0.24%,0.25%,0.22%,0.29%,0.37%,0.23%,0.21%,0.28%,0.29%,0.89%
FCF Yield,0.02%,0.47%,0.31%,2.22%,0.74%,-0.10%,0.29%,1.04%,0.25%,0.50%,0.14%,0.95%,0.83%,0.50%,-0.14%,1.31%,0.72%,0.45%,0.19%,1.11%,0.93%,0.14%,0.13%,1.22%,0.57%,0.39%,0.23%,1.18%,0.47%,0.36%,-0.18%,1.03%,0.43%,0.22%,0.43%,0.80%,0.85%,0.43%,-0.19%,1.00%,1.79%
Buyback Yield / Dilution,-4.57%,-2.54%,-1.50%,-0.89%,-1.11%,-2.66%,-3.02%,-6.18%,-8.85%,-7.32%,-7.46%,-2.93%,0.36%,-1.19%,-0.72%,-1.34%,-2.32%,-2.61%,-3.01%,-0.99%,0.63%,1.02%,0.61%,-2.12%,-3.94%,-4.03%,-3.29%,-2.92%,-2.22%,-1.64%,-1.63%,-1.46%,-0.92%,-0.54%,-0.29%,0.28%,-0.15%,-1.02%,-1.02%,-1.30%,-1.30%
Total Shareholder Return,-4.57%,-2.54%,-1.50%,-0.89%,-1.11%,-2.66%,-3.02%,-6.18%,-8.85%,-7.32%,-7.46%,-2.93%,0.36%,-1.19%,-0.72%,-1.34%,-2.32%,-2.61%,-3.01%,-0.99%,0.63%,1.02%,0.61%,-2.12%,-3.94%,-4.03%,-3.29%,-2.92%,-2.22%,-1.64%,-1.63%,-1.46%,-0.92%,-0.54%,-0.29%,0.28%,-0.15%,-1.02%,-1.02%,-1.30%,-1.30%
