,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,2.14,2.40,2.32,2.41,2.18,2.42,2.51,2.25,1.84,2.11,2.30,1.23,1.11,1.14,1.07,0.87,0.73,0.80,0.76,1.11,1.10,1.11,1.08,0.83,0.96,1.27,0.73,0.72,0.71,0.72,0.83,0.78,1.28,1.58,1.41,0.67,0.80,0.94,0.53,0.50,0.50
Asset Turnover,Upgrade,0.10,0.11,0.10,0.11,0.10,0.10,0.09,0.09,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.05,0.06,0.05,0.05,0.06,0.06,0.06
Interest Coverage,11.27,12.64,12.27,14.71,12.45,12.49,12.29,11.69,8.94,9.42,9.98,9.48,5.63,6.42,6.83,8.00,6.95,8.20,7.80,7.70,7.93,8.17,7.89,8.13,7.69,7.02,5.90,5.98,6.61,7.03,6.93,5.74,8.01,8.12,9.52,7.67,10.72,12.51,10.52,9.24,9.24
Return on Equity (ROE),Upgrade,12.87%,13.34%,13.46%,13.59%,13.62%,13.32%,13.13%,13.14%,12.71%,12.22%,11.99%,11.38%,11.14%,11.08%,10.99%,14.16%,14.32%,14.70%,14.97%,12.20%,13.55%,13.46%,13.46%,18.63%,17.08%,16.28%,15.40%,9.06%,9.27%,9.61%,9.88%,9.97%,8.49%,8.26%,8.45%,7.05%,6.90%,7.30%,7.29%,7.93%
Return on Assets (ROA),Upgrade,6.85%,7.34%,7.35%,7.68%,7.29%,7.40%,7.14%,6.85%,6.77%,6.59%,6.54%,4.60%,4.68%,4.83%,4.98%,6.79%,7.28%,6.99%,7.42%,6.19%,7.16%,7.07%,6.48%,9.76%,9.03%,8.40%,6.62%,3.95%,4.18%,4.47%,4.72%,4.86%,4.49%,4.47%,4.80%,4.19%,4.15%,4.45%,4.41%,4.91%
Return on Capital (ROIC),Upgrade,9.28%,9.80%,9.71%,10.05%,9.55%,9.62%,9.23%,8.35%,8.38%,8.18%,8.17%,6.15%,6.44%,6.67%,7.02%,9.41%,10.07%,9.58%,10.29%,8.68%,8.98%,9.07%,8.14%,8.19%,7.93%,7.31%,5.64%,5.61%,5.87%,6.26%,6.41%,6.14%,5.76%,5.36%,5.54%,5.40%,5.27%,5.52%,5.58%,5.94%
Earnings Yield,1.11%,1.08%,1.06%,1.19%,0.90%,0.99%,1.02%,1.09%,0.82%,0.92%,0.90%,0.98%,0.75%,0.76%,0.76%,1.67%,0.73%,0.80%,0.80%,0.93%,1.03%,0.64%,0.75%,2.36%,0.74%,0.54%,0.57%,0.57%,0.68%,0.58%,0.62%,0.55%,0.58%,0.64%,0.86%,0.54%,0.60%,0.71%,0.67%,0.67%,2.38%
FCF Yield,1.52%,0.89%,1.48%,1.62%,1.45%,0.93%,1.39%,1.36%,1.07%,0.93%,1.66%,1.38%,1.71%,0.67%,1.21%,1.33%,0.94%,0.88%,1.31%,1.62%,0.76%,0.74%,1.04%,1.23%,1.09%,1.08%,0.30%,1.23%,1.28%,0.83%,0.93%,1.08%,0.92%,-0.19%,0.60%,0.12%,0.95%,0.58%,1.18%,1.00%,3.31%
Dividend Yield,0.15%,0.14%,0.14%,0.13%,0.14%,0.14%,0.16%,0.13%,0.16%,0.17%,0.16%,0.16%,0.17%,0.15%,0.14%,0.14%,0.15%,0.15%,0.14%,0.16%,0.13%,0.12%,0.13%,0.13%,0.16%,0.13%,0.13%,0.12%,0.14%,0.12%,0.13%,0.11%,0.13%,0.16%,0.17%,0.14%,0.15%,0.14%,0.14%,0.12%,0.55%
Payout Ratio,13.49%,12.68%,12.86%,10.77%,16.06%,14.64%,15.65%,12.04%,19.93%,19.11%,18.10%,16.75%,22.42%,19.77%,18.68%,8.17%,19.92%,18.56%,17.04%,16.88%,12.91%,19.18%,17.26%,5.53%,22.10%,24.41%,22.78%,21.15%,20.35%,20.61%,20.41%,20.67%,22.71%,24.33%,20.03%,26.73%,25.54%,19.87%,20.94%,18.69%,23.27%
Buyback Yield / Dilution,-0.59%,-0.66%,-0.70%,-0.74%,-0.78%,-0.74%,-0.60%,-0.70%,-0.94%,-0.88%,-0.90%,-0.73%,-0.74%,-0.92%,-1.13%,-1.25%,-1.09%,-0.96%,-0.89%,-0.61%,-0.48%,-0.67%,-0.57%,-0.67%,-0.57%,-0.38%,-0.67%,-0.76%,-0.66%,-0.85%,-0.76%,-0.66%,-0.66%,-0.38%,-0.09%,-0.09%,-0.28%,-0.56%,-0.75%,-0.84%,-0.84%
Total Shareholder Return,-0.44%,-0.52%,-0.57%,-0.61%,-0.64%,-0.60%,-0.44%,-0.57%,-0.78%,-0.71%,-0.74%,-0.57%,-0.57%,-0.77%,-0.99%,-1.11%,-0.94%,-0.81%,-0.75%,-0.46%,-0.35%,-0.55%,-0.44%,-0.54%,-0.41%,-0.25%,-0.54%,-0.64%,-0.53%,-0.73%,-0.63%,-0.55%,-0.53%,-0.22%,0.08%,0.05%,-0.13%,-0.42%,-0.61%,-0.72%,-0.29%
