,2014-04-05,2014-07-05,2014-10-04,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-04-04,2020-07-04,2020-10-03,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-31,Current
Current Ratio,3.33,3.22,3.15,3.07,3.85,3.64,3.50,4.15,3.87,3.38,3.53,2.72,2.42,2.16,2.12,2.42,2.49,3.05,3.15,3.08,3.37,3.56,3.36,3.34,3.54,4.39,3.78,3.61,3.50,3.11,2.53,2.48,2.88,2.62,3.10,3.39,3.74,3.82,3.72,3.57,3.57
Asset Turnover,Upgrade,0.34,0.35,0.37,0.32,0.30,0.29,0.28,0.24,0.26,0.28,0.28,0.26,0.30,0.32,0.31,0.32,0.35,0.37,0.38,0.35,0.34,0.33,0.30,0.28,0.31,0.23,0.25,0.26,0.33,0.38,0.41,0.40,0.37,0.37,0.33,0.27,0.27,0.29,0.26,0.22
Interest Coverage,5.98,6.38,9.86,9.97,3.69,6.11,8.81,7.25,3.94,9.99,10.58,9.61,13.39,12.10,9.38,8.38,14.64,31.65,28.39,28.42,25.14,17.15,13.21,9.52,11.63,6.59,8.39,15.53,33.58,58.31,66.53,73.69,68.19,61.43,55.85,61.63,157.81,446.80,-108.61,-32.72,-32.72
Return on Equity (ROE),Upgrade,6.76%,7.50%,8.71%,9.19%,8.81%,8.46%,8.17%,4.82%,4.86%,6.20%,6.63%,9.32%,12.54%,13.25%,13.01%,15.25%,14.81%,18.03%,21.42%,24.11%,24.80%,21.47%,17.32%,12.27%,7.77%,5.02%,4.18%,6.69%,14.36%,24.82%,37.07%,48.71%,52.49%,53.75%,48.58%,41.31%,34.96%,27.81%,24.41%,21.61%
Return on Assets (ROA),Upgrade,3.40%,3.76%,4.35%,4.57%,4.51%,4.30%,4.13%,2.51%,2.51%,3.15%,3.39%,4.82%,6.43%,6.89%,6.71%,8.41%,8.25%,9.68%,11.68%,13.17%,13.87%,12.20%,9.78%,6.93%,4.42%,2.73%,2.21%,3.58%,7.76%,13.23%,19.94%,26.44%,27.87%,28.53%,26.82%,23.42%,20.62%,16.62%,14.58%,12.80%
Return on Capital (ROIC),Upgrade,5.86%,6.33%,7.13%,7.45%,7.36%,7.28%,7.24%,3.16%,3.29%,4.03%,4.08%,8.14%,10.12%,10.57%,10.26%,11.87%,11.62%,13.55%,16.83%,18.73%,19.34%,17.11%,13.55%,10.26%,7.85%,5.62%,5.14%,10.62%,15.18%,22.63%,31.25%,36.37%,38.18%,39.59%,37.54%,33.07%,28.34%,22.90%,20.18%,17.37%
Earnings Yield,0.68%,0.91%,1.48%,1.34%,0.45%,0.88%,1.86%,-0.48%,0.47%,1.46%,1.71%,0.84%,1.87%,1.74%,1.50%,1.89%,1.82%,3.43%,3.38%,4.03%,2.81%,2.30%,1.81%,0.63%,0.19%,0.87%,1.38%,2.47%,3.91%,5.26%,7.50%,7.03%,5.17%,9.21%,6.11%,3.73%,2.90%,3.56%,2.94%,1.83%,9.92%
FCF Yield,-0.67%,0.65%,2.23%,1.95%,3.21%,3.76%,3.73%,2.39%,3.10%,1.00%,1.36%,1.51%,0.75%,0.08%,1.74%,0.65%,-0.23%,2.78%,3.83%,0.84%,2.02%,1.05%,3.92%,1.15%,-1.99%,6.28%,3.25%,0.79%,0.90%,3.36%,4.34%,6.86%,4.99%,6.26%,8.45%,5.99%,1.72%,3.40%,5.21%,0.00%,8.98%
Dividend Yield,0.73%,0.73%,0.71%,0.76%,0.79%,0.84%,0.98%,0.93%,0.79%,0.75%,0.76%,0.63%,0.63%,0.65%,0.68%,0.60%,0.62%,0.61%,0.61%,0.75%,0.69%,0.73%,0.81%,0.72%,1.14%,0.98%,0.88%,0.76%,0.51%,0.43%,0.42%,0.37%,0.34%,0.48%,0.48%,0.38%,0.33%,0.32%,0.33%,0.00%,1.16%
Payout Ratio,106.89%,80.72%,48.43%,56.50%,176.57%,96.00%,52.83%,-193.43%,169.82%,51.40%,44.58%,75.43%,33.99%,37.58%,45.29%,31.52%,34.39%,17.84%,17.93%,18.61%,24.59%,31.84%,44.65%,113.88%,604.69%,112.67%,63.60%,30.84%,13.15%,8.14%,5.64%,5.19%,6.57%,5.25%,7.80%,10.31%,11.48%,8.85%,11.22%,0.00%,11.99%
Buyback Yield / Dilution,-0.29%,-0.30%,-0.25%,-0.25%,-0.22%,-0.23%,-0.18%,-0.07%,0.37%,0.35%,0.27%,0.09%,-0.58%,-0.52%,-0.23%,0.13%,0.21%,0.57%,1.24%,2.98%,4.15%,4.21%,3.73%,2.08%,1.38%,0.99%,0.50%,0.06%,0.14%,1.78%,4.05%,7.49%,10.06%,11.36%,10.86%,8.97%,6.50%,5.00%,4.09%,3.36%,3.36%
Total Shareholder Return,0.44%,0.43%,0.46%,0.51%,0.57%,0.62%,0.81%,0.85%,1.16%,1.11%,1.03%,0.72%,0.05%,0.14%,0.45%,0.73%,0.83%,1.18%,1.84%,3.73%,4.84%,4.94%,4.54%,2.80%,2.52%,1.96%,1.39%,0.82%,0.65%,2.21%,4.47%,7.86%,10.40%,11.85%,11.34%,9.35%,6.84%,5.32%,4.42%,3.36%,4.52%
