,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2020-12-26,2021-03-27,2021-06-26,2021-09-25,2021-12-25,2022-03-26,2022-06-25,2022-09-24,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30,Current
Current Ratio,2.08,2.04,2.11,2.11,1.90,1.94,2.05,1.81,2.00,2.19,2.29,1.95,2.23,2.02,2.00,1.95,1.96,1.92,1.99,1.91,1.58,1.52,1.60,1.43,1.66,1.40,1.49,1.87,1.71,1.71,1.69,1.57,1.44,1.44,1.48,1.33,1.47,1.60,1.52,1.50,1.50
Asset Turnover,Upgrade,0.58,0.78,0.62,0.78,0.57,0.78,0.60,0.69,0.57,0.72,0.59,0.72,0.53,0.72,0.59,0.68,0.52,0.72,0.58,0.69,0.34,0.44,0.37,0.41,0.33,0.48,0.38,0.41,0.38,0.47,0.39,0.43,0.39,0.50,0.41,0.47,0.37,0.46,0.37,0.40
Interest Coverage,173.41,685.16,241.61,287.54,107.21,294.67,178.02,421.63,96.17,130.50,127.95,116.89,34.70,83.42,39.51,43.38,21.21,54.93,34.34,40.57,20.98,55.56,33.02,39.37,22.29,53.06,34.99,22.81,31.93,72.51,48.36,44.80,34.56,73.98,49.21,35.08,19.28,45.32,35.74,27.97,27.97
Return on Equity (ROE),Upgrade,27.65%,27.08%,28.83%,28.67%,28.91%,28.92%,30.72%,29.46%,31.05%,28.17%,29.03%,30.08%,31.15%,31.39%,31.82%,29.79%,33.03%,34.16%,33.79%,34.09%,36.20%,35.58%,37.20%,35.88%,42.05%,40.62%,40.37%,38.93%,45.70%,44.33%,45.12%,49.79%,56.03%,53.79%,53.53%,53.31%,56.65%,53.15%,53.53%,51.50%
Return on Assets (ROA),Upgrade,16.20%,16.93%,16.21%,18.23%,16.37%,17.61%,16.83%,17.31%,16.38%,16.41%,16.13%,16.34%,14.44%,15.41%,14.90%,14.73%,13.52%,15.66%,15.69%,17.25%,9.89%,10.35%,10.22%,10.63%,9.48%,10.42%,11.04%,10.62%,11.50%,11.42%,11.77%,12.84%,13.05%,13.08%,13.13%,12.82%,12.26%,12.28%,12.28%,12.09%
Return on Capital (ROIC),Upgrade,25.94%,27.04%,25.67%,28.65%,27.57%,28.85%,26.82%,26.40%,25.98%,24.75%,23.97%,25.13%,21.53%,23.46%,23.13%,22.93%,21.63%,24.86%,24.67%,27.31%,12.74%,13.26%,12.94%,13.51%,12.33%,14.07%,14.69%,14.11%,15.62%,15.54%,15.85%,17.19%,17.93%,17.96%,17.67%,17.62%,16.81%,16.47%,16.44%,15.91%
Earnings Yield,0.50%,1.60%,0.91%,1.04%,0.49%,1.21%,0.77%,0.97%,0.57%,1.28%,0.98%,1.24%,0.67%,2.31%,1.15%,1.17%,0.91%,2.22%,1.05%,1.35%,0.65%,1.67%,1.15%,1.32%,0.86%,2.25%,1.18%,0.79%,0.87%,1.78%,0.93%,0.85%,0.72%,1.75%,1.14%,1.09%,0.71%,1.74%,1.15%,1.07%,4.33%
FCF Yield,-0.81%,1.97%,-0.50%,1.92%,-0.11%,1.18%,-0.50%,0.98%,0.22%,1.15%,-0.66%,3.08%,-1.96%,4.42%,0.73%,2.05%,-0.85%,2.40%,0.02%,2.52%,-0.35%,2.35%,0.04%,2.97%,0.56%,5.66%,-0.39%,1.50%,0.37%,2.49%,-0.43%,0.08%,-0.20%,1.83%,-0.90%,1.64%,-0.54%,2.36%,-0.10%,0.00%,1.61%
Dividend Yield,0.18%,0.27%,0.26%,0.20%,0.19%,0.22%,0.24%,0.23%,0.23%,0.26%,0.35%,0.32%,0.35%,0.50%,0.43%,0.36%,0.43%,0.40%,0.34%,0.37%,0.32%,0.32%,0.39%,0.38%,0.42%,0.27%,0.29%,0.27%,0.29%,0.29%,0.25%,0.23%,0.40%,0.45%,0.50%,0.41%,0.44%,0.47%,0.51%,0.00%,1.86%
Payout Ratio,37.05%,16.63%,28.72%,19.45%,37.61%,17.75%,31.11%,24.07%,39.48%,20.50%,35.83%,25.44%,51.84%,21.53%,37.12%,30.85%,47.02%,18.23%,32.35%,27.71%,48.97%,19.21%,33.99%,28.75%,48.76%,12.00%,24.42%,34.31%,33.40%,16.19%,26.46%,26.73%,55.26%,25.88%,43.51%,37.53%,61.96%,26.77%,43.92%,0.00%,43.61%
Buyback Yield / Dilution,0.41%,1.04%,2.02%,2.89%,2.34%,1.93%,1.53%,1.62%,2.20%,2.07%,1.82%,2.69%,2.69%,4.34%,5.46%,4.38%,4.51%,4.62%,3.28%,2.31%,2.41%,1.03%,2.20%,3.18%,3.86%,3.86%,1.93%,1.26%,0.17%,0.62%,2.17%,2.52%,3.18%,3.25%,3.15%,3.05%,2.40%,2.03%,1.99%,2.21%,2.21%
Total Shareholder Return,0.59%,1.30%,2.28%,3.09%,2.52%,2.15%,1.77%,1.85%,2.42%,2.33%,2.17%,3.01%,3.03%,4.84%,5.89%,4.74%,4.94%,5.02%,3.62%,2.68%,2.73%,1.35%,2.59%,3.56%,4.29%,4.13%,2.21%,1.53%,0.47%,0.91%,2.41%,2.75%,3.57%,3.70%,3.65%,3.46%,2.84%,2.49%,2.50%,2.21%,4.07%
