,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,3.22,2.96,3.10,3.26,3.28,2.95,2.91,2.69,2.85,2.76,2.66,2.69,2.51,2.36,2.39,2.32,2.26,2.23,1.98,1.88,1.79,1.85,1.73,1.68,1.73,1.22,1.31,1.40,1.52,1.32,1.37,1.30,1.33,1.32,1.38,1.26,1.16,1.17,1.27,1.18,1.18
Asset Turnover,Upgrade,0.20,0.22,0.20,0.20,0.19,0.20,0.19,0.20,0.20,0.22,0.21,0.21,0.21,0.23,0.23,0.24,0.25,0.26,0.26,0.26,0.25,0.26,0.26,0.26,0.14,0.09,0.17,0.17,0.18,0.19,0.18,0.17,0.16,0.17,0.15,0.15,0.16,0.16,0.15,0.16
Interest Coverage,69.56,-524.00,-25.79,-16.06,-33.69,243.25,-24.26,-23.43,-124.90,521.09,42.43,-10.76,37.49,26.02,26.34,9.80,0,0,0,0,0,0,0,0,-4.22,148.07,23.68,-25.93,6.23,-2689.02,315.41,251.01,277.94,768.15,66.15,40.82,88.17,-502.72,-39.28,128.50,128.50
Return on Equity (ROE),Upgrade,19.91%,21.46%,20.58%,19.37%,18.85%,18.88%,16.87%,16.98%,16.63%,18.38%,19.64%,19.06%,20.92%,22.03%,22.74%,20.12%,22.87%,24.18%,26.25%,31.94%,29.96%,30.37%,32.09%,32.89%,66.21%,59.80%,57.30%,54.92%,13.50%,20.64%,21.04%,21.31%,19.25%,17.20%,13.82%,10.04%,9.05%,8.63%,9.54%,12.26%
Return on Assets (ROA),Upgrade,15.66%,16.38%,15.68%,14.76%,14.54%,14.13%,12.48%,12.43%,12.29%,13.36%,14.05%,13.59%,14.98%,15.32%,15.83%,13.02%,14.46%,15.38%,16.24%,19.50%,16.84%,17.79%,17.82%,17.71%,47.65%,42.26%,39.37%,36.77%,9.04%,12.94%,13.10%,12.99%,11.88%,10.65%,8.64%,6.08%,5.34%,5.11%,5.74%,7.32%
Return on Capital (ROIC),Upgrade,19.85%,21.37%,20.77%,19.71%,19.36%,19.38%,17.31%,17.21%,16.76%,18.50%,19.56%,19.73%,21.46%,22.53%,23.13%,19.72%,22.49%,24.56%,26.76%,32.65%,28.62%,28.96%,30.81%,31.30%,80.70%,73.75%,69.95%,66.95%,11.32%,19.20%,19.79%,19.99%,18.61%,16.90%,13.49%,9.76%,8.18%,7.55%,8.75%,11.36%
Earnings Yield,0.77%,0.78%,0.92%,0.88%,0.84%,0.62%,0.61%,0.93%,0.70%,0.78%,0.69%,0.62%,0.76%,0.57%,0.55%,0.06%,0.48%,0.39%,0.32%,0.58%,0.32%,0.68%,0.71%,0.55%,11.10%,-0.19%,0.54%,0.38%,0.47%,0.41%,0.34%,0.37%,0.39%,0.61%,0.45%,0.26%,0.34%,0.41%,0.52%,0.60%,1.88%
FCF Yield,0.31%,1.43%,1.45%,1.43%,0.46%,1.04%,1.09%,1.19%,0.18%,0.89%,0.57%,0.87%,-0.13%,0.76%,0.47%,0.52%,0.10%,0.30%,0.14%,1.12%,0.36%,0.61%,1.45%,0.80%,-0.27%,0.12%,0.74%,0.78%,0.43%,0.40%,0.44%,0.32%,-0.17%,0.28%,1.18%,0.56%,0.53%,0.71%,1.23%,-,3.00%
Buyback Yield / Dilution,-1.93%,-0.23%,-0.20%,1.20%,1.20%,1.15%,1.12%,0.62%,0.62%,0.14%,-0.46%,-0.26%,-0.26%,-0.43%,-0.40%,-0.40%,-0.12%,0.20%,0.53%,1.12%,1.15%,1.08%,1.89%,2.23%,2.06%,2.26%,0.83%,-0.47%,-0.97%,-1.10%,-0.45%,0.09%,0.76%,1.37%,1.61%,2.20%,2.63%,2.36%,1.80%,2.42%,2.42%
Total Shareholder Return,-1.93%,-0.23%,-0.20%,1.20%,1.20%,1.15%,1.12%,0.62%,0.62%,0.14%,-0.46%,-0.26%,-0.26%,-0.43%,-0.40%,-0.40%,-0.12%,0.20%,0.53%,1.12%,1.15%,1.08%,1.89%,2.23%,2.06%,2.26%,0.83%,-0.47%,-0.97%,-1.10%,-0.45%,0.09%,0.76%,1.37%,1.61%,2.20%,2.63%,2.36%,1.80%,2.42%,2.42%
