,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Income Tax,183,186,63,228,-25,299,190,305,111,179,152,230,94,275,136,272,-713,135,88,262,37,114,43,-84,48,-50,37,-110,206,212,-47,35,225,236,-117,70,-175,221,121,182
Net Income,431,379,159,529,243,536,413,593,357,524,452,690,457,632,390,665,"1,312",503,449,854,641,-680,54,975,"1,009",-270,"-1,169",356,682,"1,008",285,654,"1,341",711,-453,778,-42,997,599,163
Net Income Growth,-,-23.43%,-21.29%,-7.03%,-43.62%,41.42%,159.75%,12.10%,46.91%,-2.24%,9.44%,16.36%,28.01%,20.61%,-13.72%,-3.62%,187.09%,-20.41%,15.13%,28.42%,-51.14%,-,-87.97%,14.17%,57.41%,-,-,-63.49%,-32.41%,-,-,83.71%,96.63%,-29.46%,-,18.96%,-,40.23%,-,-79.05%
Shares Outstanding (Basic),580,581,582,583,584,588,589,594,595,596,616,616,627,628,629,643,644,652,653,654,655,799,802,803,823,838,839,840,816,806,807,808,810,810,811,833,833,835,836,837
Shares Change,1.01%,0.90%,0.68%,0.63%,0.60%,1.14%,1.33%,2.00%,1.96%,1.41%,4.56%,3.68%,5.28%,5.31%,2.07%,4.28%,2.68%,3.73%,3.75%,1.74%,1.80%,22.68%,22.96%,22.89%,25.65%,4.84%,4.60%,4.57%,-0.88%,-3.86%,-3.90%,-3.77%,-0.72%,0.60%,0.59%,2.97%,2.89%,3.05%,3.04%,0.51%
EPS (Basic),0.74,0.65,0.27,0.91,0.42,0.91,0.70,1.00,0.60,0.88,0.73,1.10,0.72,1.01,0.62,1.03,2.06,0.77,0.69,1.31,0.97,-0.86,0.07,1.19,1.24,-0.34,-1.41,0.41,0.79,1.23,0.33,0.79,1.63,0.84,-0.58,0.91,-0.09,1.17,0.69,0.17
EPS (Diluted),0.74,0.65,0.27,0.90,0.41,0.91,0.70,1.00,0.60,0.88,0.73,1.10,0.73,1.01,0.62,1.03,2.06,0.77,0.69,1.30,0.97,-0.86,0.05,1.17,1.20,-0.34,-1.52,0.41,0.81,1.23,0.33,0.79,1.63,0.83,-0.58,0.91,-0.08,1.17,0.69,0.17
EPS Growth,-,-24.42%,-22.86%,-8.16%,-44.59%,40.00%,159.26%,11.11%,46.34%,-3.30%,4.29%,10.00%,21.67%,14.77%,-15.07%,-6.36%,182.19%,-23.76%,11.29%,26.21%,-52.91%,-,-92.75%,-10.00%,23.71%,-,-,-64.96%,-32.50%,-,-,92.68%,101.23%,-32.52%,-,15.19%,-,40.96%,-,-81.32%
Free Cash Flow,-643,-414,-586,-398,-714,117,-557,-17,"-1,061",-305,-837,-29,-803,-169,-499,-125,-614,122,206,164,-124,140,-91,70,-236,163,-129,122,"-1,260",101,-561,-234,-835,-534,"-1,445",-18,"-1,334",-134,"-1,534",-326
Free Cash Flow Per Share,-1.11,-0.71,-1.01,-0.68,-1.22,0.20,-0.94,-0.03,-1.78,-0.51,-1.36,-0.05,-1.28,-0.27,-0.79,-0.20,-0.95,0.19,0.32,0.25,-0.19,0.17,-0.11,0.09,-0.29,0.20,-0.15,0.14,-1.54,0.13,-0.70,-0.29,-1.03,-0.66,-1.78,-0.02,-1.60,-0.16,-1.83,-0.39
Dividend Per Share,0.562,0.600,0.600,0.600,0.600,0.647,0.647,0.647,0.647,0.700,0.700,0.700,0.700,0.755,0.755,0.755,0.770,0.835,0.835,0.835,0.835,0.917,0.917,0.917,0.917,0.940,0.940,0.940,0.630,0.630,0.630,0.630,0.630,0.667,0.667,0.667,0.667,0.667,0.667,0.667
Dividend Growth,6.64%,6.76%,6.76%,6.76%,6.76%,7.83%,7.83%,7.83%,7.83%,8.19%,8.19%,8.19%,8.19%,7.86%,7.86%,7.86%,10.00%,10.60%,10.60%,10.60%,8.44%,9.82%,9.82%,9.82%,9.82%,2.51%,2.51%,2.51%,-31.30%,-32.98%,-32.98%,-32.98%,0%,5.87%,5.87%,5.87%,5.87%,0%,0%,0%
Gross Margin,34.63%,29.64%,24.96%,41.80%,32.62%,39.45%,40.48%,49.75%,38.97%,42.21%,43.96%,49.33%,34.06%,45.74%,43.37%,51.49%,40.65%,39.64%,43.36%,48.91%,1.59%,26.02%,36.12%,46.93%,42.49%,43.52%,45.91%,49.15%,43.11%,40.85%,42.40%,38.95%,43.63%,38.23%,39.71%,40.83%,41.89%,43.07%,38.46%,44.41%
Operating Margin,25.24%,21.16%,14.01%,30.20%,21.68%,29.39%,28.14%,37.80%,24.96%,30.20%,30.06%,36.56%,20.74%,31.89%,26.77%,36.24%,29.69%,25.25%,24.03%,33.32%,20.60%,-12.49%,11.61%,29.19%,24.03%,9.34%,25.89%,0.75%,24.31%,22.69%,11.95%,26.48%,24.15%,22.81%,-8.84%,25.11%,-2.73%,27.51%,19.03%,27.17%
Profit Margin,13.53%,10.44%,5.65%,17.34%,8.26%,15.72%,15.03%,19.96%,13.97%,17.94%,17.40%,22.03%,14.81%,18.68%,13.86%,20.92%,40.87%,14.51%,14.54%,24.75%,53.69%,-17.63%,1.36%,25.78%,25.91%,-6.86%,-37.64%,9.87%,19.37%,26.05%,9.38%,20.59%,34.56%,16.62%,-12.60%,19.63%,-0.85%,18.98%,15.79%,4.28%
Free Cash Flow Margin,-20.19%,-11.40%,-20.83%,-13.05%,-24.26%,3.43%,-20.28%,-0.57%,-41.51%,-10.44%,-32.22%,-0.93%,-26.02%,-4.99%,-17.74%,-3.93%,-19.13%,3.52%,6.67%,4.75%,-10.39%,3.63%,-2.29%,1.85%,-6.06%,4.14%,-4.15%,3.38%,-35.79%,2.61%,-18.47%,-7.37%,-21.52%,-12.48%,-40.18%,-0.45%,-27.15%,-2.55%,-40.43%,-8.56%
Effective Tax Rate,29.80%,32.92%,28.38%,30.12%,-11.47%,35.81%,31.51%,33.96%,23.72%,25.46%,25.17%,25.00%,17.06%,30.32%,25.86%,29.03%,-119.03%,21.16%,16.39%,23.48%,5.46%,-,44.33%,-9.43%,4.54%,-,-,-44.72%,23.20%,17.38%,-19.75%,5.08%,14.37%,24.92%,-,8.25%,-,18.14%,16.81%,52.75%
EBITDA,"1,129","1,180",819,"1,411","1,105","1,472","1,232","1,556","1,117","1,353","1,272","1,642","1,370","1,747","1,374","1,803","1,452","1,524","1,432","2,094","1,478",637,"1,287","2,024","2,152",871,4,"1,233","1,787","1,958","1,429","1,796","2,652","1,894",239,"2,007",978,"2,603","1,906","1,342"
EBITDA Margin,35.45%,32.51%,29.11%,46.26%,37.55%,43.18%,44.85%,52.37%,43.70%,46.32%,48.96%,52.43%,44.39%,51.63%,48.84%,56.72%,45.23%,43.97%,46.37%,60.68%,123.79%,16.51%,32.42%,53.52%,55.25%,22.12%,0.13%,34.18%,50.75%,50.59%,47.04%,56.55%,68.35%,44.26%,6.65%,50.64%,19.91%,49.56%,50.24%,35.22%
Depreciation & Amortization,286,378,370,423,389,414,408,428,419,424,429,472,524,548,540,561,553,572,534,600,574,734,738,763,742,759,738,681,658,685,673,700,710,773,762,799,779,799,756,805
EBIT,843,802,449,988,716,"1,058",824,"1,128",698,929,843,"1,170",846,"1,199",834,"1,242",899,952,898,"1,494",904,-97,549,"1,261","1,410",112,-734,552,"1,129","1,273",756,"1,096","1,942","1,121",-523,"1,208",199,"1,804","1,150",537
EBIT Margin,26.47%,22.09%,15.96%,32.39%,24.33%,31.04%,30.00%,37.97%,27.31%,31.80%,32.45%,37.36%,27.41%,35.43%,29.65%,39.07%,28.01%,27.47%,29.08%,43.29%,75.71%,-2.51%,13.83%,33.34%,36.20%,2.84%,-23.63%,15.30%,32.06%,32.89%,24.88%,34.51%,50.05%,26.20%,-14.54%,30.48%,4.05%,34.35%,30.31%,14.09%
