,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,3.39,2.55,2.70,2.61,3.00,3.03,2.80,2.79,3.34,3.26,2.81,2.66,2.96,2.74,2.84,2.78,3.38,3.21,3.21,3.00,3.33,3.36,3.21,3.52,3.51,3.48,3.71,4.15,4.37,3.32,3.38,3.50,3.59,3.02,3.23,2.57,3.10,3.06,3.11,2.89,2.89
Asset Turnover,Upgrade,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.16,0.18,0.16,0.17,0.17,0.18,0.17,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.16,0.15,0.14,0.14,0.14,0.15,0.14,0.15,0.15,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.13
Interest Coverage,10.89,10.77,10.60,8.93,9.60,10.38,11.91,9.61,9.78,10.08,9.14,6.78,10.01,11.07,11.43,12.33,12.43,13.27,13.24,12.64,13.53,14.10,12.51,12.11,12.87,8.89,12.33,12.88,14.43,14.12,16.97,16.88,19.75,19.64,21.06,14.46,14.68,15.05,13.11,13.84,13.84
Return on Equity (ROE),Upgrade,16.56%,17.09%,17.97%,18.80%,18.66%,18.46%,19.37%,19.59%,19.09%,19.45%,18.11%,17.56%,16.99%,16.62%,16.62%,17.88%,17.86%,19.28%,19.71%,20.60%,20.53%,20.26%,19.73%,18.80%,18.71%,16.58%,15.59%,14.87%,14.89%,15.71%,15.84%,16.03%,16.44%,18.39%,20.54%,19.31%,18.17%,17.91%,18.23%,16.83%
Return on Assets (ROA),Upgrade,9.09%,9.28%,9.71%,9.61%,9.44%,9.25%,9.64%,10.08%,9.07%,9.36%,8.63%,8.59%,8.81%,8.90%,9.07%,9.92%,10.34%,11.01%,11.43%,11.83%,11.88%,11.76%,11.49%,11.16%,10.58%,9.20%,8.84%,8.56%,8.71%,8.78%,8.89%,9.14%,9.54%,10.44%,11.77%,10.65%,10.37%,10.26%,10.89%,10.16%
Return on Capital (ROIC),Upgrade,12.47%,12.62%,13.04%,13.06%,12.62%,12.71%,13.34%,13.63%,12.14%,12.51%,11.66%,11.67%,11.86%,12.13%,12.43%,13.56%,13.60%,14.53%,15.00%,15.55%,15.73%,15.62%,15.01%,14.86%,13.69%,12.27%,12.10%,11.66%,11.33%,11.72%,11.82%,12.37%,12.34%,13.20%,14.01%,12.99%,12.60%,12.67%,12.17%,11.76%
Earnings Yield,1.27%,1.11%,1.24%,1.01%,1.12%,1.14%,1.45%,1.17%,1.09%,1.22%,0.98%,0.84%,1.07%,0.97%,0.90%,0.93%,0.91%,1.03%,0.92%,1.02%,0.94%,0.87%,0.85%,0.74%,0.98%,0.60%,0.76%,0.67%,0.71%,0.61%,0.74%,0.66%,0.96%,1.00%,1.19%,0.75%,0.80%,0.85%,1.33%,0.66%,3.47%
FCF Yield,1.08%,1.23%,1.56%,1.44%,0.66%,1.40%,1.91%,1.51%,0.98%,1.29%,1.61%,1.55%,1.05%,0.91%,1.25%,1.20%,0.57%,1.01%,0.99%,1.43%,0.64%,0.90%,1.18%,1.05%,0.69%,1.36%,0.98%,0.99%,0.60%,0.72%,0.90%,0.76%,0.44%,0.70%,1.21%,0.85%,0.69%,0.73%,1.31%,1.22%,3.77%
Dividend Yield,0.32%,0.35%,0.39%,0.37%,0.37%,0.41%,0.45%,0.42%,0.39%,0.43%,0.37%,0.37%,0.37%,0.33%,0.31%,0.28%,0.27%,0.32%,0.29%,0.34%,0.28%,0.29%,0.31%,0.29%,0.37%,0.32%,0.27%,0.25%,0.24%,0.25%,0.26%,0.23%,0.28%,0.33%,0.30%,0.26%,0.26%,0.30%,0.31%,0.00%,1.13%
Payout Ratio,24.99%,31.44%,31.26%,36.03%,33.59%,35.58%,31.15%,36.15%,36.20%,35.33%,37.12%,44.09%,34.69%,33.69%,33.78%,30.19%,29.25%,30.78%,31.03%,33.18%,30.33%,33.42%,36.07%,39.22%,37.98%,53.29%,36.35%,37.19%,33.85%,40.21%,35.46%,34.35%,29.57%,32.92%,25.35%,34.77%,32.55%,34.92%,23.15%,0.00%,32.65%
Buyback Yield / Dilution,1.90%,1.92%,2.02%,4.71%,3.33%,3.51%,3.62%,2.88%,2.74%,2.07%,0.99%,-0.48%,-0.25%,-0.84%,-0.84%,-1.95%,-1.10%,-0.50%,-0.24%,0.64%,1.87%,1.69%,1.46%,0.69%,-0.22%,0.59%,0.81%,0.27%,0.20%,-0.61%,-0.71%,-0.17%,-0.13%,0.39%,0.92%,0.78%,0.65%,0.26%,-0.13%,0.13%,0.13%
Total Shareholder Return,2.21%,2.26%,2.40%,5.08%,3.71%,3.92%,4.07%,3.30%,3.13%,2.50%,1.35%,-0.11%,0.12%,-0.51%,-0.53%,-1.67%,-0.83%,-0.18%,0.05%,0.98%,2.16%,1.98%,1.76%,0.98%,0.15%,0.91%,1.08%,0.51%,0.44%,-0.36%,-0.45%,0.05%,0.15%,0.72%,1.22%,1.05%,0.91%,0.56%,0.18%,0.13%,1.26%
