,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Long-Term Debt,"27,883","27,942","27,426","29,088","27,406","28,363","28,375","30,255","30,328","31,228","31,225","31,160","31,302","31,448","32,751","32,858","31,594","31,500","32,916","32,033","32,513","35,580","35,537","35,076","36,196","32,310","32,427","32,468","32,568","34,086","33,791","36,097","38,000","40,453","39,254","39,466","38,194","38,343","38,569","39,072"
Other Long-Term Liabilities,"2,502","2,573","2,785","2,910","2,932","2,992","3,020","3,019","3,049","3,079","2,910","2,397","2,387","2,426","2,435","2,572","2,661","2,742","2,627","2,523","2,590","2,678","2,698","2,790","2,909","2,975","2,911","3,426","3,585","3,673","4,322","3,574","3,276","3,274","3,224","3,143","3,257","3,245","3,256","3,424"
Total Long-Term Liabilities,"30,385","30,515","30,211","31,998","30,338","31,355","31,395","33,274","33,377","34,307","34,135","33,557","33,689","33,874","35,186","35,430","34,255","34,242","35,543","34,556","35,103","38,258","38,235","37,866","39,105","35,285","35,338","35,894","36,153","37,759","38,113","39,671","41,276","43,727","42,478","42,609","41,451","41,588","41,825","42,496"
Total Liabilities,"36,276","36,410","35,843","37,478","37,510","37,665","37,708","38,790","38,775","39,703","39,290","39,391","39,152","39,645","40,797","41,588","41,733","41,867","41,774","42,125","45,634","47,219","45,359","45,623","46,124","48,141","49,717","44,598","44,795","46,374","47,737","49,253","51,794","52,726","52,262","52,511","52,479","53,133","54,232","55,151"
Total Debt,"28,924","28,988","28,470","29,426","29,443","29,737","29,752","30,488","30,554","31,452","31,441","31,376","31,514","31,661","32,953","33,058","33,291","33,192","33,107","32,821","36,309","37,653","35,685","35,221","36,358","32,473","32,599","32,677","32,802","34,339","34,041","36,334","39,486","40,699","39,472","39,836","40,572","40,738","41,122","41,496"
Debt Growth,1.10%,2.79%,0.33%,3.70%,1.79%,2.58%,4.50%,3.61%,3.77%,5.77%,5.68%,2.91%,3.14%,0.66%,4.81%,5.36%,5.64%,4.84%,0.47%,-0.72%,9.07%,13.44%,7.79%,7.31%,0.13%,-13.76%,-8.65%,-7.22%,-9.78%,5.75%,4.42%,11.19%,20.38%,18.52%,15.95%,9.64%,2.75%,0.10%,4.18%,4.17%
Common Stock,"1,459",781,876,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,91,188,297,3,3,3,3,3,3,3,3,3,3,3,3
Retained Earnings,"-9,055","-8,572","-8,054","-7,575","-7,280","-7,120","-6,989","-7,338","-7,266","-7,767","-7,426","-6,968","-6,701","-6,503","-6,516","-6,532","-6,051","-5,731","-5,342","-4,572","-3,983","-3,474","-3,107","-2,351","-2,394","-1,315",-647,777,735,-121,-206,-532,"-1,589","-3,168","-2,781","-2,280","-2,028","-1,850","-1,989","-1,352"
Comprehensive Income,-232,-199,-206,-323,-344,-290,-309,-265,-294,-344,-341,-338,-320,-293,-268,-278,-197,-261,-266,-381,-374,-431,-461,-460,-571,-562,-515,-502,-491,-475,-492,-404,-447,-515,-592,-490,-470,-456,-491,-425
Shareholders' Equity,"-7,828","-7,990","-7,384","-7,894","-7,620","-7,406","-7,294","-7,599","-7,556","-8,107","-7,763","-7,302","-7,017","-6,792","-6,780","-6,806","-6,244","-5,989","-5,605","-4,950","-4,354","-3,902","-3,565","-2,808","-2,962","-1,786",-974,572,247,-593,-695,-933,"-2,033","-3,680","-3,370","-2,767","-2,495","-2,303","-2,477","-1,774"
Net Cash / Debt,"-28,074","-28,330","-27,955","-28,860","-28,857","-29,064","-29,164","-29,747","-29,702","-30,761","-30,764","-30,730","-30,761","-30,956","-32,235","-32,326","-32,205","-32,324","-32,529","-32,319","-35,778","-35,223","-35,126","-34,600","-35,627","-27,835","-26,011","-30,884","-31,772","-33,219","-33,014","-34,883","-37,115","-39,841","-38,473","-38,928","-39,730","-39,876","-40,231","-40,561"
Net Cash Per Share,-61.37,-62.54,-62.50,-65.03,-66.29,-67.69,-68.39,-71.54,-72.34,-77.16,-78.96,-79.89,-80.95,-82.47,-87.16,-88.85,-89.52,-91.04,-91.98,-91.60,-102.13,-101.11,-101.09,-99.78,-103.54,-81.48,-75.76,-89.42,-92.54,-99.87,-101.89,-110.65,-120.75,-134.57,-132.73,-136.32,-141.41,-143.34,-146.07,-149.60
Working Capital,"2,986","2,877","2,895","3,450","1,958","2,983","2,908","3,716","3,803","3,699","3,688","3,252","3,574","3,566","3,837","3,819","2,913","2,769","3,779","2,644",577,"3,908","3,645","3,439","3,997","1,175","1,887","3,629","3,394","3,860","3,624","3,960","4,488","4,938","3,697","3,741","2,513","2,343","1,887","2,272"
Book Value Per Share,-17.70,-18.21,-17.07,-18.39,-18.14,-17.79,-17.58,-18.75,-19.06,-20.98,-20.53,-19.55,-18.95,-18.57,-18.82,-19.28,-17.80,-17.18,-16.21,-14.39,-12.70,-11.40,-10.46,-8.28,-8.76,-5.29,-2.88,1.69,0.73,-1.81,-2.19,-3.02,-6.72,-12.58,-11.79,-9.86,-9.01,-8.39,-9.13,-6.64
