,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Investing Cash Flow,-117.05,-45.58,-23.66,-23.99,-55.09,-21.62,-31.65,-30.99,-7.33,-308.69,-38.56,-54.05,-686.52,-81.67,-89.56,-149.49,-107.21,-86.71,46.73,41.16,47,-60.51,-252.8,-16.38,-2.55,-25.57,-37.4,39.88,6.77,66.26,-74.61,-284.78,58.35,-123.62,-46.61,-94.24,-39.05,-52.36,-140.12,-110.45
Dividends Paid,-42.95,-42.98,-43.12,-43.86,-45.27,-45.35,-45.38,-45.38,-48.51,-48.55,-51.99,-51.98,-53.29,-89.66,-89.85,-89.85,-94.85,-93.71,-93.72,-93.7,-97.61,-97.64,-97.68,-97.68,-99.41,-100.56,-100.57,0,-100.58,-100.65,-100.66,-101.19,-106.89,-106.98,-107.62,-106.79,-111.09,-111.19,-110.35,-120.44
Share Issuance / Repurchase,0,0,49.3,53.15,0.99,-0.04,0.04,187.59,5.21,137.5,399.78,-0.63,-18.2,-0.72,-0.23,89.06,-131.65,0,-0.02,-88.86,-38.92,0,-0.02,-0.04,120.52,-0.25,0.09,0,-3.9,-0.02,82.46,-0.02,-6.18,-10.76,-3.57,-0.01,-27.07,-0.54,0.02,-0.01
Debt Issued / Paid,70,32.75,-5.5,-24.52,-24.43,-4.2,-5.91,-149.15,-27.28,150.7,-344.78,17,"1,017",112.79,17.91,49.07,241.25,-6.2,-111.84,0,-26.33,-3.22,188.09,34.35,481.11,-106.17,-300,-63.3,-268.96,0,-9.8,-28.25,0,0,-6,-0.75,17.19,-31.31,77.36,86.67
Other Financing Activities,-7.79,-9.94,-11.26,-7.66,-7.95,-11.12,-9.68,-17.87,-8.63,-7.63,-22.53,-8.99,-264.27,-25.29,-80.69,-4.41,-13.16,-14.82,-3.76,-3.46,-17.91,-2.02,-7.53,-4.06,-4.07,-8.67,-25.78,-3.54,-11.82,-4.22,-4.51,-4.33,-4.47,-1.05,-2.9,-11.99,-2.72,-2.21,-1.95,-17.39
Financing Cash Flow,19.26,-20.17,-10.58,-22.87,-76.66,-60.71,-60.94,-24.81,-79.21,232.02,-19.51,-44.59,680.82,-2.89,-152.86,43.87,1.59,-114.73,-209.33,-186.03,-180.77,-102.87,82.86,-67.43,498.16,-215.66,-426.26,-66.84,-385.26,-104.9,-32.51,-133.79,-117.54,-118.79,-120.09,-119.54,-123.68,-145.25,-34.93,-51.17
Net Cash Flow,-45.53,1.58,63.97,13.07,-77.29,-9.38,-3.23,12.98,-9.72,-2.2,15.96,-26.79,26.96,59.86,-74.06,18.74,44.26,-50.4,1.25,0.7,-2.41,-5.42,10.1,68.1,621.28,-149.49,-306.48,97.57,-239.13,147.29,76.07,-267.66,83.7,-57.54,33.79,-86.21,-0.63,-25.04,37.96,10.28
Free Cash Flow,10.09,23.53,86.42,38.25,-1.18,41.54,119.16,27.49,70.79,41.94,49.51,36.65,-28.92,59.37,87.47,110.1,101.13,121.71,218.92,192.83,173.97,118.78,146.53,119.55,172.99,52.29,125.65,156.82,161.84,198.29,159.38,168.44,214.21,150.5,157.09,81.73,121.13,117.18,160.73,98.86
Free Cash Flow Growth,11.72%,-76.65%,32.32%,-40.29%,-,76.50%,37.88%,-28.13%,-,0.96%,-58.45%,33.33%,-,41.57%,76.68%,200.40%,-,105.00%,150.27%,75.14%,72.03%,-2.40%,-33.07%,-38.00%,-0.56%,-55.98%,-14.24%,31.17%,-6.44%,279.20%,26.84%,7.41%,32.36%,-24.10%,-1.44%,-51.48%,-43.45%,-22.14%,2.32%,20.96%
Free Cash Flow Margin,7.57%,17.45%,64.71%,28.09%,-0.84%,29.43%,83.88%,18.81%,47.31%,27.52%,32.41%,22.97%,-14.74%,22.72%,33.37%,41.59%,36.55%,43.25%,78.66%,67.76%,60.77%,43.06%,51.91%,41.41%,60.99%,22.63%,51.72%,60.68%,58.92%,69.05%,51.85%,56.73%,70.60%,49.82%,51.68%,25.99%,38.09%,37.29%,48.61%,27.49%
Free Cash Flow Per Share,0.11,0.26,0.94,0.41,-0.01,0.44,1.27,0.29,0.72,0.43,0.47,0.35,-0.28,0.35,0.51,0.65,0.59,0.72,1.29,1.14,1.04,0.71,0.87,0.71,1.03,0.31,0.74,0.92,0.95,1.17,0.94,0.98,1.25,0.87,0.92,0.48,0.71,0.69,0.94,0.54
