,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Current Ratio,1.76,1.85,1.52,1.45,2.17,2.30,1.82,1.54,1.48,1.50,1.56,4.02,2.91,2.94,2.69,2.26,1.66,1.58,1.42,1.62,1.58,1.68,1.54,1.44,1.43,1.57,1.70,1.72,1.75,1.79,1.83,1.85,1.85,2.01,1.86,1.63,1.63,1.64,1.74,0,0
Asset Turnover,Upgrade,0.13,0.13,0.12,0.13,0.11,0.12,0.12,0.13,0.12,0.13,0.13,0.10,0.09,0.09,0.09,0.10,0.10,0.11,0.11,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.13,0.15,0.14,0.14,0.15,0.15,0.16,0.15,0.14,0.14,0.13,0.14,0.14,0
Interest Coverage,19.61,38.05,43.00,43.63,38.13,42.88,44.56,90.56,20.96,9.83,9.44,7.35,-0.99,2.33,4.45,3.27,3.06,4.67,5.50,7.66,4.99,8.26,8.38,9.99,6.26,5.38,11.77,19.15,17.01,11.32,20.70,19.82,24.89,22.42,20.58,19.76,10.97,10.46,10.66,0,0
Return on Equity (ROE),Upgrade,10.29%,10.15%,8.60%,10.61%,19.21%,19.64%,21.60%,20.85%,11.81%,11.02%,6.59%,6.82%,4.79%,3.71%,6.57%,1.54%,1.52%,3.03%,2.89%,7.76%,8.48%,9.14%,10.35%,11.86%,11.84%,10.17%,10.78%,13.71%,17.06%,18.86%,21.04%,19.75%,21.82%,23.44%,22.11%,18.90%,7.82%,13.88%,13.77%,15.18%
Return on Assets (ROA),Upgrade,5.78%,5.78%,4.63%,5.53%,9.75%,10.24%,10.93%,10.72%,6.17%,5.72%,3.47%,2.66%,2.12%,1.65%,2.91%,0.63%,0.67%,1.35%,1.24%,3.53%,3.88%,4.23%,4.80%,5.43%,5.36%,4.52%,4.90%,6.20%,7.86%,8.70%,9.82%,9.40%,10.44%,11.53%,10.84%,9.31%,7.80%,7.04%,7.16%,-
Return on Capital (ROIC),Upgrade,7.18%,7.16%,6.06%,6.60%,6.73%,6.85%,7.89%,7.79%,56.40%,56.22%,57.83%,40.15%,4.16%,3.61%,3.28%,-0.05%,1.23%,2.10%,2.06%,5.91%,6.35%,6.80%,7.34%,8.21%,8.19%,7.07%,7.63%,9.21%,11.60%,12.57%,14.05%,13.24%,15.02%,16.33%,15.35%,12.83%,6.51%,9.77%,10.10%,15.83%
Earnings Yield,0.65%,0.76%,0.86%,1.33%,3.32%,1.07%,0.97%,1.16%,0.51%,1.06%,-0.53%,1.41%,0.54%,0.34%,0.65%,-0.83%,0.40%,0.69%,0.43%,0.52%,0.48%,0.67%,0.65%,0.69%,0.40%,0.33%,0.64%,1.11%,0.84%,0.58%,1.01%,0.80%,1.18%,1.06%,1.19%,0.54%,0.74%,0.72%,0.85%,0.83%,2.89%
FCF Yield,0.14%,1.04%,1.48%,1.40%,-0.34%,0.99%,1.31%,0.88%,-0.55%,1.15%,1.45%,1.50%,0.39%,1.30%,1.88%,1.30%,0.79%,0.88%,1.40%,1.02%,0.27%,0.40%,1.05%,1.29%,0.25%,0.42%,0.81%,1.61%,1.05%,0.83%,1.07%,0.99%,0.84%,1.07%,1.92%,0.90%,0.43%,0.36%,0.78%,0.00%,1.40%
Dividend Yield,0.59%,0.54%,0.53%,0.49%,0.53%,0.49%,0.60%,0.54%,0.63%,0.66%,0.62%,0.68%,0.60%,0.55%,0.50%,0.47%,0.47%,0.46%,0.38%,0.39%,0.40%,0.38%,0.38%,0.37%,0.46%,0.40%,0.33%,0.33%,0.38%,0.39%,0.38%,0.32%,0.40%,0.44%,0.68%,0.43%,0.50%,0.46%,0.53%,0.00%,1.93%
Payout Ratio,91.47%,71.46%,61.52%,37.02%,15.88%,45.92%,61.90%,46.94%,121.84%,62.44%,-116.72%,48.37%,109.79%,163.25%,76.78%,-56.04%,117.46%,67.39%,87.74%,75.69%,84.08%,56.46%,59.27%,54.15%,113.12%,119.55%,51.87%,29.65%,44.62%,67.54%,38.14%,40.12%,34.00%,41.03%,57.56%,79.67%,67.53%,64.73%,61.84%,0.00%,67.48%
Buyback Yield / Dilution,2.40%,3.80%,3.00%,2.87%,2.07%,0.86%,0.99%,1.58%,2.11%,1.60%,1.93%,1.00%,-16.93%,-18.18%,-18.83%,-17.73%,-1.71%,-1.14%,-1.03%,-1.60%,-0.68%,-0.68%,-0.68%,-0.39%,-0.23%,-0.22%,-0.22%,-0.45%,-0.62%,-0.45%,-0.06%,0.39%,0.95%,1.56%,1.40%,1.57%,1.31%,0.84%,0.89%,0.34%,0.34%
Total Shareholder Return,2.99%,4.35%,3.53%,3.37%,2.59%,1.35%,1.59%,2.12%,2.74%,2.26%,2.54%,1.68%,-16.34%,-17.63%,-18.34%,-17.27%,-1.25%,-0.68%,-0.65%,-1.21%,-0.28%,-0.30%,-0.29%,-0.02%,0.23%,0.17%,0.11%,-0.12%,-0.24%,-0.06%,0.33%,0.71%,1.35%,2.00%,2.08%,2.00%,1.81%,1.30%,1.42%,0.34%,2.27%
